,time (year),a0020,a2040,a20pa,a4060,a60pl,birthr,births,cefr,deathr,deaths,dnc,dr,efr,egdpp,epa,fm,gdpp,le,le60,lem,of,op,pa,pass20,pass40,pass60,pgr,pop,pw,wele
4516,2050.56,1692.43,1908.61,5843.78,2314.47,2572.76,0.00679502,57.678,0.002,0.00823959,69.9399,1.511,1.00997,0.2,22.0105,0.0,1.21971,26.4419,87.0706,27.0706,1.03662,1.2088,952.067,77.053,91.0257,112.924,113.197,-0.00144457,8488.28,0.16292,0.993215
4517,2050.58,1691.91,1908.27,5843.9,2314.47,2573.44,0.00679315,57.6608,0.002,0.00824125,69.9524,1.51082,1.01009,0.2,22.0174,0.0,1.21983,26.4542,87.0746,27.0746,1.03664,1.20865,952.272,77.0559,91.0017,112.913,113.206,-0.0014481,8488.08,0.162951,0.993212
4518,2050.59,1691.39,1907.92,5844.03,2314.46,2574.11,0.00679127,57.6436,0.002,0.00824291,69.965,1.51063,1.01021,0.2,22.0243,0.0,1.21995,26.4663,87.0785,27.0785,1.03666,1.20851,952.478,77.0589,90.9776,112.902,113.215,-0.00145164,8487.89,0.162983,0.993209
4519,2050.61,1690.87,1907.58,5844.15,2314.46,2574.79,0.00678939,57.6263,0.002,0.00824457,69.9775,1.51045,1.01033,0.2,22.0313,0.0,1.22007,26.4782,87.0824,27.0824,1.03668,1.20836,952.683,77.0618,90.9536,112.891,113.224,-0.00145518,8487.7,0.163015,0.993207
4520,2050.62,1690.35,1907.24,5844.27,2314.45,2575.47,0.00678751,57.609,0.002,0.00824624,69.99,1.51027,1.01045,0.2,22.0382,0.0,1.22019,26.49,87.0863,27.0863,1.0367,1.20822,952.888,77.0648,90.9296,112.88,113.232,-0.00145872,8487.51,0.163047,0.993204
4521,2050.64,1689.83,1906.9,5844.39,2314.45,2576.14,0.00678563,57.5918,0.002,0.0082479,70.0025,1.51009,1.01057,0.2,22.0452,0.0,1.22031,26.5016,87.0903,27.0903,1.03672,1.20807,953.093,77.0677,90.9056,112.868,113.241,-0.00146226,8487.31,0.163078,0.993201
4522,2050.66,1689.31,1906.55,5844.52,2314.44,2576.82,0.00678375,57.5745,0.002,0.00824956,70.015,1.50991,1.01069,0.2,22.0521,0.0,1.22043,26.513,87.0942,27.0942,1.03674,1.20793,953.298,77.0706,90.8815,112.857,113.25,-0.00146581,8487.12,0.16311,0.993199
4523,2050.67,1688.79,1906.21,5844.64,2314.44,2577.49,0.00678187,57.5572,0.002,0.00825122,70.0275,1.50973,1.01081,0.2,22.0591,0.0,1.22055,26.5243,87.0981,27.0981,1.03676,1.20778,953.504,77.0736,90.8575,112.846,113.259,-0.00146935,8486.92,0.163142,0.993196
4524,2050.69,1688.26,1905.87,5844.76,2314.43,2578.17,0.00677999,57.5399,0.002,0.00825288,70.0399,1.50955,1.01093,0.2,22.0661,0.0,1.22067,26.5354,87.102,27.102,1.03678,1.20764,953.709,77.0765,90.8334,112.835,113.268,-0.00147289,8486.73,0.163173,0.993193
4525,2050.7,1687.74,1905.52,5844.88,2314.42,2578.84,0.00677811,57.5226,0.002,0.00825454,70.0524,1.50937,1.01105,0.2,22.0731,0.0,1.22079,26.5462,87.106,27.106,1.0368,1.20749,953.914,77.0795,90.8093,112.824,113.277,-0.00147643,8486.53,0.163205,0.993191
4526,2050.72,1687.22,1905.18,5845.0,2314.42,2579.52,0.00677623,57.5053,0.002,0.0082562,70.0649,1.50919,1.01117,0.2,22.0801,0.0,1.22091,26.5569,87.1099,27.1099,1.03682,1.20735,954.119,77.0824,90.7853,112.812,113.286,-0.00147997,8486.34,0.163237,0.993188
4527,2050.73,1686.7,1904.83,5845.11,2314.41,2580.19,0.00677434,57.488,0.002,0.00825786,70.0773,1.509,1.01129,0.2,22.0871,0.0,1.22103,26.5674,87.1138,27.1138,1.03684,1.2072,954.324,77.0854,90.7612,112.801,113.295,-0.00148351,8486.14,0.163269,0.993185
4528,2050.75,1686.18,1904.49,5845.23,2314.4,2580.87,0.00677246,57.4707,0.002,0.00825952,70.0898,1.50882,1.01142,0.2,22.0941,0.0,1.22115,26.5777,87.1178,27.1178,1.03686,1.20706,954.529,77.0883,90.7371,112.79,113.304,-0.00148705,8485.95,0.1633,0.993183
4529,2050.77,1685.66,1904.15,5845.35,2314.39,2581.54,0.00677058,57.4534,0.002,0.00826118,70.1023,1.50864,1.01154,0.2,22.1011,0.0,1.22127,26.5877,87.1217,27.1217,1.03688,1.20691,954.733,77.0913,90.713,112.779,113.312,-0.0014906,8485.75,0.163332,0.99318
4530,2050.78,1685.15,1903.8,5845.47,2314.39,2582.22,0.0067687,57.4361,0.002,0.00826284,70.1147,1.50846,1.01166,0.2,22.1081,0.0,1.22139,26.5976,87.1256,27.1256,1.0369,1.20677,954.938,77.0942,90.6889,112.767,113.321,-0.00149414,8485.55,0.163364,0.993178
4531,2050.8,1684.63,1903.46,5845.58,2314.38,2582.9,0.00676682,57.4188,0.002,0.0082645,70.1272,1.50828,1.01178,0.2,22.1151,0.0,1.22151,26.6072,87.1296,27.1296,1.03692,1.20662,955.143,77.0972,90.6647,112.756,113.33,-0.00149768,8485.35,0.163396,0.993175
4532,2050.81,1684.11,1903.11,5845.7,2314.37,2583.57,0.00676493,57.4015,0.002,0.00826615,70.1396,1.5081,1.0119,0.2,22.1221,0.0,1.22163,26.6166,87.1335,27.1335,1.03694,1.20648,955.348,77.1001,90.6406,112.745,113.339,-0.00150122,8485.15,0.163427,0.993172
4533,2050.83,1683.59,1902.77,5845.82,2314.36,2584.24,0.00676305,57.3842,0.002,0.00826781,70.152,1.50792,1.01202,0.2,22.1291,0.0,1.22175,26.6258,87.1374,27.1374,1.03696,1.20633,955.553,77.1031,90.6165,112.733,113.348,-0.00150476,8484.96,0.163459,0.99317
4534,2050.84,1683.07,1902.42,5845.93,2314.35,2584.92,0.00676117,57.3669,0.002,0.00826947,70.1645,1.50773,1.01215,0.2,22.1362,0.0,1.22187,26.6347,87.1413,27.1413,1.03698,1.20619,955.757,77.106,90.5923,112.722,113.357,-0.0015083,8484.76,0.163491,0.993167
4535,2050.86,1682.55,1902.07,5846.04,2314.34,2585.59,0.00675929,57.3496,0.002,0.00827114,70.1769,1.50755,1.01227,0.2,22.1432,0.0,1.222,26.6434,87.1453,27.1453,1.037,1.20604,955.962,77.109,90.5682,112.711,113.365,-0.00151185,8484.56,0.163523,0.993164
4536,2050.88,1682.03,1901.73,5846.16,2314.33,2586.27,0.00675741,57.3323,0.002,0.0082728,70.1893,1.50737,1.01239,0.2,22.1502,0.0,1.22212,26.6518,87.1492,27.1492,1.03702,1.2059,956.167,77.1119,90.544,112.699,113.374,-0.00151539,8484.36,0.163555,0.993162
4537,2050.89,1681.51,1901.38,5846.27,2314.32,2586.94,0.00675553,57.315,0.002,0.00827446,70.2018,1.50719,1.01251,0.2,22.1573,0.0,1.22224,26.66,87.1531,27.1531,1.03704,1.20575,956.372,77.1148,90.5199,112.688,113.383,-0.00151893,8484.15,0.163587,0.993159
4538,2050.91,1680.99,1901.04,5846.39,2314.31,2587.62,0.00675365,57.2977,0.002,0.00827612,70.2142,1.50701,1.01264,0.2,22.1643,0.0,1.22236,26.668,87.1571,27.157,1.03706,1.20561,956.576,77.1178,90.4957,112.677,113.391,-0.00152247,8483.95,0.163618,0.993156
4539,2050.92,1680.47,1900.69,5846.5,2314.3,2588.29,0.00675177,57.2804,0.002,0.00827778,70.2266,1.50683,1.01276,0.2,22.1713,0.0,1.22248,26.6757,87.161,27.161,1.03708,1.20547,956.781,77.1207,90.4715,112.665,113.4,-0.00152601,8483.75,0.16365,0.993154
4540,2050.94,1679.95,1900.34,5846.61,2314.28,2588.97,0.00674989,57.2631,0.002,0.00827944,70.2391,1.50665,1.01288,0.2,22.1784,0.0,1.2226,26.6831,87.1649,27.1649,1.0371,1.20532,956.985,77.1237,90.4473,112.654,113.409,-0.00152955,8483.55,0.163682,0.993151
4541,2050.95,1679.44,1899.99,5846.72,2314.27,2589.64,0.00674802,57.2458,0.002,0.0082811,70.2515,1.50647,1.01301,0.2,22.1854,0.0,1.22272,26.6903,87.1688,27.1688,1.03712,1.20518,957.19,77.1266,90.4231,112.642,113.418,-0.00153309,8483.35,0.163714,0.993149
4542,2050.97,1678.92,1899.65,5846.83,2314.26,2590.32,0.00674614,57.2285,0.002,0.00828277,70.2639,1.50629,1.01313,0.2,22.1924,0.0,1.22284,26.6972,87.1727,27.1727,1.03714,1.20503,957.395,77.1296,90.3989,112.631,113.426,-0.00153663,8483.14,0.163746,0.993146
4543,2050.98,1678.4,1899.3,5846.94,2314.25,2590.99,0.00674427,57.2112,0.002,0.00828443,70.2763,1.50611,1.01325,0.2,22.1995,0.0,1.22296,26.7039,87.1767,27.1767,1.03716,1.20489,957.599,77.1325,90.3747,112.619,113.435,-0.00154016,8482.94,0.163778,0.993143
4544,2051.0,1677.88,1898.95,5847.05,2314.24,2591.67,0.00674239,57.1939,0.002,0.0082861,70.2887,1.50593,1.01338,0.2,22.2065,0.0,1.22308,26.7103,87.1806,27.1806,1.03718,1.20475,957.804,77.1354,90.3504,112.608,113.444,-0.0015437,8482.74,0.16381,0.993141
4545,2051.02,1677.36,1898.61,5847.16,2314.22,2592.34,0.00674052,57.1767,0.002,0.00828776,70.3012,1.50575,1.0135,0.2,22.2136,0.0,1.2232,26.7164,87.1845,27.1845,1.0372,1.2046,958.008,77.1384,90.3262,112.597,113.452,-0.00154724,8482.53,0.163842,0.993138
4546,2051.03,1676.84,1898.26,5847.27,2314.21,2593.01,0.00673865,57.1594,0.002,0.00828943,70.3136,1.50558,1.01362,0.2,22.2206,0.0,1.22332,26.7223,87.1884,27.1884,1.03722,1.20446,958.213,77.1413,90.302,112.585,113.461,-0.00155078,8482.33,0.163874,0.993135
4547,2051.05,1676.33,1897.91,5847.38,2314.2,2593.69,0.00673678,57.1422,0.002,0.00829109,70.326,1.5054,1.01375,0.2,22.2276,0.0,1.22344,26.7279,87.1923,27.1923,1.03724,1.20432,958.418,77.1442,90.2777,112.574,113.469,-0.00155431,8482.12,0.163906,0.993133
4548,2051.06,1675.81,1897.56,5847.48,2314.18,2594.36,0.00673491,57.1249,0.002,0.00829276,70.3385,1.50522,1.01387,0.2,22.2347,0.0,1.22356,26.7332,87.1962,27.1962,1.03726,1.20418,958.622,77.1472,90.2534,112.562,113.478,-0.00155785,8481.91,0.163938,0.99313
4549,2051.08,1675.29,1897.21,5847.59,2314.17,2595.04,0.00673305,57.1077,0.002,0.00829443,70.3509,1.50504,1.014,0.2,22.2417,0.0,1.22368,26.7383,87.2001,27.2001,1.03728,1.20403,958.827,77.1501,90.2292,112.551,113.487,-0.00156138,8481.71,0.16397,0.993128
4550,2051.09,1674.77,1896.86,5847.7,2314.15,2595.71,0.00673118,57.0905,0.002,0.0082961,70.3633,1.50487,1.01412,0.2,22.2487,0.0,1.2238,26.743,87.204,27.204,1.0373,1.20389,959.031,77.153,90.2049,112.539,113.495,-0.00156492,8481.5,0.164002,0.993125
4551,2051.11,1674.26,1896.51,5847.8,2314.14,2596.38,0.00672932,57.0733,0.002,0.00829777,70.3758,1.50469,1.01425,0.2,22.2557,0.0,1.22392,26.7476,87.2079,27.2079,1.03732,1.20375,959.236,77.1559,90.1806,112.528,113.504,-0.00156845,8481.29,0.164034,0.993122
4552,2051.12,1673.74,1896.17,5847.91,2314.12,2597.06,0.00672746,57.0561,0.002,0.00829944,70.3882,1.50451,1.01437,0.2,22.2628,0.0,1.22404,26.7518,87.2118,27.2118,1.03734,1.20361,959.44,77.1589,90.1563,112.516,113.512,-0.00157198,8481.08,0.164066,0.99312
4553,2051.14,1673.22,1895.82,5848.01,2314.11,2597.73,0.0067256,57.039,0.002,0.00830111,70.4007,1.50434,1.0145,0.2,22.2698,0.0,1.22416,26.7557,87.2157,27.2157,1.03736,1.20347,959.645,77.1618,90.132,112.504,113.521,-0.00157551,8480.88,0.164098,0.993117
4554,2051.16,1672.71,1895.47,5848.11,2314.09,2598.41,0.00672374,57.0218,0.002,0.00830278,70.4131,1.50416,1.01462,0.2,22.2768,0.0,1.22428,26.7594,87.2196,27.2196,1.03738,1.20333,959.849,77.1647,90.1077,112.493,113.529,-0.00157904,8480.67,0.16413,0.993115
4555,2051.17,1672.19,1895.12,5848.22,2314.07,2599.08,0.00672188,57.0047,0.002,0.00830445,70.4256,1.50399,1.01475,0.2,22.2838,0.0,1.2244,26.7628,87.2235,27.2235,1.0374,1.20319,960.054,77.1676,90.0834,112.481,113.538,-0.00158257,8480.46,0.164162,0.993112
4556,2051.19,1671.67,1894.77,5848.32,2314.06,2599.75,0.00672003,56.9875,0.002,0.00830613,70.438,1.50381,1.01487,0.2,22.2908,0.0,1.22452,26.7659,87.2274,27.2274,1.03742,1.20305,960.259,77.1705,90.0591,112.47,113.546,-0.0015861,8480.25,0.164194,0.993109
4557,2051.2,1671.15,1894.42,5848.42,2314.04,2600.43,0.00671818,56.9704,0.002,0.00830781,70.4505,1.50364,1.015,0.2,22.2978,0.0,1.22464,26.7688,87.2312,27.2312,1.03744,1.20291,960.463,77.1734,90.0347,112.458,113.555,-0.00158963,8480.04,0.164226,0.993107
4558,2051.22,1670.64,1894.07,5848.52,2314.02,2601.1,0.00671633,56.9533,0.002,0.00830948,70.463,1.50347,1.01513,0.2,22.3048,0.0,1.22476,26.7714,87.2351,27.2351,1.03746,1.20277,960.668,77.1763,90.0104,112.447,113.563,-0.00159315,8479.83,0.164258,0.993104
4559,2051.23,1670.12,1893.72,5848.62,2314.01,2601.77,0.00671448,56.9362,0.002,0.00831116,70.4755,1.50329,1.01525,0.2,22.3117,0.0,1.22488,26.7737,87.239,27.239,1.03748,1.20264,960.872,77.1792,89.986,112.435,113.572,-0.00159668,8479.62,0.16429,0.993102
4560,2051.25,1669.6,1893.36,5848.72,2313.99,2602.45,0.00671264,56.9192,0.002,0.00831284,70.488,1.50312,1.01538,0.2,22.3187,0.0,1.225,26.7757,87.2428,27.2428,1.0375,1.2025,961.077,77.1821,89.9617,112.423,113.58,-0.0016002,8479.41,0.164323,0.993099
4561,2051.27,1669.09,1893.01,5848.82,2313.97,2603.12,0.0067108,56.9022,0.002,0.00831452,70.5005,1.50295,1.0155,0.2,22.3257,0.0,1.22512,26.7775,87.2467,27.2467,1.03752,1.20236,961.282,77.185,89.9373,112.412,113.588,-0.00160373,8479.19,0.164355,0.993096
4562,2051.28,1668.57,1892.66,5848.92,2313.95,2603.79,0.00670896,56.8851,0.002,0.0083162,70.5129,1.50278,1.01563,0.2,22.3326,0.0,1.22524,26.779,87.2506,27.2506,1.03754,1.20222,961.486,77.1879,89.9129,112.4,113.597,-0.00160725,8478.98,0.164387,0.993094
4563,2051.3,1668.06,1892.31,5849.02,2313.93,2604.47,0.00670712,56.8681,0.002,0.00831789,70.5255,1.50261,1.01576,0.2,22.3396,0.0,1.22536,26.7803,87.2544,27.2544,1.03756,1.20209,961.691,77.1908,89.8885,112.388,113.605,-0.00161077,8478.77,0.164419,0.993091
4564,2051.31,1667.54,1891.96,5849.12,2313.91,2605.14,0.00670529,56.8512,0.002,0.00831957,70.538,1.50244,1.01588,0.2,22.3465,0.0,1.22548,26.7812,87.2583,27.2583,1.03758,1.20195,961.896,77.1937,89.8642,112.377,113.614,-0.00161429,8478.55,0.164451,0.993089
4565,2051.33,1667.02,1891.61,5849.22,2313.9,2605.81,0.00670346,56.8342,0.002,0.00832126,70.5505,1.50227,1.01601,0.2,22.3534,0.0,1.2256,26.7819,87.2621,27.2621,1.0376,1.20182,962.1,77.1966,89.8398,112.365,113.622,-0.0016178,8478.34,0.164484,0.993086
4566,2051.34,1666.51,1891.26,5849.31,2313.88,2606.49,0.00670163,56.8173,0.002,0.00832295,70.563,1.5021,1.01614,0.2,22.3604,0.0,1.22572,26.7824,87.2659,27.2659,1.03762,1.20168,962.305,77.1995,89.8154,112.353,113.63,-0.00162132,8478.13,0.164516,0.993083
4567,2051.36,1665.99,1890.9,5849.41,2313.86,2607.16,0.00669981,56.8004,0.002,0.00832464,70.5756,1.50194,1.01627,0.2,22.3673,0.0,1.22584,26.7826,87.2698,27.2698,1.03764,1.20155,962.51,77.2023,89.7909,112.342,113.639,-0.00162483,8477.91,0.164548,0.993081
4568,2051.38,1665.48,1890.55,5849.5,2313.84,2607.83,0.00669798,56.7835,0.002,0.00832633,70.5881,1.50177,1.01639,0.2,22.3742,0.0,1.22596,26.7825,87.2736,27.2736,1.03766,1.20142,962.715,77.2052,89.7665,112.33,113.647,-0.00162835,8477.7,0.164581,0.993078
4569,2051.39,1664.96,1890.2,5849.6,2313.81,2608.5,0.00669617,56.7666,0.002,0.00832803,70.6007,1.5016,1.01652,0.2,22.3811,0.0,1.22608,26.7822,87.2774,27.2774,1.03768,1.20128,962.92,77.2081,89.7421,112.318,113.655,-0.00163186,8477.48,0.164613,0.993076
4570,2051.41,1664.45,1889.85,5849.69,2313.79,2609.18,0.00669435,56.7498,0.002,0.00832972,70.6133,1.50144,1.01665,0.2,22.3879,0.0,1.2262,26.7817,87.2812,27.2812,1.0377,1.20115,963.124,77.2109,89.7177,112.306,113.663,-0.00163537,8477.26,0.164645,0.993073
4571,2051.42,1663.93,1889.49,5849.79,2313.77,2609.85,0.00669254,56.733,0.002,0.00833142,70.6258,1.50127,1.01678,0.2,22.3948,0.0,1.22632,26.7809,87.285,27.2851,1.03772,1.20102,963.329,77.2138,89.6932,112.295,113.672,-0.00163888,8477.05,0.164678,0.993071
4572,2051.44,1663.42,1889.14,5849.88,2313.75,2610.52,0.00669073,56.7162,0.002,0.00833312,70.6384,1.50111,1.0169,0.2,22.4017,0.0,1.22644,26.7798,87.2889,27.2889,1.03774,1.20089,963.534,77.2166,89.6688,112.283,113.68,-0.00164239,8476.83,0.16471,0.993068
4573,2051.45,1662.9,1888.79,5849.97,2313.73,2611.2,0.00668892,56.6994,0.002,0.00833482,70.651,1.50095,1.01703,0.2,22.4085,0.0,1.22656,26.7786,87.2927,27.2927,1.03776,1.20076,963.739,77.2195,89.6443,112.271,113.688,-0.00164589,8476.61,0.164743,0.993065
4574,2051.47,1662.39,1888.43,5850.06,2313.71,2611.87,0.00668712,56.6827,0.002,0.00833652,70.6636,1.50079,1.01716,0.2,22.4153,0.0,1.22668,26.777,87.2964,27.2964,1.03778,1.20063,963.944,77.2223,89.6198,112.259,113.697,-0.0016494,8476.4,0.164775,0.993063
4575,2051.48,1661.87,1888.08,5850.16,2313.68,2612.54,0.00668532,56.666,0.002,0.00833823,70.6763,1.50063,1.01729,0.2,22.4221,0.0,1.2268,26.7753,87.3002,27.3002,1.0378,1.2005,964.149,77.2252,89.5953,112.248,113.705,-0.0016529,8476.18,0.164807,0.99306
4576,2051.5,1661.36,1887.73,5850.25,2313.66,2613.21,0.00668353,56.6493,0.002,0.00833993,70.6889,1.50047,1.01742,0.2,22.4289,0.0,1.22692,26.7733,87.304,27.304,1.03782,1.20037,964.354,77.228,89.5709,112.236,113.713,-0.0016564,8475.96,0.16484,0.993058
4577,2051.52,1660.84,1887.37,5850.34,2313.64,2613.89,0.00668174,56.6327,0.002,0.00834164,70.7016,1.50031,1.01755,0.2,22.4357,0.0,1.22704,26.7712,87.3078,27.3078,1.03784,1.20024,964.559,77.2308,89.5464,112.224,113.721,-0.0016599,8475.74,0.164872,0.993055
4578,2051.53,1660.33,1887.02,5850.43,2313.62,2614.56,0.00667995,56.6161,0.002,0.00834335,70.7142,1.50015,1.01768,0.2,22.4425,0.0,1.22716,26.7688,87.3116,27.3116,1.03786,1.20012,964.764,77.2337,89.5219,112.212,113.729,-0.0016634,8475.52,0.164905,0.993053
4579,2051.55,1659.82,1886.66,5850.51,2313.59,2615.23,0.00667817,56.5995,0.002,0.00834506,70.7269,1.49999,1.01781,0.2,22.4493,0.0,1.22728,26.7662,87.3153,27.3153,1.03788,1.19999,964.969,77.2365,89.4974,112.2,113.737,-0.00166689,8475.3,0.164938,0.99305
4580,2051.56,1659.3,1886.31,5850.6,2313.57,2615.9,0.00667639,56.5829,0.002,0.00834678,70.7396,1.49983,1.01794,0.2,22.456,0.0,1.2274,26.7633,87.3191,27.3191,1.0379,1.19987,965.175,77.2393,89.4728,112.188,113.746,-0.00167039,8475.08,0.16497,0.993047
4581,2051.58,1658.79,1885.95,5850.69,2313.54,2616.57,0.00667461,56.5664,0.002,0.00834849,70.7523,1.49968,1.01807,0.2,22.4627,0.0,1.22752,26.7603,87.3228,27.3228,1.03792,1.19974,965.38,77.2421,89.4483,112.177,113.754,-0.00167388,8474.86,0.165003,0.993045
4582,2051.59,1658.27,1885.6,5850.78,2313.52,2617.25,0.00667284,56.5499,0.002,0.00835021,70.765,1.49952,1.01819,0.2,22.4695,0.0,1.22764,26.7571,87.3266,27.3266,1.03794,1.19962,965.585,77.2449,89.4238,112.165,113.762,-0.00167737,8474.64,0.165035,0.993042
4583,2051.61,1657.76,1885.24,5850.86,2313.49,2617.92,0.00667107,56.5334,0.002,0.00835193,70.7777,1.49937,1.01832,0.2,22.4762,0.0,1.22776,26.7537,87.3303,27.3303,1.03796,1.19949,965.79,77.2477,89.3992,112.153,113.77,-0.00168086,8474.41,0.165068,0.99304
4584,2051.62,1657.25,1884.89,5850.95,2313.47,2618.59,0.00666931,56.517,0.002,0.00835365,70.7905,1.49921,1.01845,0.2,22.4828,0.0,1.22788,26.7502,87.334,27.334,1.03798,1.19937,965.996,77.2505,89.3747,112.141,113.778,-0.00168435,8474.19,0.165101,0.993037
4585,2051.64,1656.73,1884.53,5851.03,2313.44,2619.26,0.00666755,56.5006,0.002,0.00835538,70.8032,1.49906,1.01859,0.2,22.4895,0.0,1.228,26.7464,87.3378,27.3378,1.038,1.19925,966.201,77.2533,89.3501,112.129,113.786,-0.00168783,8473.97,0.165133,0.993035
4586,2051.66,1656.22,1884.18,5851.12,2313.42,2619.93,0.00666579,56.4842,0.002,0.00835711,70.816,1.49891,1.01872,0.2,22.4962,0.0,1.22812,26.7425,87.3415,27.3415,1.03802,1.19913,966.406,77.2561,89.3256,112.117,113.794,-0.00169132,8473.74,0.165166,0.993032
4587,2051.67,1655.71,1883.82,5851.2,2313.39,2620.6,0.00666404,56.4678,0.002,0.00835884,70.8288,1.49876,1.01885,0.2,22.5028,0.0,1.22825,26.7384,87.3452,27.3452,1.03804,1.19901,966.612,77.2589,89.301,112.105,113.802,-0.0016948,8473.52,0.165199,0.99303
4588,2051.69,1655.19,1883.46,5851.28,2313.36,2621.27,0.00666229,56.4515,0.002,0.00836057,70.8416,1.49861,1.01898,0.2,22.5094,0.0,1.22837,26.7342,87.3489,27.3489,1.03806,1.19889,966.818,77.2617,89.2764,112.093,113.81,-0.00169828,8473.3,0.165232,0.993027
4589,2051.7,1654.68,1883.11,5851.37,2313.34,2621.95,0.00666054,56.4353,0.002,0.0083623,70.8544,1.49846,1.01911,0.2,22.516,0.0,1.22849,26.7298,87.3526,27.3526,1.03808,1.19877,967.023,77.2644,89.2518,112.081,113.818,-0.00170176,8473.07,0.165264,0.993024
4590,2051.72,1654.17,1882.75,5851.45,2313.31,2622.62,0.0066588,56.419,0.002,0.00836404,70.8672,1.49831,1.01924,0.2,22.5226,0.0,1.22861,26.7252,87.3563,27.3563,1.0381,1.19865,967.229,77.2672,89.2272,112.069,113.826,-0.00170523,8472.85,0.165297,0.993022
4591,2051.73,1653.66,1882.39,5851.53,2313.28,2623.29,0.00665707,56.4028,0.002,0.00836578,70.88,1.49817,1.01937,0.2,22.5292,0.0,1.22873,26.7206,87.3599,27.3599,1.03812,1.19853,967.434,77.27,89.2026,112.057,113.834,-0.00170871,8472.62,0.16533,0.993019
4592,2051.75,1653.14,1882.04,5851.61,2313.26,2623.96,0.00665534,56.3866,0.002,0.00836752,70.8929,1.49802,1.0195,0.2,22.5357,0.0,1.22885,26.7158,87.3636,27.3636,1.03814,1.19842,967.64,77.2727,89.178,112.045,113.842,-0.00171218,8472.39,0.165363,0.993017
4593,2051.77,1652.63,1881.68,5851.69,2313.23,2624.63,0.00665361,56.3705,0.002,0.00836926,70.9058,1.49788,1.01963,0.2,22.5422,0.0,1.22897,26.7108,87.3673,27.3673,1.03816,1.1983,967.846,77.2755,89.1534,112.033,113.85,-0.00171565,8472.17,0.165396,0.993014
4594,2051.78,1652.12,1881.32,5851.77,2313.2,2625.3,0.00665189,56.3544,0.002,0.00837101,70.9187,1.49773,1.01976,0.2,22.5488,0.0,1.22909,26.7058,87.3709,27.3709,1.03818,1.19819,968.051,77.2782,89.1288,112.021,113.858,-0.00171912,8471.94,0.165429,0.993012
4595,2051.8,1651.61,1880.96,5851.85,2313.17,2625.97,0.00665017,56.3383,0.002,0.00837275,70.9316,1.49759,1.0199,0.2,22.5553,0.0,1.22921,26.7006,87.3746,27.3746,1.0382,1.19807,968.257,77.2809,89.1041,112.009,113.866,-0.00172259,8471.71,0.165462,0.993009
4596,2051.81,1651.09,1880.6,5851.93,2313.14,2626.64,0.00664845,56.3223,0.002,0.0083745,70.9445,1.49745,1.02003,0.2,22.5617,0.0,1.22933,26.6954,87.3782,27.3782,1.03822,1.19796,968.463,77.2837,89.0795,111.997,113.874,-0.00172605,8471.48,0.165495,0.993007
4597,2051.83,1650.58,1880.25,5852.0,2313.11,2627.31,0.00664674,56.3063,0.002,0.00837626,70.9574,1.49731,1.02016,0.2,22.5682,0.0,1.22945,26.6901,87.3819,27.3819,1.03824,1.19785,968.669,77.2864,89.0549,111.985,113.882,-0.00172951,8471.26,0.165528,0.993004
4598,2051.84,1650.07,1879.89,5852.08,2313.08,2627.99,0.00664504,56.2903,0.002,0.00837801,70.9704,1.49717,1.02029,0.2,22.5746,0.0,1.22957,26.6846,87.3855,27.3855,1.03826,1.19774,968.875,77.2891,89.0302,111.973,113.89,-0.00173297,8471.03,0.165561,0.993002
4599,2051.86,1649.56,1879.53,5852.16,2313.05,2628.66,0.00664334,56.2744,0.002,0.00837977,70.9833,1.49703,1.02042,0.2,22.581,0.0,1.22969,26.6791,87.3891,27.3891,1.03828,1.19763,969.081,77.2918,89.0055,111.961,113.898,-0.00173643,8470.8,0.165594,0.992999
4600,2051.88,1649.05,1879.17,5852.23,2313.02,2629.33,0.00664164,56.2585,0.002,0.00838153,70.9963,1.4969,1.02056,0.2,22.5875,0.0,1.22981,26.6736,87.3927,27.3927,1.0383,1.19752,969.287,77.2945,88.9809,111.949,113.906,-0.00173989,8470.57,0.165627,0.992996
4601,2051.89,1648.54,1878.81,5852.31,2312.99,2630.0,0.00663995,56.2426,0.002,0.00838329,71.0093,1.49676,1.02069,0.2,22.5938,0.0,1.22993,26.6679,87.3963,27.3963,1.03832,1.19741,969.493,77.2972,88.9562,111.937,113.914,-0.00174335,8470.34,0.16566,0.992994
4602,2051.91,1648.03,1878.45,5852.38,2312.96,2630.67,0.00663826,56.2268,0.002,0.00838506,71.0223,1.49662,1.02082,0.2,22.6002,0.0,1.23005,26.6623,87.3999,27.3999,1.03834,1.1973,969.699,77.2999,88.9315,111.925,113.921,-0.0017468,8470.11,0.165693,0.992991
4603,2051.92,1647.51,1878.09,5852.46,2312.93,2631.34,0.00663658,56.211,0.002,0.00838683,71.0354,1.49649,1.02096,0.2,22.6065,0.0,1.23017,26.6565,87.4035,27.4035,1.03836,1.19719,969.906,77.3026,88.9068,111.913,113.929,-0.00175025,8469.88,0.165726,0.992989
4604,2051.94,1647.0,1877.73,5852.53,2312.9,2632.01,0.0066349,56.1952,0.002,0.0083886,71.0484,1.49636,1.02109,0.2,22.6129,0.0,1.23029,26.6508,87.4071,27.4071,1.03838,1.19709,970.112,77.3053,88.8821,111.901,113.937,-0.0017537,8469.64,0.165759,0.992986
