,time (year),ctfp,drta,ectaf2022,ectagdp,gssgdp,ipr,irota,itfp,owtfp,plua,ppp,psep,psp,rrotai,rta,rtfpua,sc,tfpee5ta,tfpie5ta,vpss
3785,2039.14,0.0245089,0.0131334,3712.96,0.0218575,0.189708,4.38557,0.0,1.84243,0.976821,0.00655724,2.296,6.46732,3.75571,0.983348,0.0129147,0.0061169,0.326676,1.89775,1.88614,55493.0
3786,2039.16,0.0245135,0.013133,3718.79,0.0218807,0.189666,4.38564,0.0,1.84275,0.976801,0.00656422,2.29601,6.46884,3.75656,0.983363,0.0129145,0.00611966,0.326606,1.89814,1.88652,55509.1
3787,2039.17,0.0245182,0.0131327,3724.61,0.021904,0.189624,4.38571,0.0,1.84308,0.97678,0.00657119,2.29603,6.47037,3.75743,0.983377,0.0129144,0.00612243,0.326536,1.89852,1.8869,55525.1
3788,2039.19,0.0245228,0.0131323,3730.42,0.0219271,0.189582,4.38577,0.0,1.84341,0.97676,0.00657814,2.29604,6.4719,3.75829,0.98339,0.0129142,0.00612524,0.326466,1.8989,1.88727,55541.1
3789,2039.2,0.0245274,0.013132,3736.23,0.0219502,0.18954,4.38584,0.0,1.84374,0.97674,0.00658507,2.29606,6.47342,3.75915,0.983402,0.012914,0.00612807,0.326397,1.89929,1.88765,55557.2
3790,2039.22,0.024532,0.0131316,3742.01,0.0219732,0.189499,4.3859,0.0,1.84407,0.976719,0.00659196,2.29607,6.47494,3.76001,0.983414,0.0129138,0.00613093,0.326327,1.89967,1.88802,55573.2
3791,2039.23,0.0245366,0.0131313,3747.78,0.0219961,0.189457,4.38597,0.0,1.84439,0.976699,0.00659882,2.29609,6.47647,3.76087,0.983425,0.0129136,0.00613381,0.326258,1.90005,1.8884,55589.2
3792,2039.25,0.0245411,0.0131309,3753.52,0.0220188,0.189416,4.38603,0.0,1.84472,0.976678,0.00660564,2.2961,6.47799,3.76173,0.983435,0.0129134,0.00613671,0.32619,1.90043,1.88877,55605.2
3793,2039.27,0.0245457,0.0131306,3759.23,0.0220414,0.189375,4.3861,0.0,1.84505,0.976658,0.00661242,2.29612,6.47951,3.76258,0.983445,0.0129132,0.00613964,0.326121,1.90082,1.88915,55621.1
3794,2039.28,0.0245502,0.0131303,3764.92,0.0220638,0.189335,4.38617,0.0,1.84538,0.976637,0.00661914,2.29614,6.48102,3.76344,0.983454,0.012913,0.0061426,0.326054,1.9012,1.88952,55637.0
3795,2039.3,0.0245548,0.0131299,3770.56,0.022086,0.189294,4.38625,0.0,1.84571,0.976617,0.00662581,2.29615,6.48253,3.76429,0.983462,0.0129128,0.00614558,0.325987,1.90159,1.8899,55652.9
3796,2039.31,0.0245593,0.0131296,3776.17,0.0221081,0.189254,4.38633,0.0,1.84604,0.976597,0.00663242,2.29617,6.48404,3.76513,0.983469,0.0129126,0.00614858,0.32592,1.90197,1.89027,55668.8
3797,2039.33,0.0245638,0.0131293,3781.72,0.0221298,0.189214,4.38641,0.0,1.84636,0.976576,0.00663895,2.29619,6.48554,3.76597,0.983476,0.0129123,0.0061516,0.325854,1.90235,1.89065,55684.6
3798,2039.34,0.0245683,0.0131289,3787.24,0.0221514,0.189175,4.3865,0.0,1.84669,0.976556,0.00664542,2.29621,6.48703,3.7668,0.983482,0.0129121,0.00615465,0.325789,1.90274,1.89103,55700.3
3799,2039.36,0.0245728,0.0131286,3792.69,0.0221727,0.189136,4.38659,0.0,1.84702,0.976535,0.00665181,2.29623,6.48852,3.76763,0.983487,0.0129118,0.00615772,0.325725,1.90312,1.8914,55716.0
3800,2039.38,0.0245772,0.0131283,3798.09,0.0221937,0.189097,4.3867,0.0,1.84735,0.976515,0.00665812,2.29625,6.49,3.76845,0.983491,0.0129116,0.0061608,0.325661,1.9035,1.89178,55731.6
3801,2039.39,0.0245817,0.013128,3803.44,0.0222145,0.189059,4.38681,0.0,1.84768,0.976494,0.00666434,2.29628,6.49147,3.76927,0.983495,0.0129113,0.00616391,0.325599,1.90389,1.89215,55747.2
3802,2039.41,0.0245862,0.0131277,3808.71,0.0222349,0.189021,4.38692,0.0,1.84801,0.976474,0.00667046,2.29631,6.49294,3.77008,0.983497,0.012911,0.00616704,0.325537,1.90427,1.89253,55762.7
3803,2039.42,0.0245906,0.0131274,3813.92,0.022255,0.188983,4.38705,0.0,1.84833,0.976454,0.0066765,2.29634,6.4944,3.77087,0.983499,0.0129108,0.00617019,0.325477,1.90466,1.8929,55778.1
3804,2039.44,0.024595,0.0131271,3819.05,0.0222748,0.188946,4.38719,0.0,1.84866,0.976433,0.00668243,2.29637,6.49584,3.77166,0.983501,0.0129105,0.00617335,0.325417,1.90504,1.89328,55793.5
3805,2039.45,0.0245995,0.0131268,3824.11,0.0222942,0.188909,4.38733,0.0,1.84899,0.976413,0.00668825,2.2964,6.49728,3.77244,0.983501,0.0129102,0.00617653,0.325359,1.90543,1.89366,55808.7
3806,2039.47,0.0246039,0.0131265,3829.09,0.0223132,0.188873,4.38749,0.0,1.84932,0.976393,0.00669396,2.29644,6.49871,3.77322,0.983501,0.0129099,0.00617973,0.325302,1.90581,1.89403,55823.9
3807,2039.48,0.0246083,0.0131262,3833.99,0.0223319,0.188838,4.38766,0.0,1.84965,0.976372,0.00669956,2.29647,6.50013,3.77398,0.9835,0.0129096,0.00618295,0.325246,1.90619,1.89441,55839.0
3808,2039.5,0.0246127,0.013126,3838.8,0.0223501,0.188803,4.38784,0.0,1.84998,0.976352,0.00670504,2.29652,6.50154,3.77473,0.983498,0.0129094,0.00618617,0.325191,1.90658,1.89478,55853.9
3809,2039.52,0.0246171,0.0131257,3843.48,0.0223678,0.188768,4.38803,0.0,1.8503,0.976331,0.00671033,2.29656,6.50293,3.77547,0.983496,0.0129091,0.00618942,0.325138,1.90696,1.89516,55868.8
3810,2039.53,0.0246215,0.0131254,3847.65,0.0223825,0.188734,4.38824,0.0,1.85063,0.976311,0.00671476,2.29661,6.50432,3.77619,0.983493,0.0129088,0.00619267,0.325086,1.90735,1.89554,55883.6
3811,2039.55,0.0246259,0.0131252,3851.74,0.0223969,0.188701,4.38846,0.0,1.85096,0.976291,0.00671908,2.29666,6.50569,3.77691,0.983489,0.0129085,0.00619594,0.325035,1.90773,1.89591,55898.3
3812,2039.56,0.0246303,0.0131249,3855.73,0.0224109,0.188668,4.38869,0.0,1.85129,0.97627,0.00672328,2.29671,6.50705,3.77761,0.983484,0.0129082,0.00619921,0.324987,1.90812,1.89629,55912.9
3813,2039.58,0.0246347,0.0131247,3859.62,0.0224245,0.188636,4.38894,0.0,1.85162,0.97625,0.00672736,2.29677,6.5084,3.7783,0.983478,0.0129079,0.00620248,0.324939,1.9085,1.89666,55927.3
3814,2039.59,0.024639,0.0131245,3863.42,0.0224377,0.188604,4.3892,0.0,1.85195,0.97623,0.0067313,2.29682,6.50974,3.77898,0.983472,0.0129075,0.00620576,0.324894,1.90889,1.89704,55941.7
3815,2039.61,0.0246434,0.0131242,3867.12,0.0224504,0.188574,4.38947,0.0,1.85228,0.976209,0.00673512,2.29689,6.51106,3.77964,0.983464,0.0129072,0.00620905,0.324849,1.90927,1.89742,55955.9
3816,2039.62,0.0246478,0.013124,3870.72,0.0224627,0.188544,4.38976,0.0,1.85261,0.976189,0.00673881,2.29695,6.51236,3.78029,0.983456,0.0129069,0.00621233,0.324807,1.90966,1.89779,55970.0
3817,2039.64,0.0246522,0.0131238,3874.21,0.0224745,0.188514,4.39007,0.0,1.85293,0.976168,0.00674236,2.29702,6.51366,3.78092,0.983448,0.0129066,0.00621562,0.324767,1.91004,1.89817,55983.9
3818,2039.66,0.0246565,0.0131236,3877.59,0.0224859,0.188486,4.3904,0.0,1.85326,0.976148,0.00674577,2.2971,6.51493,3.78155,0.983438,0.0129063,0.00621892,0.324728,1.91043,1.89855,55997.8
3819,2039.67,0.0246609,0.0131235,3880.86,0.0224968,0.188458,4.39074,0.0,1.85359,0.976128,0.00674904,2.29718,6.5162,3.78215,0.983428,0.012906,0.00622221,0.324691,1.91081,1.89892,56011.5
3820,2039.69,0.0246653,0.0131233,3884.01,0.0225072,0.188431,4.39109,0.0,1.85392,0.976107,0.00675216,2.29726,6.51745,3.78274,0.983417,0.0129057,0.0062255,0.324656,1.9112,1.8993,56025.1
3821,2039.7,0.0246696,0.0131231,3887.05,0.0225171,0.188405,4.39147,0.0,1.85425,0.976087,0.00675513,2.29734,6.51868,3.78332,0.983405,0.0129053,0.00622879,0.324623,1.91158,1.89968,56038.6
3822,2039.72,0.024674,0.013123,3889.97,0.0225265,0.18838,4.39186,0.0,1.85458,0.976067,0.00675795,2.29743,6.5199,3.78388,0.983392,0.012905,0.00623208,0.324592,1.91197,1.90005,56051.9
3823,2039.73,0.0246784,0.0131228,3892.77,0.0225354,0.188355,4.39227,0.0,1.85491,0.976046,0.00676062,2.29752,6.5211,3.78442,0.983379,0.0129047,0.00623537,0.324563,1.91235,1.90043,56065.1
3824,2039.75,0.0246827,0.0131227,3895.45,0.0225438,0.188331,4.3927,0.0,1.85524,0.976026,0.00676313,2.29762,6.52228,3.78495,0.983364,0.0129044,0.00623865,0.324536,1.91274,1.90081,56078.1
3825,2039.77,0.0246871,0.0131226,3898.0,0.0225516,0.188309,4.39314,0.0,1.85557,0.976006,0.00676548,2.29772,6.52345,3.78546,0.983349,0.0129041,0.00624193,0.324511,1.91313,1.90118,56091.0
3826,2039.78,0.0246914,0.0131224,3900.42,0.0225589,0.188287,4.39361,0.0,1.8559,0.975985,0.00676768,2.29783,6.52461,3.78596,0.983334,0.0129037,0.0062452,0.324488,1.91351,1.90156,56103.8
3827,2039.8,0.0246958,0.0131223,3902.71,0.0225657,0.188266,4.39409,0.0,1.85623,0.975965,0.0067697,2.29794,6.52574,3.78643,0.983317,0.0129034,0.00624847,0.324468,1.9139,1.90194,56116.4
3828,2039.81,0.0247002,0.0131222,3904.87,0.0225719,0.188246,4.39459,0.0,1.85656,0.975945,0.00677156,2.29805,6.52687,3.7869,0.983299,0.0129031,0.00625173,0.32445,1.91428,1.90232,56128.8
3829,2039.83,0.0247046,0.0131222,3906.9,0.0225775,0.188227,4.39511,0.0,1.85688,0.975925,0.00677326,2.29817,6.52797,3.78734,0.983281,0.0129028,0.00625498,0.324434,1.91467,1.90269,56141.2
3830,2039.84,0.0247089,0.0131221,3908.79,0.0225826,0.188209,4.39565,0.0,1.85721,0.975904,0.00677478,2.29829,6.52906,3.78777,0.983262,0.0129025,0.00625821,0.32442,1.91506,1.90307,56153.3
3831,2039.86,0.0247133,0.013122,3910.54,0.0225871,0.188192,4.3962,0.0,1.85754,0.975884,0.00677614,2.29842,6.53013,3.78818,0.983242,0.0129021,0.00626144,0.324409,1.91544,1.90345,56165.4
3832,2039.88,0.0247177,0.013122,3912.16,0.0225911,0.188176,4.39678,0.0,1.85787,0.975864,0.00677732,2.29855,6.53118,3.78858,0.983222,0.0129018,0.00626466,0.3244,1.91583,1.90383,56177.3
3833,2039.89,0.0247221,0.013122,3913.64,0.0225944,0.188161,4.39738,0.0,1.8582,0.975843,0.00677832,2.29869,6.53222,3.78896,0.9832,0.0129015,0.00626786,0.324393,1.91621,1.9042,56189.0
3834,2039.91,0.0247265,0.0131219,3914.97,0.0225972,0.188148,4.39799,0.0,1.85853,0.975823,0.00677915,2.29883,6.53324,3.78932,0.983178,0.0129012,0.00627105,0.324389,1.9166,1.90458,56200.6
3835,2039.92,0.0247309,0.0131219,3916.17,0.0225993,0.188135,4.39862,0.0,1.85886,0.975803,0.0067798,2.29897,6.53424,3.78966,0.983155,0.0129009,0.00627423,0.324387,1.91699,1.90496,56212.0
3836,2039.94,0.0247352,0.0131219,3917.22,0.0226009,0.188123,4.39928,0.0,1.85919,0.975782,0.00678028,2.29912,6.53523,3.78999,0.983132,0.0129006,0.00627739,0.324388,1.91737,1.90534,56223.3
3837,2039.95,0.0247396,0.013122,3918.12,0.0226019,0.188113,4.39995,0.0,1.85952,0.975762,0.00678057,2.29927,6.5362,3.7903,0.983107,0.0129003,0.00628053,0.324391,1.91776,1.90571,56234.5
3838,2039.97,0.0247441,0.013122,3918.89,0.0226023,0.188103,4.40064,0.0,1.85985,0.975742,0.00678068,2.29943,6.53715,3.7906,0.983082,0.0129,0.00628366,0.324397,1.91815,1.90609,56245.5
3839,2039.98,0.0247485,0.013122,3919.5,0.022602,0.188095,4.40135,0.0,1.86018,0.975722,0.00678061,2.29959,6.53809,3.79087,0.983056,0.0128997,0.00628676,0.324406,1.91853,1.90647,56256.4
3840,2040.0,0.0247529,0.0131221,3919.97,0.0226012,0.188088,4.40207,0.0,1.86052,0.975701,0.00678036,2.29975,6.53901,3.79114,0.983029,0.0128994,0.00628985,0.324417,1.91892,1.90685,56267.1
3841,2040.02,0.0247573,0.0131222,3920.29,0.0225998,0.188082,4.40282,0.0,1.86085,0.975681,0.00677993,2.29992,6.53991,3.79138,0.983001,0.0128991,0.00629292,0.324431,1.91931,1.90723,56277.7
3842,2040.03,0.0247617,0.0131222,3920.46,0.0225977,0.188077,4.40358,0.0,1.86118,0.975661,0.00677932,2.3001,6.5408,3.79161,0.982973,0.0128988,0.00629596,0.324447,1.91969,1.90761,56288.1
3843,2040.05,0.0247662,0.0131223,3920.49,0.0225951,0.188074,4.40437,0.0,1.86151,0.975641,0.00677852,2.30027,6.54167,3.79182,0.982943,0.0128985,0.00629898,0.324466,1.92008,1.90798,56298.4
3844,2040.06,0.0247706,0.0131224,3920.36,0.0225918,0.188072,4.40516,0.0,1.86184,0.97562,0.00677753,2.30046,6.54253,3.79202,0.982913,0.0128982,0.00630198,0.324488,1.92047,1.90836,56308.5
3845,2040.08,0.024775,0.0131226,3920.09,0.0225879,0.188071,4.40598,0.0,1.86217,0.9756,0.00677637,2.30064,6.54337,3.7922,0.982883,0.0128979,0.00630495,0.324512,1.92085,1.90874,56318.6
3846,2040.09,0.0247795,0.0131227,3919.67,0.0225834,0.188071,4.40682,0.0,1.8625,0.97558,0.00677501,2.30083,6.5442,3.79237,0.982851,0.0128977,0.0063079,0.324539,1.92124,1.90912,56328.4
3847,2040.11,0.024784,0.0131228,3919.1,0.0225783,0.188072,4.40767,0.0,1.86283,0.97556,0.00677348,2.30102,6.54501,3.79252,0.982819,0.0128974,0.00631082,0.324569,1.92163,1.9095,56338.2
3848,2040.12,0.0247884,0.013123,3918.38,0.0225725,0.188075,4.40853,0.0,1.86316,0.975539,0.00677176,2.30122,6.5458,3.79265,0.982786,0.0128971,0.00631371,0.324602,1.92202,1.90988,56347.8
3849,2040.14,0.0247929,0.0131232,3917.51,0.0225662,0.188079,4.40942,0.0,1.86349,0.975519,0.00676986,2.30142,6.54658,3.79278,0.982752,0.0128968,0.00631657,0.324637,1.9224,1.91026,56357.3
3850,2040.16,0.0247974,0.0131234,3916.5,0.0225592,0.188085,4.41032,0.0,1.86383,0.975499,0.00676778,2.30163,6.54735,3.79288,0.982717,0.0128966,0.0063194,0.324675,1.92279,1.91064,56366.7
3851,2040.17,0.0248019,0.0131236,3915.34,0.0225517,0.188091,4.41123,0.0,1.86416,0.975479,0.00676551,2.30183,6.5481,3.79298,0.982682,0.0128963,0.00632221,0.324716,1.92318,1.91102,56375.9
3852,2040.19,0.0248064,0.0131238,3914.03,0.0225435,0.188099,4.41216,0.0,1.86449,0.975458,0.00676306,2.30204,6.54884,3.79306,0.982645,0.012896,0.00632498,0.32476,1.92356,1.9114,56385.0
3853,2040.2,0.0248109,0.013124,3912.57,0.0225348,0.188109,4.41311,0.0,1.86482,0.975438,0.00676043,2.30226,6.54957,3.79313,0.982608,0.0128958,0.00632772,0.324806,1.92395,1.91178,56394.1
3854,2040.22,0.0248154,0.0131243,3910.97,0.0225254,0.188119,4.41407,0.0,1.86515,0.975418,0.00675763,2.30247,6.55028,3.79318,0.982571,0.0128955,0.00633042,0.324855,1.92434,1.91216,56402.9
3855,2040.23,0.0248199,0.0131245,3909.23,0.0225155,0.188132,4.41504,0.0,1.86549,0.975398,0.00675464,2.3027,6.55098,3.79322,0.982532,0.0128953,0.00633309,0.324907,1.92473,1.91254,56411.7
3856,2040.25,0.0248244,0.0131248,3907.34,0.0225049,0.188145,4.41603,0.0,1.86582,0.975377,0.00675148,2.30292,6.55167,3.79326,0.982493,0.012895,0.00633572,0.324962,1.92512,1.91292,56420.4
3857,2040.27,0.024829,0.0131251,3905.31,0.0224938,0.18816,4.41702,0.0,1.86615,0.975357,0.00674814,2.30314,6.55235,3.79327,0.982453,0.0128948,0.00633832,0.32502,1.9255,1.9133,56429.0
3858,2040.28,0.0248335,0.0131254,3903.14,0.0224821,0.188176,4.41804,0.0,1.86648,0.975337,0.00674463,2.30337,6.55301,3.79328,0.982412,0.0128946,0.00634088,0.32508,1.92589,1.91368,56437.5
3859,2040.3,0.0248381,0.0131257,3900.83,0.0224698,0.188194,4.41906,0.0,1.86681,0.975317,0.00674094,2.3036,6.55367,3.79328,0.982371,0.0128943,0.00634341,0.325143,1.92628,1.91406,56445.8
3860,2040.31,0.0248426,0.013126,3898.38,0.022457,0.188213,4.42009,0.0,1.86715,0.975297,0.00673709,2.30384,6.55431,3.79327,0.982329,0.0128941,0.00634589,0.325209,1.92667,1.91444,56454.1
3861,2040.33,0.0248472,0.0131264,3895.79,0.0224435,0.188233,4.42113,0.0,1.86748,0.975276,0.00673306,2.30407,6.55495,3.79325,0.982286,0.0128939,0.00634834,0.325278,1.92706,1.91482,56462.3
3862,2040.34,0.0248518,0.0131267,3893.07,0.0224296,0.188255,4.42219,0.0,1.86781,0.975256,0.00672887,2.30431,6.55557,3.79322,0.982242,0.0128936,0.00635074,0.325349,1.92744,1.9152,56470.5
3863,2040.36,0.0248564,0.0131271,3890.22,0.0224151,0.188279,4.42325,0.0,1.86815,0.975236,0.00672452,2.30455,6.55619,3.79318,0.982197,0.0128934,0.0063531,0.325424,1.92783,1.91558,56478.5
3864,2040.38,0.0248609,0.0131275,3887.23,0.0224,0.188303,4.42432,0.0,1.86848,0.975216,0.00672,2.3048,6.5568,3.79313,0.982152,0.0128932,0.00635543,0.325501,1.92822,1.91597,56486.5
3865,2040.39,0.0248655,0.0131279,3884.12,0.0223844,0.18833,4.4254,0.0,1.86881,0.975196,0.00671532,2.30504,6.5574,3.79308,0.982106,0.012893,0.0063577,0.32558,1.92861,1.91635,56494.4
3866,2040.41,0.0248702,0.0131283,3880.87,0.0223683,0.188357,4.42649,0.0,1.86915,0.975175,0.00671048,2.30528,6.55799,3.79302,0.982059,0.0128928,0.00635994,0.325663,1.929,1.91673,56502.2
3867,2040.42,0.0248748,0.0131287,3877.5,0.0223516,0.188386,4.42758,0.0,1.86948,0.975155,0.00670549,2.30553,6.55858,3.79295,0.982012,0.0128926,0.00636213,0.325748,1.92939,1.91711,56510.0
3868,2040.44,0.0248794,0.0131292,3874.01,0.0223345,0.188417,4.42868,0.0,1.86981,0.975135,0.00670034,2.30578,6.55916,3.79288,0.981964,0.0128924,0.00636428,0.325836,1.92977,1.91749,56517.7
3869,2040.45,0.024884,0.0131296,3870.4,0.0223168,0.188449,4.42978,0.0,1.87015,0.975115,0.00669505,2.30603,6.55974,3.79281,0.981915,0.0128922,0.00636638,0.325927,1.93016,1.91788,56525.4
3870,2040.47,0.0248887,0.0131301,3866.67,0.0222987,0.188482,4.43089,0.0,1.87048,0.975095,0.0066896,2.30628,6.56031,3.79272,0.981866,0.012892,0.00636843,0.32602,1.93055,1.91826,56533.0
3871,2040.48,0.0248933,0.0131306,3862.83,0.0222801,0.188517,4.432,0.0,1.87082,0.975074,0.00668402,2.30653,6.56088,3.79264,0.981816,0.0128918,0.00637044,0.326116,1.93094,1.91864,56540.6
3872,2040.5,0.024898,0.0131311,3858.87,0.022261,0.188554,4.43311,0.0,1.87115,0.975054,0.00667829,2.30678,6.56144,3.79255,0.981766,0.0128916,0.0063724,0.326214,1.93133,1.91902,56548.2
3873,2040.52,0.0249027,0.0131316,3854.8,0.0222414,0.188592,4.43423,0.0,1.87149,0.975034,0.00667242,2.30703,6.562,3.79246,0.981716,0.0128915,0.00637431,0.326315,1.93172,1.91941,56555.7
3874,2040.53,0.0249074,0.0131321,3850.62,0.0222214,0.188631,4.43535,0.0,1.87182,0.975014,0.00666642,2.30728,6.56256,3.79237,0.981666,0.0128913,0.00637617,0.326419,1.93211,1.91979,56563.2
3875,2040.55,0.0249122,0.0131326,3846.34,0.022201,0.188672,4.43646,0.0,1.87216,0.974994,0.00666029,2.30754,6.56312,3.79228,0.981615,0.0128912,0.00637799,0.326525,1.9325,1.92017,56570.8
3876,2040.56,0.0249169,0.0131332,3841.95,0.0221801,0.188714,4.43758,0.0,1.87249,0.974974,0.00665403,2.30779,6.56368,3.79219,0.981564,0.012891,0.00637975,0.326634,1.93289,1.92056,56578.2
3877,2040.58,0.0249217,0.0131337,3837.47,0.0221588,0.188758,4.4387,0.0,1.87283,0.974954,0.00664765,2.30804,6.56424,3.7921,0.981513,0.0128909,0.00638147,0.326745,1.93328,1.92094,56585.7
3878,2040.59,0.0249265,0.0131343,3832.89,0.0221372,0.188803,4.43981,0.0,1.87316,0.974933,0.00664115,2.30829,6.56479,3.79201,0.981461,0.0128908,0.00638313,0.326858,1.93367,1.92132,56593.2
3879,2040.61,0.0249313,0.0131349,3828.22,0.0221151,0.188849,4.44092,0.0,1.8735,0.974913,0.00663453,2.30854,6.56535,3.79192,0.98141,0.0128907,0.00638474,0.326974,1.93405,1.92171,56600.7
3880,2040.62,0.0249361,0.0131355,3823.46,0.0220927,0.188897,4.44203,0.0,1.87383,0.974893,0.0066278,2.30879,6.56591,3.79184,0.981358,0.0128906,0.0063863,0.327093,1.93444,1.92209,56608.2
3881,2040.64,0.024941,0.0131361,3818.61,0.0220699,0.188947,4.44313,0.0,1.87417,0.974873,0.00662096,2.30904,6.56648,3.79176,0.981305,0.0128905,0.00638781,0.327214,1.93483,1.92247,56615.8
3882,2040.66,0.0249458,0.0131367,3813.69,0.0220467,0.188998,4.44422,0.0,1.8745,0.974853,0.00661402,2.30928,6.56705,3.79168,0.981253,0.0128904,0.00638927,0.327337,1.93522,1.92286,56623.3
3883,2040.67,0.0249507,0.0131373,3808.68,0.0220232,0.18905,4.44531,0.0,1.87484,0.974833,0.00660697,2.30953,6.56762,3.79161,0.9812,0.0128903,0.00639067,0.327462,1.93561,1.92324,56630.9
3884,2040.69,0.0249556,0.0131379,3803.59,0.0219994,0.189104,4.44639,0.0,1.87518,0.974813,0.00659983,2.30977,6.56819,3.79154,0.981147,0.0128903,0.00639203,0.32759,1.936,1.92363,56638.6
3885,2040.7,0.0249605,0.0131386,3798.44,0.0219753,0.189159,4.44747,0.0,1.87551,0.974792,0.0065926,2.31001,6.56878,3.79148,0.981094,0.0128902,0.00639333,0.327719,1.93639,1.92401,56646.3
3886,2040.72,0.0249654,0.0131393,3793.21,0.021951,0.189215,4.44853,0.0,1.87585,0.974772,0.00658529,2.31025,6.56937,3.79143,0.98104,0.0128901,0.00639457,0.327851,1.93678,1.9244,56654.0
3887,2040.73,0.0249703,0.0131399,3787.92,0.0219263,0.189273,4.44959,0.0,1.87619,0.974752,0.00657789,2.31049,6.56996,3.79138,0.980987,0.0128901,0.00639576,0.327985,1.93717,1.92478,56661.8
3888,2040.75,0.0249753,0.0131406,3782.57,0.0219014,0.189332,4.45063,0.0,1.87652,0.974732,0.00657041,2.31072,6.57057,3.79135,0.980933,0.0128901,0.0063969,0.328121,1.93756,1.92517,56669.7
3889,2040.77,0.0249803,0.0131413,3777.17,0.0218762,0.189393,4.45166,0.0,1.87686,0.974712,0.00656286,2.31096,6.57118,3.79132,0.980878,0.01289,0.00639799,0.328259,1.93795,1.92555,56677.6
3890,2040.78,0.0249852,0.013142,3771.71,0.0218508,0.189455,4.45268,0.0,1.8772,0.974692,0.00655524,2.31118,6.5718,3.7913,0.980824,0.01289,0.00639902,0.328399,1.93834,1.92594,56685.6
3891,2040.8,0.0249902,0.0131427,3766.2,0.0218252,0.189519,4.45368,0.0,1.87754,0.974672,0.00654756,2.31141,6.57243,3.7913,0.980769,0.01289,0.00639999,0.328541,1.93873,1.92633,56693.7
3892,2040.81,0.0249952,0.0131434,3760.52,0.0217987,0.189583,4.45467,0.0,1.87787,0.974652,0.00653961,2.31163,6.57308,3.79131,0.980714,0.0128899,0.00640091,0.328685,1.93913,1.92671,56701.9
3893,2040.83,0.0250002,0.0131442,3754.51,0.0217703,0.189649,4.45564,0.0,1.87821,0.974632,0.0065311,2.31185,6.57373,3.79133,0.980659,0.0128899,0.00640178,0.328831,1.93952,1.9271,56710.2
3894,2040.84,0.0250052,0.0131449,3748.46,0.0217418,0.189717,4.4566,0.0,1.87855,0.974612,0.00652253,2.31206,6.5744,3.79136,0.980604,0.0128899,0.00640259,0.328978,1.93991,1.92749,56718.6
3895,2040.86,0.0250103,0.0131456,3742.38,0.021713,0.189786,4.45754,0.0,1.87889,0.974591,0.00651391,2.31228,6.57509,3.79141,0.980548,0.0128899,0.00640334,0.329127,1.9403,1.92787,56727.1
3896,2040.88,0.0250153,0.0131464,3736.26,0.0216842,0.189856,4.45846,0.0,1.87923,0.974571,0.00650526,2.31248,6.57578,3.79147,0.980492,0.0128899,0.00640403,0.329278,1.94069,1.92826,56735.8
3897,2040.89,0.0250204,0.0131472,3730.12,0.0216552,0.189927,4.45936,0.0,1.87957,0.974551,0.00649657,2.31268,6.57649,3.79155,0.980436,0.0128899,0.00640466,0.329431,1.94108,1.92865,56744.5
3898,2040.91,0.0250254,0.0131479,3723.96,0.0216262,0.189999,4.46024,0.0,1.8799,0.974531,0.00648785,2.31288,6.57722,3.79165,0.980379,0.01289,0.00640524,0.329584,1.94147,1.92903,56753.4
3899,2040.92,0.0250305,0.0131487,3717.78,0.021597,0.190073,4.4611,0.0,1.88024,0.974511,0.0064791,2.31307,6.57797,3.79176,0.980323,0.01289,0.00640575,0.32974,1.94186,1.92942,56762.5
3900,2040.94,0.0250356,0.0131495,3711.59,0.0215678,0.190148,4.46193,0.0,1.88058,0.974491,0.00647034,2.31326,6.57873,3.79189,0.980266,0.01289,0.00640621,0.329897,1.94225,1.92981,56771.7
3901,2040.95,0.0250407,0.0131503,3705.39,0.0215386,0.190224,4.46274,0.0,1.88092,0.974471,0.00646157,2.31344,6.57951,3.79204,0.980209,0.01289,0.00640661,0.330055,1.94264,1.9302,56781.0
3902,2040.97,0.0250458,0.0131511,3699.19,0.0215093,0.190302,4.46353,0.0,1.88126,0.974451,0.0064528,2.31362,6.58031,3.79222,0.980151,0.01289,0.00640696,0.330214,1.94303,1.93059,56790.5
3903,2040.98,0.0250509,0.0131519,3692.99,0.0214801,0.19038,4.46429,0.0,1.8816,0.974431,0.00644402,2.31379,6.58112,3.79241,0.980094,0.0128901,0.00640724,0.330375,1.94343,1.93097,56800.2
3904,2041.0,0.025056,0.0131527,3686.8,0.0214509,0.19046,4.46503,0.0,1.88194,0.974411,0.00643526,2.31395,6.58196,3.79262,0.980036,0.0128901,0.00640747,0.330537,1.94382,1.93136,56810.0
3905,2041.02,0.0250611,0.0131535,3680.62,0.0214217,0.190541,4.46574,0.0,1.88228,0.974391,0.00642651,2.31411,6.58282,3.79286,0.979978,0.0128901,0.00640765,0.3307,1.94421,1.93175,56820.1
3906,2041.03,0.0250662,0.0131543,3674.46,0.0213926,0.190623,4.46642,0.0,1.88262,0.974371,0.00641778,2.31427,6.58371,3.79311,0.97992,0.0128902,0.00640776,0.330864,1.9446,1.93214,56830.3
3907,2041.05,0.0250714,0.0131551,3668.32,0.0213636,0.190706,4.46707,0.0,1.88296,0.974351,0.00640908,2.31441,6.58461,3.7934,0.979861,0.0128902,0.00640783,0.331029,1.94499,1.93253,56840.7
