,time (year),agiw,ahw,ahw1980,avwo,ceclr,chwo,cwra,cwso,eclr,enlpr2022,gdpperocclr,hfd,hwmgdpp,ilpr,iweoclr,lapr,laus,laus80,lpr,ltewso,nhw,nlpr,oclr,opwo,part,psw,pura,roceclr,rocwso,tct,unem,upt,ur,wap,wara,wash,weoclr,wf,wre,wrer,wso
7138,2091.53,30.8763,1.70002,2.0,4175.45,2.18778,20.1179,0.00722266,0.000184646,234.133,0.0,0.467209,0.766667,0.840163,0.787892,0.925062,46.1524,6785.64,3060.0,0.790839,0.00696473,1.70002,0.837867,219.186,4006.92,0.75169,0.0499751,0.0495029,0.00934419,0.000397674,0.766667,183.958,0.766667,0.0440569,5279.78,18.1623,0.393528,0.93616,3991.49,0.0,0.0,0.464315
7139,2091.55,30.8754,1.69996,2.0,4174.98,2.18548,20.3218,0.0088354,0.000225823,234.167,0.0,0.466649,0.766667,0.839995,0.787862,0.92484,46.1867,6785.93,3060.0,0.790829,0.00696314,1.69996,0.837831,219.165,4007.39,0.751769,0.0499696,0.0493919,0.00933299,0.000486467,0.766667,183.17,0.766667,0.0438733,5279.24,18.1624,0.393238,0.935934,3991.81,0.0,0.0,0.464209
7140,2091.56,30.8745,1.6999,2.0,4174.5,2.18316,20.5229,0.0104697,0.000267531,234.201,0.0,0.466086,0.766667,0.839826,0.787831,0.924619,46.2213,6786.22,3060.0,0.79082,0.00696156,1.6999,0.837795,219.144,4007.86,0.751849,0.049964,0.0492794,0.00932171,0.000576445,0.766667,182.379,0.766667,0.0436887,5278.7,18.1625,0.392947,0.935708,3992.13,0.0,0.0,0.464104
7141,2091.58,30.8736,1.69984,2.0,4174.03,2.18081,20.7211,0.0121254,0.000309766,234.235,0.0,0.465518,0.766667,0.839655,0.787802,0.924399,46.2561,6786.51,3060.0,0.790811,0.00695999,1.69984,0.83776,219.123,4008.33,0.75193,0.0499583,0.0491655,0.00931036,0.000667599,0.766667,181.584,0.766667,0.0435032,5278.17,18.1627,0.392655,0.935482,3992.45,0.0,0.0,0.463999
7142,2091.59,30.8727,1.69977,2.0,4173.56,2.17846,20.9164,0.0138023,0.000352523,234.269,0.0,0.464947,0.766667,0.839484,0.787772,0.924181,46.2911,6786.81,3060.0,0.790801,0.00695843,1.69977,0.837725,219.102,4008.81,0.752012,0.0499525,0.0490501,0.00929895,0.000759919,0.766667,180.785,0.766667,0.0433169,5277.63,18.1629,0.392362,0.935256,3992.77,0.0,0.0,0.463896
7143,2091.61,30.8719,1.69971,2.0,4173.08,2.17609,21.1087,0.0155003,0.000395798,234.303,0.0,0.464374,0.766667,0.839312,0.787743,0.923964,46.3263,6787.1,3060.0,0.790792,0.00695689,1.69971,0.837689,219.081,4009.28,0.752096,0.0499467,0.0489333,0.00928747,0.000853395,0.766667,179.984,0.766667,0.0431297,5277.09,18.1631,0.392068,0.93503,3993.1,0.0,0.0,0.463792
7144,2091.62,30.8711,1.69964,2.0,4172.61,2.1737,21.298,0.0172192,0.000439587,234.337,0.0,0.463797,0.766667,0.839139,0.787714,0.923749,46.3617,6787.4,3060.0,0.790782,0.00695535,1.69964,0.837655,219.06,4009.76,0.75218,0.0499408,0.048815,0.00927594,0.000948018,0.766667,179.179,0.766667,0.0429416,5276.55,18.1633,0.391774,0.934804,3993.43,0.0,0.0,0.46369
7145,2091.64,30.8704,1.69958,2.0,4172.13,2.1713,21.4844,0.0189588,0.000483884,234.371,0.0,0.463218,0.766667,0.838965,0.787685,0.923535,46.3972,6787.7,3060.0,0.790773,0.00695382,1.69958,0.83762,219.039,4010.23,0.752266,0.0499348,0.0486953,0.00926436,0.00104378,0.766667,178.37,0.766667,0.0427528,5276.02,18.1636,0.39148,0.934579,3993.76,0.0,0.0,0.463588
7146,2091.66,30.8697,1.69951,2.0,4171.65,2.16889,21.6677,0.020719,0.000528685,234.405,0.0,0.462636,0.766667,0.838791,0.787657,0.923323,46.4329,6788.0,3060.0,0.790763,0.0069523,1.69951,0.837586,219.017,4010.71,0.752352,0.0499287,0.0485742,0.00925273,0.00114067,0.766667,177.558,0.766667,0.0425631,5275.48,18.1639,0.391185,0.934354,3994.1,0.0,0.0,0.463487
7147,2091.67,30.869,1.69944,2.0,4171.18,2.16647,21.8479,0.0224995,0.000573985,234.439,0.0,0.462053,0.766667,0.838616,0.787629,0.923112,46.4688,6788.3,3060.0,0.790753,0.0069508,1.69944,0.837551,218.996,4011.18,0.75244,0.0499226,0.0484517,0.00924106,0.00123867,0.766667,176.743,0.766667,0.0423726,5274.94,18.1642,0.390891,0.934129,3994.43,0.0,0.0,0.463387
7148,2091.69,30.8683,1.69937,2.0,4170.7,2.16403,22.025,0.0243004,0.000619781,234.473,0.0,0.461468,0.766667,0.83844,0.787601,0.922903,46.5047,6788.6,3060.0,0.790744,0.0069493,1.69937,0.837518,218.975,4011.66,0.752529,0.0499164,0.0483278,0.00922935,0.00133779,0.766667,175.925,0.766667,0.0421812,5274.4,18.1646,0.390596,0.933905,3994.78,0.0,0.0,0.463287
7149,2091.7,30.8677,1.6993,2.0,4170.22,2.16159,22.1989,0.0261213,0.000666067,234.507,0.0,0.460881,0.766667,0.838264,0.787574,0.922695,46.5407,6788.91,3060.0,0.790734,0.00694782,1.6993,0.837484,218.954,4012.14,0.752618,0.0499101,0.0482025,0.00921761,0.00143801,0.766667,175.104,0.766667,0.0419891,5273.87,18.1649,0.390302,0.93368,3995.12,0.0,0.0,0.463188
7150,2091.72,30.8671,1.69923,2.0,4169.75,2.15915,22.3697,0.0279621,0.000712839,234.541,0.0,0.460293,0.766667,0.838088,0.787547,0.922489,46.5768,6789.21,3060.0,0.790724,0.00694635,1.69923,0.837451,218.933,4012.62,0.752709,0.0499038,0.0480759,0.00920585,0.00153931,0.766667,174.28,0.766667,0.0417963,5273.33,18.1653,0.390008,0.933457,3995.47,0.0,0.0,0.46309
7151,2091.73,30.8665,1.69916,2.0,4169.27,2.15669,22.5374,0.0298227,0.000760092,234.574,0.0,0.459704,0.766667,0.837911,0.78752,0.922284,46.6129,6789.52,3060.0,0.790714,0.00694489,1.69916,0.837417,218.912,4013.09,0.752801,0.0498974,0.0479479,0.00919407,0.00164169,0.766667,173.453,0.766667,0.0416027,5272.79,18.1658,0.389715,0.933233,3995.82,0.0,0.0,0.462992
7152,2091.75,30.866,1.69908,2.0,4168.79,2.15424,22.7018,0.0317028,0.000807822,234.608,0.0,0.459114,0.766667,0.837734,0.787494,0.922081,46.6491,6789.82,3060.0,0.790704,0.00694344,1.69908,0.837385,218.892,4013.57,0.752894,0.0498909,0.0478186,0.00918228,0.00174515,0.766667,172.622,0.766667,0.0414083,5272.25,18.1662,0.389423,0.93301,3996.17,0.0,0.0,0.462896
7153,2091.77,30.8655,1.69901,2.0,4168.31,2.15178,22.863,0.0336024,0.000856025,234.642,0.0,0.458524,0.766667,0.837557,0.787468,0.92188,46.6853,6790.13,3060.0,0.790694,0.006942,1.69901,0.837352,218.871,4014.05,0.752987,0.0498844,0.0476879,0.00917048,0.00184967,0.766667,171.789,0.766667,0.0412132,5271.71,18.1667,0.389132,0.932787,3996.52,0.0,0.0,0.4628
7154,2091.78,30.865,1.69894,2.0,4167.83,2.14931,23.0209,0.0355212,0.000904695,234.675,0.0,0.457934,0.766667,0.83738,0.787442,0.92168,46.7215,6790.44,3060.0,0.790684,0.00694057,1.69894,0.83732,218.85,4014.53,0.753082,0.0498778,0.047556,0.00915867,0.00195523,0.766667,170.953,0.766667,0.0410173,5271.18,18.1673,0.388842,0.932565,3996.88,0.0,0.0,0.462705
7155,2091.8,30.8646,1.69886,2.0,4167.35,2.14685,23.1755,0.0374591,0.000953829,234.709,0.0,0.457344,0.766667,0.837203,0.787416,0.921482,46.7576,6790.75,3060.0,0.790674,0.00693916,1.69886,0.837288,218.829,4015.01,0.753178,0.0498711,0.0474227,0.00914687,0.00206184,0.766667,170.115,0.766667,0.0408208,5270.64,18.1678,0.388553,0.932343,3997.24,0.0,0.0,0.462611
7156,2091.81,30.8642,1.69878,2.0,4166.88,2.14439,23.3269,0.039416,0.00100342,234.742,0.0,0.456754,0.766667,0.837026,0.787391,0.921286,46.7938,6791.06,3060.0,0.790664,0.00693776,1.69878,0.837256,218.809,4015.49,0.753275,0.0498644,0.0472882,0.00913507,0.00216948,0.766667,169.273,0.766667,0.0406236,5270.1,18.1684,0.388266,0.932122,3997.6,0.0,0.0,0.462517
7157,2091.83,30.8638,1.69871,2.0,4166.4,2.14193,23.475,0.0413916,0.00105347,234.776,0.0,0.456165,0.766667,0.836849,0.787367,0.921091,46.8298,6791.37,3060.0,0.790653,0.00693636,1.69871,0.837224,218.788,4015.96,0.753372,0.0498576,0.0471523,0.00912329,0.00227814,0.766667,168.429,0.766667,0.0404257,5269.56,18.169,0.38798,0.931901,3997.97,0.0,0.0,0.462424
7158,2091.84,30.8635,1.69863,2.0,4165.92,2.13947,23.6197,0.0433858,0.00110396,234.809,0.0,0.455576,0.766667,0.836673,0.787342,0.920898,46.8658,6791.68,3060.0,0.790643,0.00693499,1.69863,0.837193,218.767,4016.44,0.753471,0.0498508,0.0470152,0.00911153,0.00238781,0.766667,167.583,0.766667,0.0402271,5269.02,18.1697,0.387696,0.931681,3998.33,0.0,0.0,0.462332
7159,2091.86,30.8632,1.69855,2.0,4165.44,2.13702,23.7611,0.0453984,0.00115491,234.843,0.0,0.454989,0.766667,0.836497,0.787318,0.920707,46.9016,6791.99,3060.0,0.790633,0.00693362,1.69855,0.837162,218.747,4016.92,0.75357,0.0498438,0.0468769,0.00909979,0.00249849,0.766667,166.734,0.766667,0.0400279,5268.48,18.1703,0.387414,0.931461,3998.7,0.0,0.0,0.462241
7160,2091.88,30.863,1.69847,2.0,4164.96,2.13457,23.8991,0.0474293,0.00120629,234.876,0.0,0.454404,0.766667,0.836321,0.787295,0.920517,46.9374,6792.3,3060.0,0.790622,0.00693226,1.69847,0.837131,218.727,4017.4,0.753671,0.0498369,0.0467373,0.00908808,0.00261016,0.766667,165.882,0.766667,0.039828,5267.94,18.1711,0.387134,0.931242,3999.07,0.0,0.0,0.462151
7161,2091.89,30.8628,1.69839,2.0,4164.47,2.13213,24.0337,0.0494783,0.00125811,234.91,0.0,0.45382,0.766667,0.836146,0.787271,0.920329,46.973,6792.61,3060.0,0.790612,0.00693092,1.69839,0.837101,218.706,4017.87,0.753772,0.0498298,0.0465965,0.0090764,0.00272281,0.766667,165.028,0.766667,0.0396275,5267.41,18.1718,0.386856,0.931023,3999.45,0.0,0.0,0.462062
7162,2091.91,30.8626,1.69831,2.0,4163.99,2.1297,24.165,0.0515453,0.00131036,234.943,0.0,0.453238,0.766667,0.835971,0.787248,0.920143,47.0084,6792.93,3060.0,0.790602,0.00692959,1.69831,0.837071,218.686,4018.35,0.753875,0.0498227,0.0464545,0.00906476,0.00283643,0.766667,164.171,0.766667,0.0394264,5266.87,18.1726,0.386581,0.930805,3999.82,0.0,0.0,0.461973
7163,2091.92,30.8625,1.69822,2.0,4163.51,2.12728,24.2928,0.05363,0.00136303,234.976,0.0,0.452659,0.766667,0.835798,0.787225,0.919959,47.0437,6793.24,3060.0,0.790591,0.00692828,1.69822,0.837041,218.666,4018.82,0.753978,0.0498156,0.0463112,0.00905317,0.00295102,0.766667,163.313,0.766667,0.0392248,5266.33,18.1734,0.386308,0.930588,4000.2,0.0,0.0,0.461885
7164,2091.94,30.8624,1.69814,2.0,4163.03,2.12487,24.4172,0.0557323,0.00141613,235.009,0.0,0.452081,0.766667,0.835624,0.787203,0.919776,47.0788,6793.55,3060.0,0.790581,0.00692697,1.69814,0.837011,218.646,4019.3,0.754082,0.0498083,0.0461668,0.00904163,0.00306656,0.766667,162.452,0.766667,0.0390225,5265.79,18.1742,0.386038,0.930371,4000.58,0.0,0.0,0.461798
7165,2091.95,30.8623,1.69806,2.0,4162.55,2.12247,24.5382,0.0578521,0.00146965,235.043,0.0,0.451507,0.766667,0.835452,0.787181,0.919595,47.1136,6793.86,3060.0,0.79057,0.00692568,1.69806,0.836982,218.626,4019.77,0.754187,0.0498011,0.0460212,0.00903014,0.00318304,0.766667,161.589,0.766667,0.0388196,5265.25,18.1751,0.385771,0.930155,4000.96,0.0,0.0,0.461712
7166,2091.97,30.8623,1.69797,2.0,4162.07,2.12008,24.6558,0.0599892,0.00152358,235.076,0.0,0.450936,0.766667,0.835281,0.787159,0.919416,47.1483,6794.17,3060.0,0.790559,0.0069244,1.69797,0.836953,218.606,4020.25,0.754293,0.0497937,0.0458744,0.00901872,0.00330046,0.766667,160.723,0.766667,0.0386162,5264.71,18.176,0.385507,0.92994,4001.34,0.0,0.0,0.461627
7167,2091.98,30.8624,1.69789,2.0,4161.59,2.11771,24.7699,0.0621433,0.00157792,235.109,0.0,0.450368,0.766667,0.83511,0.787138,0.919239,47.1826,6794.48,3060.0,0.790549,0.00692314,1.69789,0.836924,218.587,4020.72,0.7544,0.0497863,0.0457265,0.00900736,0.0034188,0.766667,159.856,0.766667,0.0384123,5264.17,18.1769,0.385246,0.929726,4001.73,0.0,0.0,0.461542
7168,2092.0,30.8624,1.6978,2.0,4161.1,2.11535,24.8805,0.0643144,0.00163267,235.142,0.0,0.449803,0.766667,0.834941,0.787117,0.919064,47.2168,6794.79,3060.0,0.790538,0.00692188,1.6978,0.836896,218.567,4021.19,0.754507,0.0497789,0.0455774,0.00899607,0.00353805,0.766667,158.987,0.766667,0.0382078,5263.63,18.1779,0.384988,0.929512,4002.12,0.0,0.0,0.461459
7169,2092.02,30.8626,1.69771,2.0,4160.62,2.11301,24.9876,0.0665023,0.00168781,235.175,0.0,0.449243,0.766667,0.834773,0.787097,0.91889,47.2506,6795.11,3060.0,0.790527,0.00692064,1.69771,0.836868,218.548,4021.66,0.754616,0.0497714,0.0454272,0.00898485,0.00365821,0.766667,158.116,0.766667,0.0380029,5263.09,18.1789,0.384734,0.929299,4002.51,0.0,0.0,0.461376
7170,2092.03,30.8627,1.69762,2.0,4160.14,2.11069,25.0913,0.0687067,0.00174335,235.208,0.0,0.448686,0.766667,0.834606,0.787076,0.918718,47.2841,6795.42,3060.0,0.790517,0.00691942,1.69762,0.83684,218.529,4022.13,0.754725,0.0497638,0.0452759,0.00897372,0.00377926,0.766667,157.242,0.766667,0.0377974,5262.56,18.1799,0.384483,0.929087,4002.9,0.0,0.0,0.461294
7171,2092.05,30.8629,1.69754,2.0,4159.66,2.10839,25.1914,0.0709276,0.00179928,235.241,0.0,0.448134,0.766667,0.83444,0.787056,0.918549,47.3173,6795.73,3060.0,0.790506,0.0069182,1.69754,0.836813,218.51,4022.6,0.754836,0.0497562,0.0451235,0.00896267,0.00390119,0.766667,156.367,0.766667,0.0375914,5262.02,18.181,0.384236,0.928875,4003.29,0.0,0.0,0.461214
7172,2092.06,30.8632,1.69745,2.0,4159.17,2.10611,25.2881,0.0731648,0.0018556,235.274,0.0,0.447586,0.766667,0.834276,0.787037,0.918381,47.3502,6796.04,3060.0,0.790495,0.006917,1.69745,0.836785,218.491,4023.07,0.754947,0.0497485,0.04497,0.00895172,0.004024,0.766667,155.491,0.766667,0.037385,5261.48,18.1821,0.383993,0.928665,4003.68,0.0,0.0,0.461134
7173,2092.08,30.8635,1.69736,2.0,4158.69,2.10385,25.3812,0.0754181,0.0019123,235.307,0.0,0.447043,0.766667,0.834113,0.787018,0.918214,47.3827,6796.34,3060.0,0.790484,0.00691582,1.69736,0.836759,218.472,4023.54,0.755059,0.0497408,0.0448154,0.00894086,0.00414767,0.766667,154.612,0.766667,0.0371781,5260.94,18.1833,0.383753,0.928455,4004.08,0.0,0.0,0.461055
7174,2092.09,30.8638,1.69727,2.0,4158.21,2.10161,25.4708,0.0776874,0.00196938,235.34,0.0,0.446505,0.766667,0.833951,0.786999,0.91805,47.4148,6796.65,3060.0,0.790474,0.00691464,1.69727,0.836732,218.453,4024.0,0.755171,0.049733,0.0446598,0.0089301,0.00427219,0.766667,153.732,0.766667,0.0369708,5260.4,18.1844,0.383518,0.928247,4004.47,0.0,0.0,0.460976
7175,2092.11,30.8642,1.69717,2.0,4157.72,2.09939,25.5569,0.0799724,0.00202683,235.373,0.0,0.445972,0.766667,0.833792,0.786981,0.917888,47.4466,6796.96,3060.0,0.790463,0.00691349,1.69717,0.836706,218.435,4024.46,0.755285,0.0497252,0.0445031,0.00891944,0.00439755,0.766667,152.851,0.766667,0.0367631,5259.86,18.1857,0.383287,0.928039,4004.87,0.0,0.0,0.460899
7176,2092.12,30.8647,1.69708,2.0,4157.24,2.0972,25.6394,0.082273,0.00208465,235.405,0.0,0.445445,0.766667,0.833633,0.786962,0.917728,47.4779,6797.27,3060.0,0.790452,0.00691234,1.69708,0.83668,218.417,4024.93,0.755399,0.0497173,0.0443453,0.00890889,0.00452375,0.766667,151.967,0.766667,0.0365549,5259.32,18.1869,0.38306,0.927832,4005.27,0.0,0.0,0.460823
7177,2092.14,30.8651,1.69699,2.0,4156.75,2.09504,25.7184,0.084589,0.00214283,235.438,0.0,0.444923,0.766667,0.833477,0.786945,0.917569,47.5089,6797.58,3060.0,0.790441,0.00691121,1.69699,0.836654,218.399,4025.39,0.755514,0.0497093,0.0441865,0.00889846,0.00465076,0.766667,151.083,0.766667,0.0363463,5258.78,18.1882,0.382838,0.927626,4005.67,0.0,0.0,0.460747
7178,2092.16,30.8657,1.69689,2.0,4156.27,2.0929,25.7938,0.0869203,0.00220137,235.471,0.0,0.444407,0.766667,0.833322,0.786927,0.917413,47.5394,6797.88,3060.0,0.79043,0.00691009,1.69689,0.836629,218.381,4025.85,0.75563,0.0497013,0.0440268,0.00888815,0.00477859,0.766667,150.197,0.766667,0.0361374,5258.24,18.1895,0.38262,0.927421,4006.07,0.0,0.0,0.460673
7179,2092.17,30.8663,1.6968,2.0,4155.79,2.09079,25.8656,0.0892667,0.00226026,235.504,0.0,0.443898,0.766667,0.833169,0.78691,0.917258,47.5694,6798.19,3060.0,0.790419,0.00690899,1.6968,0.836604,218.363,4026.31,0.755747,0.0496933,0.043866,0.00887795,0.00490722,0.766667,149.31,0.766667,0.0359281,5257.7,18.1909,0.382407,0.927217,4006.48,0.0,0.0,0.460599
7180,2092.19,30.8669,1.6967,2.0,4155.3,2.08871,25.9339,0.091628,0.00231951,235.536,0.0,0.443394,0.766667,0.833018,0.786894,0.917106,47.599,6798.49,3060.0,0.790408,0.0069079,1.6967,0.836579,218.345,4026.76,0.755864,0.0496852,0.0437042,0.00886789,0.00503665,0.766667,148.421,0.766667,0.0357185,5257.16,18.1923,0.382199,0.927014,4006.88,0.0,0.0,0.460527
7181,2092.2,30.8676,1.69661,2.0,4154.82,2.08666,25.9985,0.0940041,0.0023791,235.569,0.0,0.442898,0.766667,0.832869,0.786878,0.916955,47.6281,6798.79,3060.0,0.790397,0.00690682,1.69661,0.836555,218.328,4027.22,0.755982,0.0496771,0.0435414,0.00885796,0.00516685,0.766667,147.531,0.766667,0.0355085,5256.62,18.1937,0.381995,0.926812,4007.29,0.0,0.0,0.460455
7182,2092.22,30.8683,1.69651,2.0,4154.33,2.08464,26.0596,0.0963948,0.00243903,235.602,0.0,0.442408,0.766667,0.832722,0.786862,0.916807,47.6567,6799.1,3060.0,0.790386,0.00690576,1.69651,0.836531,218.311,4027.67,0.756101,0.0496689,0.0433777,0.00884816,0.00529782,0.766667,146.64,0.766667,0.0352981,5256.08,18.1952,0.381797,0.926611,4007.69,0.0,0.0,0.460384
7183,2092.23,30.8691,1.69641,2.0,4153.85,2.08265,26.117,0.0987998,0.0024993,235.634,0.0,0.441925,0.766667,0.832577,0.786846,0.91666,47.6848,6799.4,3060.0,0.790375,0.00690471,1.69641,0.836507,218.294,4028.12,0.756221,0.0496607,0.0432131,0.0088385,0.00542955,0.766667,145.748,0.766667,0.0350875,5255.54,18.1967,0.381603,0.926412,4008.1,0.0,0.0,0.460314
7184,2092.25,30.87,1.69632,2.0,4153.36,2.0807,26.1709,0.101219,0.0025599,235.667,0.0,0.441449,0.766667,0.832435,0.786831,0.916516,47.7124,6799.7,3060.0,0.790364,0.00690368,1.69632,0.836483,218.277,4028.57,0.756341,0.0496524,0.0430475,0.00882898,0.00556203,0.766667,144.855,0.766667,0.0348766,5255.0,18.1982,0.381415,0.926213,4008.51,0.0,0.0,0.460245
7185,2092.27,30.8708,1.69622,2.0,4152.88,2.07878,26.2211,0.103653,0.00262083,235.699,0.0,0.440981,0.766667,0.832294,0.786816,0.916373,47.7394,6800.0,3060.0,0.790353,0.00690266,1.69622,0.83646,218.261,4029.02,0.756462,0.049644,0.0428809,0.00881961,0.00569526,0.766667,143.961,0.766667,0.0346654,5254.46,18.1998,0.381232,0.926015,4008.92,0.0,0.0,0.460178
7186,2092.28,30.8718,1.69612,2.0,4152.39,2.07689,26.2677,0.1061,0.00268208,235.732,0.0,0.44052,0.766667,0.832156,0.786802,0.916233,47.7659,6800.3,3060.0,0.790342,0.00690166,1.69612,0.836438,218.245,4029.46,0.756584,0.0496357,0.0427135,0.0088104,0.0058292,0.766667,143.066,0.766667,0.0344539,5253.92,18.2014,0.381055,0.925819,4009.33,0.0,0.0,0.460111
7187,2092.3,30.8728,1.69602,2.0,4151.91,2.07504,26.3106,0.108561,0.00274365,235.764,0.0,0.440067,0.766667,0.83202,0.786788,0.916094,47.7918,6800.6,3060.0,0.790331,0.00690067,1.69602,0.836415,218.229,4029.91,0.756706,0.0496273,0.0425452,0.00880133,0.00596387,0.766667,142.171,0.766667,0.0342422,5253.38,18.2031,0.380883,0.925623,4009.74,0.0,0.0,0.460045
7188,2092.31,30.8739,1.69592,2.0,4151.42,2.07322,26.3499,0.111035,0.00280553,235.796,0.0,0.439621,0.766667,0.831886,0.786774,0.915958,47.8172,6800.89,3060.0,0.79032,0.0068997,1.69592,0.836393,218.213,4030.35,0.756829,0.0496188,0.0423759,0.00879243,0.00609924,0.766667,141.274,0.766667,0.0340303,5252.84,18.2048,0.380716,0.925429,4010.15,0.0,0.0,0.45998
7189,2092.33,30.875,1.69582,2.0,4150.94,2.07145,26.3856,0.113523,0.00286772,235.829,0.0,0.439184,0.766667,0.831755,0.786761,0.915823,47.8419,6801.19,3060.0,0.790309,0.00689874,1.69582,0.836371,218.197,4030.79,0.756953,0.0496103,0.0422059,0.00878368,0.00623531,0.766667,140.377,0.766667,0.0338181,5252.3,18.2065,0.380556,0.925236,4010.56,0.0,0.0,0.459916
7190,2092.34,30.8761,1.69572,2.0,4150.45,2.06971,26.4176,0.116024,0.00293022,235.861,0.0,0.438755,0.766667,0.831627,0.786748,0.915691,47.8661,6801.48,3060.0,0.790298,0.00689779,1.69572,0.83635,218.182,4031.22,0.757078,0.0496017,0.0420349,0.0087751,0.00637207,0.766667,139.479,0.766667,0.0336058,5251.76,18.2083,0.3804,0.925044,4010.97,0.0,0.0,0.459853
7191,2092.36,30.8774,1.69562,2.0,4149.96,2.06801,26.4459,0.118539,0.00299301,235.894,0.0,0.438334,0.766667,0.8315,0.786736,0.915561,47.8897,6801.77,3060.0,0.790287,0.00689686,1.69562,0.836329,218.167,4031.66,0.757203,0.0495932,0.0418631,0.00876669,0.0065095,0.766667,138.581,0.766667,0.0333932,5251.21,18.2101,0.380251,0.924854,4011.38,0.0,0.0,0.459791
7192,2092.38,30.8787,1.69552,2.0,4149.48,2.06634,26.4705,0.121066,0.0030561,235.926,0.0,0.437922,0.766667,0.831377,0.786724,0.915433,47.9126,6802.07,3060.0,0.790276,0.00689595,1.69552,0.836308,218.152,4032.09,0.757329,0.0495845,0.0416905,0.00875845,0.0066476,0.766667,137.682,0.766667,0.0331805,5250.67,18.2119,0.380108,0.924664,4011.8,0.0,0.0,0.45973
7193,2092.39,30.88,1.69541,2.0,4148.99,2.06472,26.4914,0.123606,0.00311948,235.958,0.0,0.437519,0.766667,0.831256,0.786712,0.915307,47.9349,6802.36,3060.0,0.790264,0.00689505,1.69541,0.836288,218.138,4032.52,0.757455,0.0495759,0.0415171,0.00875038,0.00678635,0.766667,136.782,0.766667,0.0329676,5250.13,18.2138,0.37997,0.924476,4012.21,0.0,0.0,0.45967
7194,2092.41,30.8814,1.69531,2.0,4148.51,2.06314,26.5087,0.126158,0.00318315,235.99,0.0,0.437124,0.766667,0.831137,0.786701,0.915183,47.9566,6802.65,3060.0,0.790253,0.00689416,1.69531,0.836268,218.123,4032.95,0.757582,0.0495671,0.0413428,0.00874249,0.00692574,0.766667,135.882,0.766667,0.0327545,5249.59,18.2158,0.379839,0.924289,4012.62,0.0,0.0,0.459611
7195,2092.42,30.8829,1.69521,2.0,4148.02,2.06161,26.5222,0.128722,0.0032471,236.023,0.0,0.436739,0.766667,0.831022,0.78669,0.915061,47.9776,6802.93,3060.0,0.790242,0.00689329,1.69521,0.836248,218.109,4033.37,0.75771,0.0495584,0.0411678,0.00873478,0.00706577,0.766667,134.982,0.766667,0.0325414,5249.05,18.2177,0.379713,0.924104,4013.04,0.0,0.0,0.459553
7196,2092.44,30.8844,1.6951,2.0,4147.54,2.06011,26.532,0.131299,0.00331132,236.055,0.0,0.436362,0.766667,0.830909,0.786679,0.914941,47.998,6803.22,3060.0,0.790231,0.00689244,1.6951,0.836229,218.096,4033.79,0.757838,0.0495496,0.040992,0.00872725,0.00720642,0.766667,134.082,0.766667,0.0323281,5248.51,18.2198,0.379594,0.923919,4013.45,0.0,0.0,0.459496
7197,2092.45,30.886,1.695,2.0,4147.05,2.05866,26.5381,0.133888,0.00337582,236.087,0.0,0.435995,0.766667,0.830799,0.786669,0.914824,48.0177,6803.51,3060.0,0.79022,0.0068916,1.695,0.83621,218.082,4034.21,0.757967,0.0495408,0.0408154,0.0087199,0.00734768,0.766667,133.181,0.766667,0.0321147,5247.97,18.2218,0.379481,0.923736,4013.87,0.0,0.0,0.45944
7198,2092.47,30.8876,1.6949,2.0,4146.56,2.05725,26.5405,0.136489,0.00344058,236.119,0.0,0.435637,0.766667,0.830691,0.786659,0.914709,48.0367,6803.79,3060.0,0.790209,0.00689078,1.6949,0.836191,218.069,4034.63,0.758096,0.0495319,0.0406381,0.00871275,0.00748954,0.766667,132.281,0.766667,0.0319012,5247.43,18.2239,0.379374,0.923555,4014.28,0.0,0.0,0.459385
7199,2092.48,30.8893,1.69479,2.0,4146.08,2.05588,26.5391,0.139101,0.00350561,236.151,0.0,0.435289,0.766667,0.830587,0.78665,0.914595,48.0551,6804.07,3060.0,0.790198,0.00688997,1.69479,0.836173,218.056,4035.04,0.758226,0.049523,0.04046,0.00870578,0.00763199,0.766667,131.38,0.766667,0.0316877,5246.88,18.226,0.379274,0.923374,4014.7,0.0,0.0,0.459331
7200,2092.5,30.8911,1.69469,2.0,4145.59,2.05456,26.5339,0.141725,0.00357089,236.184,0.0,0.43495,0.766667,0.830485,0.786641,0.914484,48.0728,6804.35,3060.0,0.790187,0.00688917,1.69469,0.836155,218.044,4035.45,0.758357,0.0495141,0.0402812,0.008699,0.00777501,0.766667,130.479,0.766667,0.0314741,5246.34,18.2282,0.37918,0.923195,4015.11,0.0,0.0,0.459278
7201,2092.52,30.8929,1.69458,2.0,4145.1,2.05328,26.525,0.14436,0.00363643,236.216,0.0,0.434621,0.766667,0.830386,0.786632,0.914375,48.0897,6804.63,3060.0,0.790176,0.0068884,1.69458,0.836137,218.031,4035.86,0.758488,0.0495051,0.0401017,0.00869241,0.00791861,0.766667,129.578,0.766667,0.0312605,5245.8,18.2304,0.379092,0.923018,4015.53,0.0,0.0,0.459226
