,time (year),cfeta,cta,fb15,iel,lk,pb15,pgdpp,rggdpp
4664,2052.88,14356.9,14356.9,0.123863,0.696064,0.208819,1088.97,22.6998,0.00736535
4665,2052.89,14357.3,14357.3,0.123934,0.695685,0.208706,1089.6,22.7024,0.00735751
4666,2052.91,14357.9,14357.9,0.123998,0.695307,0.208592,1090.16,22.7051,0.00735308
4667,2052.92,14358.7,14358.7,0.124055,0.694929,0.208479,1090.66,22.7077,0.0073521
4668,2052.94,14359.7,14359.7,0.124104,0.69455,0.208365,1091.1,22.7103,0.00735458
4669,2052.95,14361.0,14361.0,0.124147,0.694172,0.208252,1091.48,22.7129,0.00736053
4670,2052.97,14362.5,14362.5,0.124182,0.693795,0.208138,1091.8,22.7155,0.00736999
4671,2052.98,14364.2,14364.2,0.12421,0.693417,0.208025,1092.05,22.7181,0.00738295
4672,2053.0,14366.1,14366.1,0.124231,0.693039,0.207912,1092.23,22.7207,0.00739944
4673,2053.02,14368.2,14368.2,0.124244,0.692662,0.207799,1092.35,22.7234,0.00741947
4674,2053.03,14370.6,14370.6,0.12425,0.692285,0.207686,1092.41,22.726,0.00744304
4675,2053.05,14373.2,14373.2,0.124249,0.691908,0.207572,1092.4,22.7286,0.00747015
4676,2053.06,14376.0,14376.0,0.12424,0.691532,0.20746,1092.32,22.7313,0.00750082
4677,2053.08,14379.1,14379.1,0.124223,0.691155,0.207347,1092.18,22.7339,0.00753504
4678,2053.09,14382.4,14382.4,0.124199,0.69078,0.207234,1091.97,22.7366,0.0075728
4679,2053.11,14385.9,14385.9,0.124168,0.690404,0.207121,1091.7,22.7393,0.00761411
4680,2053.12,14389.7,14389.7,0.124129,0.690028,0.207009,1091.36,22.742,0.00765896
4681,2053.14,14393.7,14393.7,0.124082,0.689654,0.206896,1090.95,22.7447,0.00770734
4682,2053.16,14397.9,14397.9,0.124028,0.689279,0.206784,1090.48,22.7475,0.00775923
4683,2053.17,14402.3,14402.3,0.123966,0.688905,0.206671,1089.94,22.7502,0.00781463
4684,2053.19,14407.0,14407.0,0.123897,0.688531,0.206559,1089.33,22.753,0.00787351
4685,2053.2,14411.9,14411.9,0.12382,0.688157,0.206447,1088.66,22.7558,0.00793586
4686,2053.22,14417.1,14417.1,0.123736,0.687784,0.206335,1087.93,22.7586,0.00800166
4687,2053.23,14422.4,14422.4,0.123645,0.687411,0.206223,1087.12,22.7615,0.00807087
4688,2053.25,14428.0,14428.0,0.123546,0.687039,0.206112,1086.26,22.7644,0.00814349
4689,2053.27,14433.8,14433.8,0.123439,0.686668,0.206,1085.33,22.7673,0.00821947
4690,2053.28,14439.9,14439.9,0.123326,0.686296,0.205889,1084.33,22.7702,0.00829879
4691,2053.3,14446.2,14446.2,0.123205,0.685926,0.205778,1083.27,22.7731,0.00838141
4692,2053.31,14452.7,14452.7,0.123077,0.685555,0.205667,1082.15,22.7761,0.0084673
4693,2053.33,14459.4,14459.4,0.122942,0.685186,0.205556,1080.97,22.7791,0.00855641
4694,2053.34,14466.3,14466.3,0.122801,0.684816,0.205445,1079.72,22.7822,0.00864872
4695,2053.36,14473.5,14473.5,0.122652,0.684448,0.205334,1078.42,22.7852,0.00874418
4696,2053.38,14480.8,14480.8,0.122496,0.68408,0.205224,1077.05,22.7884,0.00884273
4697,2053.39,14488.4,14488.4,0.122334,0.683712,0.205114,1075.62,22.7915,0.00894434
4698,2053.41,14496.2,14496.2,0.122165,0.683345,0.205004,1074.14,22.7947,0.00904896
4699,2053.42,14504.2,14504.2,0.121989,0.682979,0.204894,1072.6,22.7979,0.00915652
4700,2053.44,14512.4,14512.4,0.121808,0.682613,0.204784,1071.0,22.8012,0.00926699
4701,2053.45,14520.8,14520.8,0.12162,0.682248,0.204674,1069.35,22.8045,0.00938031
4702,2053.47,14529.4,14529.4,0.121425,0.681884,0.204565,1067.65,22.8078,0.00949641
4703,2053.48,14538.2,14538.2,0.121225,0.68152,0.204456,1065.89,22.8112,0.00961523
4704,2053.5,14547.2,14547.2,0.121019,0.681157,0.204347,1064.07,22.8146,0.00973673
4705,2053.52,14556.4,14556.4,0.120807,0.680795,0.204238,1062.21,22.8181,0.00986082
4706,2053.53,14565.8,14565.8,0.120589,0.680433,0.20413,1060.3,22.8216,0.00998745
4707,2053.55,14575.3,14575.3,0.120366,0.680072,0.204022,1058.34,22.8252,0.0101165
4708,2053.56,14585.0,14585.0,0.120137,0.679712,0.203914,1056.33,22.8288,0.010248
4709,2053.58,14594.9,14594.9,0.119903,0.679352,0.203806,1054.28,22.8324,0.0103819
4710,2053.59,14605.0,14605.0,0.119665,0.678993,0.203698,1052.18,22.8361,0.0105179
4711,2053.61,14615.2,14615.2,0.119421,0.678635,0.203591,1050.04,22.8399,0.0106562
4712,2053.62,14625.6,14625.6,0.119172,0.678278,0.203483,1047.85,22.8437,0.0107966
4713,2053.64,14636.2,14636.2,0.118919,0.677922,0.203377,1045.63,22.8476,0.0109389
4714,2053.66,14646.9,14646.9,0.118662,0.677566,0.20327,1043.37,22.8515,0.0110833
4715,2053.67,14657.8,14657.8,0.1184,0.677211,0.203163,1041.07,22.8554,0.0112295
4716,2053.69,14668.8,14668.8,0.118134,0.676857,0.203057,1038.73,22.8594,0.0113775
4717,2053.7,14679.9,14679.9,0.117865,0.676504,0.202951,1036.36,22.8635,0.0115271
4718,2053.72,14691.2,14691.2,0.117591,0.676152,0.202845,1033.96,22.8676,0.0116785
4719,2053.73,14702.6,14702.6,0.117314,0.6758,0.20274,1031.52,22.8718,0.0118313
4720,2053.75,14714.1,14714.1,0.117034,0.675449,0.202635,1029.06,22.876,0.0119856
4721,2053.77,14725.7,14725.7,0.11675,0.6751,0.20253,1026.57,22.8803,0.0121412
4722,2053.78,14737.5,14737.5,0.116463,0.674751,0.202425,1024.05,22.8846,0.0122981
4723,2053.8,14749.4,14749.4,0.116174,0.674403,0.202321,1021.5,22.889,0.0124562
4724,2053.81,14761.3,14761.3,0.115882,0.674056,0.202217,1018.93,22.8935,0.0126153
4725,2053.83,14773.4,14773.4,0.115587,0.673709,0.202113,1016.34,22.898,0.0127755
4726,2053.84,14785.5,14785.5,0.11529,0.673364,0.202009,1013.73,22.9026,0.0129365
4727,2053.86,14797.8,14797.8,0.114991,0.67302,0.201906,1011.1,22.9072,0.0130984
4728,2053.88,14810.1,14810.1,0.11469,0.672676,0.201803,1008.46,22.9119,0.013261
4729,2053.89,14822.5,14822.5,0.114387,0.672334,0.2017,1005.8,22.9166,0.0134242
4730,2053.91,14834.9,14834.9,0.114083,0.671992,0.201598,1003.12,22.9214,0.0135879
4731,2053.92,14847.5,14847.5,0.113777,0.671652,0.201496,1000.43,22.9263,0.013752
4732,2053.94,14860.0,14860.0,0.11347,0.671312,0.201394,997.734,22.9312,0.0139165
4733,2053.95,14872.7,14872.7,0.113162,0.670974,0.201292,995.027,22.9362,0.0140813
4734,2053.97,14885.3,14885.3,0.112854,0.670636,0.201191,992.312,22.9413,0.0142461
4735,2053.98,14898.1,14898.1,0.112544,0.670299,0.20109,989.591,22.9464,0.014411
4736,2054.0,14910.8,14910.8,0.112234,0.669964,0.200989,986.867,22.9515,0.0145759
4737,2054.02,14923.6,14923.6,0.111924,0.669629,0.200889,984.139,22.9568,0.0147406
4738,2054.03,14936.4,14936.4,0.111614,0.669295,0.200789,981.411,22.9621,0.0149051
4739,2054.05,14949.2,14949.2,0.111304,0.668963,0.200689,978.683,22.9674,0.0150693
4740,2054.06,14962.0,14962.0,0.110994,0.668631,0.200589,975.957,22.9728,0.015233
4741,2054.08,14974.8,14974.8,0.110684,0.668301,0.20049,973.234,22.9783,0.0153961
4742,2054.09,14987.6,14987.6,0.110375,0.667971,0.200391,970.516,22.9838,0.0155587
4743,2054.11,15000.4,15000.4,0.110067,0.667643,0.200293,967.805,22.9894,0.0157205
4744,2054.12,15013.2,15013.2,0.109759,0.667316,0.200195,965.102,22.995,0.0158816
4745,2054.14,15026.0,15026.0,0.109453,0.666989,0.200097,962.409,23.0008,0.0160417
4746,2054.16,15038.7,15038.7,0.109148,0.666664,0.199999,959.726,23.0065,0.0162008
4747,2054.17,15051.4,15051.4,0.108844,0.66634,0.199902,957.055,23.0123,0.0163589
4748,2054.19,15064.1,15064.1,0.108542,0.666017,0.199805,954.398,23.0182,0.0165157
4749,2054.2,15076.7,15076.7,0.108242,0.665695,0.199709,951.756,23.0242,0.0166713
4750,2054.22,15089.2,15089.2,0.107942,0.665376,0.199613,949.125,23.0302,0.0168255
4751,2054.23,15101.7,15101.7,0.107645,0.665061,0.199518,946.507,23.0362,0.0169783
4752,2054.25,15114.2,15114.2,0.107349,0.664747,0.199424,943.903,23.0423,0.0171296
4753,2054.27,15126.6,15126.6,0.107054,0.664437,0.199331,941.315,23.0485,0.0172792
4754,2054.28,15138.9,15138.9,0.106762,0.66413,0.199239,938.744,23.0547,0.0174271
4755,2054.3,15151.1,15151.1,0.106472,0.663825,0.199148,936.19,23.061,0.0175732
4756,2054.31,15163.2,15163.2,0.106184,0.663524,0.199057,933.656,23.0673,0.0177175
4757,2054.33,15175.2,15175.2,0.105898,0.663225,0.198968,931.142,23.0737,0.0178598
4758,2054.34,15187.2,15187.2,0.105614,0.66293,0.198879,928.649,23.0802,0.018
4759,2054.36,15199.0,15199.0,0.105334,0.662637,0.198791,926.179,23.0866,0.0181382
4760,2054.38,15210.7,15210.7,0.105055,0.662348,0.198704,923.733,23.0932,0.0182741
4761,2054.39,15222.3,15222.3,0.10478,0.662061,0.198618,921.311,23.0998,0.0184078
4762,2054.41,15233.8,15233.8,0.104508,0.661777,0.198533,918.915,23.1064,0.0185391
4763,2054.42,15245.2,15245.2,0.104238,0.661497,0.198449,916.545,23.1131,0.0186681
4764,2054.44,15256.4,15256.4,0.103972,0.661219,0.198366,914.203,23.1199,0.0187945
4765,2054.45,15267.5,15267.5,0.103709,0.660945,0.198283,911.89,23.1266,0.0189184
4766,2054.47,15278.5,15278.5,0.10345,0.660673,0.198202,909.607,23.1335,0.0190396
4767,2054.48,15289.3,15289.3,0.103194,0.660405,0.198122,907.354,23.1404,0.0191582
4768,2054.5,15300.0,15300.0,0.102941,0.66014,0.198042,905.132,23.1473,0.019274
4769,2054.52,15310.5,15310.5,0.102692,0.659878,0.197963,902.942,23.1543,0.0193869
4770,2054.53,15320.8,15320.8,0.102447,0.659619,0.197886,900.785,23.1613,0.0194971
4771,2054.55,15331.0,15331.0,0.102206,0.659363,0.197809,898.661,23.1683,0.0196042
4772,2054.56,15341.0,15341.0,0.101968,0.65911,0.197733,896.572,23.1754,0.0197084
4773,2054.58,15350.4,15350.4,0.101735,0.658861,0.197658,894.519,23.1826,0.0198095
4774,2054.59,15359.6,15359.6,0.101505,0.658614,0.197584,892.501,23.1897,0.0199076
4775,2054.61,15368.7,15368.7,0.10128,0.658371,0.197511,890.519,23.197,0.0200025
4776,2054.62,15377.6,15377.6,0.101059,0.658131,0.197439,888.574,23.2042,0.0200942
4777,2054.64,15386.3,15386.3,0.100843,0.657894,0.197368,886.668,23.2115,0.0201826
4778,2054.66,15394.8,15394.8,0.10063,0.65766,0.197298,884.799,23.2188,0.0202678
4779,2054.67,15403.2,15403.2,0.100422,0.657429,0.197229,882.969,23.2262,0.0203496
4780,2054.69,15411.3,15411.3,0.100219,0.657202,0.197161,881.178,23.2335,0.0204281
4781,2054.7,15419.3,15419.3,0.10002,0.656978,0.197093,879.427,23.241,0.0205032
4782,2054.72,15427.0,15427.0,0.0998256,0.656757,0.197027,877.716,23.2484,0.0205748
4783,2054.73,15434.6,15434.6,0.0996358,0.656539,0.196962,876.046,23.2559,0.020643
4784,2054.75,15441.9,15441.9,0.0994508,0.656325,0.196897,874.417,23.2634,0.0207077
4785,2054.77,15449.1,15449.1,0.0992704,0.656113,0.196834,872.829,23.2709,0.0207688
4786,2054.78,15456.1,15456.1,0.0990948,0.655905,0.196772,871.283,23.2785,0.0208264
4787,2054.8,15462.8,15462.8,0.0989239,0.655701,0.19671,869.778,23.286,0.0208804
4788,2054.81,15469.3,15469.3,0.0987578,0.655499,0.19665,868.316,23.2936,0.0209309
4789,2054.83,15475.7,15475.7,0.0985966,0.655301,0.19659,866.896,23.3013,0.0209777
4790,2054.84,15481.8,15481.8,0.0984402,0.655106,0.196532,865.519,23.3089,0.0210209
4791,2054.86,15487.7,15487.7,0.0982887,0.654915,0.196474,864.185,23.3165,0.0210605
4792,2054.88,15493.3,15493.3,0.0981421,0.654726,0.196418,862.894,23.3242,0.0210965
4793,2054.89,15498.8,15498.8,0.0980004,0.654541,0.196362,861.646,23.3319,0.0211287
4794,2054.91,15504.0,15504.0,0.0978637,0.654359,0.196308,860.44,23.3396,0.0211574
4795,2054.92,15509.0,15509.0,0.0977318,0.654181,0.196254,859.279,23.3473,0.0211823
4796,2054.94,15513.8,15513.8,0.0976049,0.654006,0.196202,858.16,23.3551,0.0212037
4797,2054.95,15518.4,15518.4,0.0974829,0.653834,0.19615,857.085,23.3628,0.0212213
4798,2054.97,15522.8,15522.8,0.0973658,0.653666,0.1961,856.054,23.3705,0.0212353
4799,2054.98,15526.9,15526.9,0.0972537,0.6535,0.19605,855.065,23.3783,0.0212457
4800,2055.0,15530.8,15530.8,0.0971465,0.653339,0.196002,854.12,23.3861,0.0212524
4801,2055.02,15534.5,15534.5,0.0970442,0.65318,0.195954,853.217,23.3938,0.0212555
4802,2055.03,15537.9,15537.9,0.0969467,0.653025,0.195908,852.358,23.4016,0.021255
4803,2055.05,15541.1,15541.1,0.0968542,0.652873,0.195862,851.542,23.4094,0.0212509
4804,2055.06,15544.1,15544.1,0.0967665,0.652725,0.195817,850.768,23.4171,0.0212432
4805,2055.08,15546.9,15546.9,0.0966836,0.65258,0.195774,850.037,23.4249,0.021232
4806,2055.09,15549.5,15549.5,0.0966056,0.652438,0.195731,849.347,23.4327,0.0212172
4807,2055.11,15551.8,15551.8,0.0965323,0.652299,0.19569,848.7,23.4404,0.021199
4808,2055.12,15553.9,15553.9,0.0964638,0.652164,0.195649,848.095,23.4482,0.0211772
4809,2055.14,15555.8,15555.8,0.0963999,0.652032,0.19561,847.53,23.456,0.0211521
4810,2055.16,15557.5,15557.5,0.0963408,0.651904,0.195571,847.007,23.4637,0.0211235
4811,2055.17,15559.0,15559.0,0.0962862,0.651779,0.195534,846.525,23.4715,0.0210916
4812,2055.19,15560.2,15560.2,0.0962363,0.651657,0.195497,846.082,23.4792,0.0210563
4813,2055.2,15561.2,15561.2,0.0961908,0.651539,0.195462,845.68,23.4869,0.0210178
4814,2055.22,15562.1,15562.1,0.0961499,0.651424,0.195427,845.317,23.4946,0.0209759
4815,2055.23,15562.7,15562.7,0.0961134,0.651313,0.195394,844.992,23.5023,0.0209309
4816,2055.25,15563.1,15563.1,0.0960813,0.651204,0.195361,844.707,23.51,0.0208827
4817,2055.27,15563.3,15563.3,0.0960535,0.6511,0.19533,844.459,23.5177,0.0208315
4818,2055.28,15563.3,15563.3,0.0960299,0.650998,0.195299,844.248,23.5254,0.0207771
4819,2055.3,15563.0,15563.0,0.0960105,0.6509,0.19527,844.075,23.533,0.0207198
4820,2055.31,15562.6,15562.6,0.0959953,0.650805,0.195242,843.937,23.5406,0.0206594
4821,2055.33,15562.0,15562.0,0.0959841,0.650714,0.195214,843.835,23.5482,0.0205962
4822,2055.34,15561.2,15561.2,0.0959769,0.650626,0.195188,843.768,23.5558,0.0205302
4823,2055.36,15560.2,15560.2,0.0959736,0.650541,0.195162,843.735,23.5633,0.0204614
4824,2055.38,15559.1,15559.1,0.0959741,0.65046,0.195138,843.736,23.5709,0.0203899
4825,2055.39,15557.7,15557.7,0.0959783,0.650382,0.195115,843.77,23.5784,0.0203157
4826,2055.41,15556.2,15556.2,0.0959862,0.650307,0.195092,843.836,23.5859,0.0202389
4827,2055.42,15554.4,15554.4,0.0959977,0.650236,0.195071,843.933,23.5933,0.0201596
4828,2055.44,15552.6,15552.6,0.0960127,0.650168,0.195051,844.061,23.6008,0.0200779
4829,2055.45,15550.5,15550.5,0.096031,0.650104,0.195031,844.218,23.6082,0.0199938
4830,2055.47,15548.3,15548.3,0.0960527,0.650043,0.195013,844.405,23.6155,0.0199074
4831,2055.48,15545.9,15545.9,0.0960775,0.649985,0.194996,844.619,23.6229,0.0198187
4832,2055.5,15543.4,15543.4,0.0961055,0.649931,0.194979,844.861,23.6302,0.0197279
4833,2055.52,15540.7,15540.7,0.0961364,0.64988,0.194964,845.129,23.6375,0.019635
4834,2055.53,15537.8,15537.8,0.0961702,0.649832,0.19495,845.422,23.6447,0.0195401
4835,2055.55,15534.9,15534.9,0.0962068,0.649788,0.194936,845.739,23.652,0.0194433
4836,2055.56,15531.7,15531.7,0.0962461,0.649747,0.194924,846.081,23.6591,0.0193447
4837,2055.58,15528.5,15528.5,0.0962879,0.649709,0.194913,846.444,23.6663,0.0192443
4838,2055.59,15525.1,15525.1,0.0963322,0.649675,0.194902,846.829,23.6734,0.0191422
4839,2055.61,15521.6,15521.6,0.0963788,0.649644,0.194893,847.234,23.6805,0.0190385
4840,2055.62,15518.0,15518.0,0.0964276,0.649616,0.194885,847.659,23.6875,0.0189333
4841,2055.64,15514.2,15514.2,0.0964785,0.649592,0.194878,848.102,23.6945,0.0188267
4842,2055.66,15510.4,15510.4,0.0965313,0.649571,0.194871,848.562,23.7015,0.0187187
4843,2055.67,15506.4,15506.4,0.096586,0.649553,0.194866,849.038,23.7084,0.0186095
4844,2055.69,15502.4,15502.4,0.0966423,0.649539,0.194862,849.529,23.7153,0.0184992
4845,2055.7,15498.2,15498.2,0.0967003,0.649528,0.194858,850.033,23.7222,0.0183878
4846,2055.72,15494.0,15494.0,0.0967597,0.64952,0.194856,850.551,23.729,0.0182754
4847,2055.73,15489.7,15489.7,0.0968203,0.649516,0.194855,851.079,23.7358,0.0181621
4848,2055.75,15485.3,15485.3,0.0968822,0.649515,0.194854,851.618,23.7425,0.018048
4849,2055.77,15480.8,15480.8,0.0969451,0.649517,0.194855,852.166,23.7492,0.0179332
4850,2055.78,15476.3,15476.3,0.0970088,0.649523,0.194857,852.722,23.7559,0.0178178
4851,2055.8,15471.7,15471.7,0.0970733,0.649531,0.194859,853.284,23.7625,0.0177018
4852,2055.81,15467.1,15467.1,0.0971384,0.649544,0.194863,853.852,23.7691,0.0175855
4853,2055.83,15462.4,15462.4,0.097204,0.649559,0.194868,854.423,23.7756,0.0174688
4854,2055.84,15457.7,15457.7,0.0972699,0.649578,0.194873,854.997,23.7821,0.0173519
4855,2055.86,15452.9,15452.9,0.0973359,0.6496,0.19488,855.573,23.7885,0.0172348
4856,2055.88,15448.1,15448.1,0.097402,0.649625,0.194887,856.148,23.7949,0.0171177
4857,2055.89,15443.3,15443.3,0.0974679,0.649653,0.194896,856.723,23.8013,0.0170006
4858,2055.91,15438.5,15438.5,0.0975336,0.649685,0.194906,857.294,23.8076,0.0168836
4859,2055.92,15433.6,15433.6,0.0975988,0.64972,0.194916,857.862,23.8139,0.0167669
4860,2055.94,15428.8,15428.8,0.0976634,0.649759,0.194928,858.425,23.8201,0.0166505
4861,2055.95,15423.9,15423.9,0.0977272,0.6498,0.19494,858.981,23.8263,0.0165345
4862,2055.97,15419.1,15419.1,0.0977902,0.649845,0.194953,859.529,23.8325,0.016419
4863,2055.98,15414.2,15414.2,0.0978521,0.649893,0.194968,860.068,23.8386,0.0163041
4864,2056.0,15409.4,15409.4,0.0979128,0.649944,0.194983,860.596,23.8447,0.0161899
4865,2056.02,15404.6,15404.6,0.0979722,0.649998,0.195,861.112,23.8507,0.0160765
4866,2056.03,15399.8,15399.8,0.09803,0.650056,0.195017,861.614,23.8567,0.0159639
4867,2056.05,15395.1,15395.1,0.0980861,0.650117,0.195035,862.102,23.8626,0.0158523
4868,2056.06,15390.4,15390.4,0.0981404,0.650181,0.195054,862.574,23.8686,0.0157418
4869,2056.08,15385.8,15385.8,0.0981927,0.650248,0.195074,863.028,23.8744,0.0156324
4870,2056.09,15381.2,15381.2,0.0982429,0.650319,0.195096,863.463,23.8803,0.0155243
4871,2056.11,15376.7,15376.7,0.0982908,0.650392,0.195118,863.878,23.8861,0.0154174
4872,2056.12,15372.2,15372.2,0.0983362,0.650469,0.195141,864.272,23.8918,0.015312
4873,2056.14,15367.8,15367.8,0.098379,0.650549,0.195165,864.642,23.8975,0.0152081
4874,2056.16,15363.5,15363.5,0.0984191,0.650632,0.19519,864.989,23.9032,0.0151057
4875,2056.17,15359.3,15359.3,0.0984563,0.650718,0.195215,865.309,23.9088,0.015005
4876,2056.19,15355.1,15355.1,0.0984904,0.650808,0.195242,865.603,23.9145,0.014906
4877,2056.2,15351.1,15351.1,0.0985213,0.6509,0.19527,865.868,23.92,0.0148089
4878,2056.22,15347.1,15347.1,0.0985488,0.650996,0.195299,866.104,23.9256,0.0147136
4879,2056.23,15343.3,15343.3,0.0985729,0.651094,0.195328,866.31,23.9311,0.0146204
4880,2056.25,15339.5,15339.5,0.0985933,0.651196,0.195359,866.483,23.9365,0.0145291
4881,2056.27,15335.9,15335.9,0.0986099,0.651301,0.19539,866.623,23.942,0.0144401
4882,2056.28,15332.4,15332.4,0.098622,0.651411,0.195423,866.723,23.9474,0.0143532
4883,2056.3,15329.0,15329.0,0.0986291,0.651527,0.195458,866.779,23.9527,0.0142685
4884,2056.31,15325.8,15325.8,0.098631,0.65165,0.195495,866.789,23.9581,0.0141863
4885,2056.33,15322.7,15322.7,0.0986276,0.651779,0.195534,866.753,23.9634,0.0141064
4886,2056.34,15319.7,15319.7,0.0986189,0.651914,0.195574,866.67,23.9687,0.014029
4887,2056.36,15316.9,15316.9,0.0986046,0.652055,0.195617,866.538,23.9739,0.0139542
4888,2056.38,15314.2,15314.2,0.0985846,0.652202,0.195661,866.356,23.9791,0.013882
4889,2056.39,15311.7,15311.7,0.0985589,0.652356,0.195707,866.123,23.9843,0.0138124
4890,2056.41,15309.3,15309.3,0.0985273,0.652516,0.195755,865.839,23.9895,0.0137456
4891,2056.42,15307.1,15307.1,0.0984897,0.652681,0.195804,865.502,23.9947,0.0136815
4892,2056.44,15305.1,15305.1,0.0984461,0.652853,0.195856,865.112,23.9998,0.0136203
4893,2056.45,15303.2,15303.2,0.0983963,0.653031,0.195909,864.668,24.0049,0.013562
4894,2056.47,15301.6,15301.6,0.0983402,0.653215,0.195965,864.168,24.01,0.0135066
4895,2056.48,15300.0,15300.0,0.0982778,0.653405,0.196022,863.613,24.0151,0.0134541
4896,2056.5,15298.7,15298.7,0.098209,0.653601,0.19608,863.001,24.0201,0.0134047
4897,2056.52,15297.6,15297.6,0.0981336,0.653803,0.196141,862.332,24.0251,0.0133584
4898,2056.53,15296.6,15296.6,0.0980516,0.654011,0.196203,861.605,24.0302,0.0133152
4899,2056.55,15295.9,15295.9,0.097963,0.654224,0.196267,860.82,24.0352,0.0132751
4900,2056.56,15295.3,15295.3,0.0978677,0.654444,0.196333,859.975,24.0401,0.0132383
4901,2056.58,15294.9,15294.9,0.0977656,0.654669,0.196401,859.071,24.0451,0.0132046
4902,2056.59,15294.7,15294.7,0.0976567,0.6549,0.19647,858.107,24.0501,0.0131742
4903,2056.61,15294.8,15294.8,0.0975409,0.655137,0.196541,857.082,24.055,0.013147
4904,2056.62,15295.0,15295.0,0.0974182,0.655379,0.196614,855.997,24.06,0.0131232
4905,2056.64,15295.5,15295.5,0.0972885,0.655627,0.196688,854.85,24.0649,0.0131027
4906,2056.66,15296.1,15296.1,0.0971518,0.655881,0.196764,853.642,24.0698,0.0130855
4907,2056.67,15297.0,15297.0,0.0970082,0.65614,0.196842,852.373,24.0748,0.0130717
4908,2056.69,15298.0,15298.0,0.0968575,0.656405,0.196922,851.041,24.0797,0.0130612
4909,2056.7,15299.3,15299.3,0.0966997,0.656676,0.197003,849.648,24.0846,0.0130542
4910,2056.72,15300.8,15300.8,0.0965349,0.656952,0.197086,848.193,24.0895,0.0130505
4911,2056.73,15302.6,15302.6,0.0963631,0.657233,0.19717,846.675,24.0944,0.0130502
4912,2056.75,15304.5,15304.5,0.0961841,0.65752,0.197256,845.096,24.0993,0.0130534
4913,2056.77,15306.7,15306.7,0.0959982,0.657812,0.197344,843.455,24.1042,0.0130599
4914,2056.78,15309.1,15309.1,0.0958052,0.65811,0.197433,841.752,24.1092,0.0130699
4915,2056.8,15311.7,15311.7,0.0956052,0.658413,0.197524,839.987,24.1141,0.0130833
4916,2056.81,15314.5,15314.5,0.0953982,0.658721,0.197616,838.161,24.119,0.0131
4917,2056.83,15317.5,15317.5,0.0951843,0.659034,0.19771,836.274,24.1239,0.0131202
4918,2056.84,15320.8,15320.8,0.0949634,0.659352,0.197806,834.327,24.1289,0.0131437
4919,2056.86,15324.3,15324.3,0.0947357,0.659676,0.197903,832.319,24.1338,0.0131706
4920,2056.88,15328.0,15328.0,0.0945012,0.660004,0.198001,830.251,24.1388,0.0132008
4921,2056.89,15331.9,15331.9,0.0942599,0.660338,0.198101,828.123,24.1438,0.0132344
4922,2056.91,15336.0,15336.0,0.094012,0.660677,0.198203,825.937,24.1488,0.0132713
4923,2056.92,15340.4,15340.4,0.0937574,0.66102,0.198306,823.693,24.1538,0.0133114
4924,2056.94,15345.0,15345.0,0.0934962,0.661369,0.198411,821.391,24.1588,0.0133548
4925,2056.95,15349.8,15349.8,0.0932285,0.661722,0.198517,819.032,24.1639,0.0134015
4926,2056.97,15354.8,15354.8,0.0929545,0.66208,0.198624,816.617,24.1689,0.0134513
4927,2056.98,15360.0,15360.0,0.0926741,0.662443,0.198733,814.146,24.174,0.0135042
4928,2057.0,15365.4,15365.4,0.0923876,0.66281,0.198843,811.621,24.1791,0.0135603
4929,2057.02,15371.1,15371.1,0.0920949,0.663182,0.198955,809.042,24.1842,0.0136195
4930,2057.03,15376.9,15376.9,0.0917962,0.663558,0.199068,806.41,24.1894,0.0136817
4931,2057.05,15383.0,15383.0,0.0914916,0.66394,0.199182,803.727,24.1945,0.0137468
4932,2057.06,15389.3,15389.3,0.0911812,0.664325,0.199298,800.992,24.1997,0.013815
4933,2057.08,15395.7,15395.7,0.0908652,0.664715,0.199415,798.208,24.205,0.013886
4934,2057.09,15402.4,15402.4,0.0905436,0.665109,0.199533,795.375,24.2102,0.0139598
4935,2057.11,15409.2,15409.2,0.0902165,0.665508,0.199652,792.495,24.2155,0.0140365
4936,2057.12,15416.3,15416.3,0.0898843,0.665911,0.199773,789.568,24.2208,0.0141158
4937,2057.14,15423.5,15423.5,0.0895468,0.666318,0.199895,786.596,24.2261,0.0141979
4938,2057.16,15431.0,15431.0,0.0892043,0.666729,0.200019,783.58,24.2315,0.0142825
4939,2057.17,15438.6,15438.6,0.088857,0.667144,0.200143,780.522,24.2369,0.0143697
4940,2057.19,15446.4,15446.4,0.088505,0.667563,0.200269,777.422,24.2424,0.0144594
4941,2057.2,15454.3,15454.3,0.0881484,0.667986,0.200396,774.281,24.2478,0.0145515
4942,2057.22,15462.5,15462.5,0.0877874,0.668413,0.200524,771.103,24.2534,0.0146459
4943,2057.23,15470.8,15470.8,0.0874221,0.668843,0.200653,767.886,24.2589,0.0147426
4944,2057.25,15479.2,15479.2,0.0870527,0.669277,0.200783,764.634,24.2645,0.0148415
4945,2057.27,15487.9,15487.9,0.0866794,0.669715,0.200915,761.347,24.2701,0.0149425
4946,2057.28,15496.6,15496.6,0.0863023,0.670157,0.201047,758.028,24.2758,0.0150456
4947,2057.3,15505.6,15505.6,0.0859217,0.670602,0.201181,754.676,24.2815,0.0151507
4948,2057.31,15514.6,15514.6,0.0855376,0.671051,0.201315,751.295,24.2872,0.0152576
4949,2057.33,15523.9,15523.9,0.0851502,0.671503,0.201451,747.885,24.293,0.0153664
4950,2057.34,15533.2,15533.2,0.0847598,0.671958,0.201587,744.447,24.2989,0.0154769
