,time (year),cddi,cpi,del_,deldi,dswi,epp,gdp,ic,inv,ir,ni,outp,pnis,pri,prin,rocddi,rs,sa,sswi
6686,2084.47,0.0117902,0.127919,307727.0,0.964863,1.01222,296914.0,307826.0,0.387927,116626.0,0.0219581,307727.0,307826.0,1.0,0.979634,5.82559,0.0122196,300641.0,307727.0,1.00528
6687,2084.48,0.0121478,0.128832,307779.0,0.965048,1.01259,297021.0,308031.0,0.387789,116628.0,0.0221072,307779.0,308031.0,1.0,0.97902,5.82759,0.0125877,300751.0,307779.0,1.00573
6688,2084.5,0.0124958,0.129721,307828.0,0.965237,1.01295,297127.0,308235.0,0.387661,116632.0,0.0222522,307828.0,308235.0,1.0,0.978424,5.8296,0.0129458,300861.0,307828.0,1.00618
6689,2084.52,0.012834,0.130588,307874.0,0.965433,1.01329,297232.0,308437.0,0.387541,116638.0,0.022393,307874.0,308437.0,1.0,0.977844,5.83163,0.0132935,300970.0,307874.0,1.00662
6690,2084.53,0.0131622,0.13143,307918.0,0.965633,1.01363,297336.0,308637.0,0.387432,116647.0,0.0225296,307918.0,308637.0,1.0,0.977282,5.83367,0.0136307,301078.0,307918.0,1.00705
6691,2084.55,0.0134802,0.132248,307958.0,0.965839,1.01396,297438.0,308835.0,0.387332,116658.0,0.0226617,307958.0,308835.0,1.0,0.976738,5.83572,0.013957,301185.0,307958.0,1.00748
6692,2084.56,0.0137878,0.13304,307996.0,0.966049,1.01427,297539.0,309030.0,0.387241,116672.0,0.0227894,307996.0,309030.0,1.0,0.976213,5.83779,0.0142724,301291.0,307996.0,1.0079
6693,2084.58,0.0140847,0.133807,308031.0,0.966265,1.01458,297639.0,309223.0,0.38716,116688.0,0.0229126,308031.0,309223.0,1.0,0.975706,5.83987,0.0145765,301395.0,308031.0,1.00832
6694,2084.59,0.0143709,0.134547,308063.0,0.966485,1.01487,297738.0,309413.0,0.387089,116707.0,0.0230312,308063.0,309413.0,1.0,0.975218,5.84196,0.0148692,301499.0,308063.0,1.00873
6695,2084.61,0.014646,0.135261,308092.0,0.96671,1.01515,297835.0,309601.0,0.387027,116728.0,0.023145,308092.0,309601.0,1.0,0.97475,5.84406,0.0151503,301602.0,308092.0,1.00913
6696,2084.62,0.0149098,0.135947,308118.0,0.966938,1.01542,297931.0,309786.0,0.386975,116752.0,0.0232541,308118.0,309786.0,1.0,0.974301,5.84617,0.0154196,301703.0,308118.0,1.00952
6697,2084.64,0.0151623,0.136606,308142.0,0.967171,1.01568,298026.0,309968.0,0.386933,116778.0,0.0233583,308142.0,309968.0,1.0,0.973872,5.8483,0.015677,301803.0,308142.0,1.0099
6698,2084.66,0.0154033,0.137237,308163.0,0.967408,1.01592,298119.0,310148.0,0.386901,116806.0,0.0234576,308163.0,310148.0,1.0,0.973463,5.85043,0.0159222,301902.0,308163.0,1.01028
6699,2084.67,0.0156325,0.13784,308181.0,0.967649,1.01616,298211.0,310325.0,0.386878,116837.0,0.0235519,308181.0,310325.0,1.0,0.973075,5.85258,0.0161552,302000.0,308181.0,1.01065
6700,2084.69,0.0158499,0.138413,308197.0,0.967893,1.01638,298302.0,310498.0,0.386865,116871.0,0.0236412,308197.0,310498.0,1.0,0.972707,5.85473,0.0163757,302097.0,308197.0,1.011
6701,2084.7,0.0160552,0.138957,308210.0,0.968141,1.01658,298391.0,310669.0,0.386862,116907.0,0.0237254,308210.0,310669.0,1.0,0.972361,5.85689,0.0165836,302192.0,308210.0,1.01135
6702,2084.72,0.0162484,0.139472,308220.0,0.968392,1.01678,298478.0,310836.0,0.386869,116945.0,0.0238045,308220.0,310836.0,1.0,0.972035,5.85906,0.0167788,302286.0,308220.0,1.01169
6703,2084.73,0.0164294,0.139957,308228.0,0.968646,1.01696,298564.0,311001.0,0.386885,116986.0,0.0238784,308228.0,311001.0,1.0,0.971731,5.86124,0.0169612,302379.0,308228.0,1.01203
6704,2084.75,0.0165979,0.140411,308234.0,0.968902,1.01713,298649.0,311161.0,0.386912,117029.0,0.023947,308234.0,311161.0,1.0,0.971449,5.86343,0.0171306,302470.0,308234.0,1.01235
6705,2084.77,0.0167539,0.140835,308237.0,0.969162,1.01729,298732.0,311319.0,0.386948,117075.0,0.0240103,308237.0,311319.0,1.0,0.971188,5.86562,0.017287,302560.0,308237.0,1.01266
6706,2084.78,0.0168972,0.141229,308238.0,0.969423,1.01743,298813.0,311473.0,0.386993,117123.0,0.0240683,308238.0,311473.0,1.0,0.97095,5.86782,0.0174302,302649.0,308238.0,1.01296
6707,2084.8,0.0170279,0.141591,308236.0,0.969687,1.01756,298893.0,311624.0,0.387049,117174.0,0.024121,308236.0,311624.0,1.0,0.970733,5.87003,0.0175602,302736.0,308236.0,1.01325
6708,2084.81,0.0171457,0.141922,308232.0,0.969954,1.01768,298971.0,311771.0,0.387114,117227.0,0.0241682,308232.0,311771.0,1.0,0.970539,5.87224,0.0176768,302822.0,308232.0,1.01353
6709,2084.83,0.0172507,0.142221,308226.0,0.970221,1.01778,299047.0,311914.0,0.387188,117282.0,0.02421,308226.0,311914.0,1.0,0.970366,5.87446,0.0177801,302907.0,308226.0,1.0138
6710,2084.84,0.0173427,0.142489,308217.0,0.970491,1.01787,299122.0,312054.0,0.387272,117340.0,0.0242464,308217.0,312054.0,1.0,0.970217,5.87668,0.01787,302990.0,308217.0,1.01406
6711,2084.86,0.0174216,0.142724,308207.0,0.970762,1.01795,299195.0,312190.0,0.387366,117399.0,0.0242773,308207.0,312190.0,1.0,0.970089,5.87891,0.0179463,303071.0,308207.0,1.01431
6712,2084.88,0.0174875,0.142928,308194.0,0.971034,1.01801,299267.0,312322.0,0.387468,117462.0,0.0243028,308194.0,312322.0,1.0,0.969985,5.88114,0.0180092,303152.0,308194.0,1.01455
6713,2084.89,0.0175403,0.1431,308179.0,0.971307,1.01806,299336.0,312451.0,0.387581,117526.0,0.0243227,308179.0,312451.0,1.0,0.969903,5.88337,0.0180584,303230.0,308179.0,1.01477
6714,2084.91,0.0175799,0.143239,308162.0,0.971581,1.01809,299405.0,312575.0,0.387702,117593.0,0.0243372,308162.0,312575.0,1.0,0.969843,5.88561,0.0180941,303308.0,308162.0,1.01498
6715,2084.92,0.0176063,0.143346,308143.0,0.971856,1.01812,299471.0,312696.0,0.387832,117662.0,0.0243461,308143.0,312696.0,1.0,0.969806,5.88785,0.0181162,303384.0,308143.0,1.01519
6716,2084.94,0.0176195,0.143421,308123.0,0.972131,1.01812,299536.0,312813.0,0.387972,117733.0,0.0243496,308123.0,312813.0,1.0,0.969792,5.89009,0.0181246,303458.0,308123.0,1.01538
6717,2084.95,0.0176195,0.143463,308100.0,0.972407,1.01812,299599.0,312925.0,0.38812,117806.0,0.0243475,308100.0,312925.0,1.0,0.969801,5.89233,0.0181195,303531.0,308100.0,1.01556
6718,2084.97,0.0176063,0.143473,308076.0,0.972682,1.0181,299660.0,313034.0,0.388277,117882.0,0.0243399,308076.0,313034.0,1.0,0.969832,5.89457,0.0181008,303602.0,308076.0,1.01572
6719,2084.98,0.0175799,0.143451,308050.0,0.972957,1.01807,299719.0,313138.0,0.388443,117959.0,0.0243268,308050.0,313138.0,1.0,0.969886,5.89681,0.0180685,303672.0,308050.0,1.01588
6720,2085.0,0.0175403,0.143396,308022.0,0.973232,1.01802,299777.0,313239.0,0.388617,118039.0,0.0243083,308022.0,313239.0,1.0,0.969962,5.89905,0.0180228,303741.0,308022.0,1.01602
6721,2085.02,0.0174876,0.143309,307993.0,0.973506,1.01796,299833.0,313335.0,0.3888,118120.0,0.0242843,307993.0,313335.0,1.0,0.970061,5.90129,0.0179635,303808.0,307993.0,1.01615
6722,2085.03,0.0174217,0.143189,307962.0,0.973779,1.01789,299887.0,313427.0,0.388991,118204.0,0.0242549,307962.0,313427.0,1.0,0.970182,5.90353,0.0178908,303873.0,307962.0,1.01627
6723,2085.05,0.0173428,0.143038,307930.0,0.974051,1.0178,299940.0,313514.0,0.38919,118289.0,0.02422,307930.0,313514.0,1.0,0.970325,5.90577,0.0178048,303937.0,307930.0,1.01637
6724,2085.06,0.0172508,0.142854,307897.0,0.974322,1.01771,299990.0,313598.0,0.389397,118376.0,0.0241798,307897.0,313598.0,1.0,0.970491,5.908,0.0177054,303999.0,307897.0,1.01647
6725,2085.08,0.0171459,0.142639,307862.0,0.974592,1.01759,300039.0,313677.0,0.389612,118465.0,0.0241342,307862.0,313677.0,1.0,0.970679,5.91024,0.0175929,304060.0,307862.0,1.01655
6726,2085.09,0.0170281,0.142392,307825.0,0.97486,1.01747,300087.0,313752.0,0.389835,118556.0,0.0240833,307825.0,313752.0,1.0,0.970888,5.91247,0.0174672,304120.0,307825.0,1.01662
6727,2085.11,0.0168975,0.142113,307788.0,0.975126,1.01733,300132.0,313823.0,0.390065,118649.0,0.0240271,307788.0,313823.0,1.0,0.971119,5.91469,0.0173285,304177.0,307788.0,1.01667
6728,2085.12,0.0167542,0.141803,307750.0,0.97539,1.01718,300176.0,313889.0,0.390302,118743.0,0.0239657,307750.0,313889.0,1.0,0.971372,5.91691,0.0171769,304234.0,307750.0,1.01671
6729,2085.14,0.0165983,0.141462,307710.0,0.975652,1.01701,300218.0,313951.0,0.390547,118839.0,0.0238992,307710.0,313951.0,1.0,0.971646,5.91913,0.0170125,304289.0,307710.0,1.01674
6730,2085.16,0.0164299,0.14109,307669.0,0.975911,1.01684,300258.0,314008.0,0.390799,118937.0,0.0238275,307669.0,314008.0,1.0,0.971941,5.92134,0.0168355,304342.0,307669.0,1.01676
6731,2085.17,0.0162491,0.140688,307628.0,0.976168,1.01665,300296.0,314062.0,0.391058,119036.0,0.0237507,307628.0,314062.0,1.0,0.972257,5.92354,0.0166458,304394.0,307628.0,1.01677
6732,2085.19,0.0160561,0.140255,307586.0,0.976421,1.01644,300333.0,314111.0,0.391323,119136.0,0.0236689,307586.0,314111.0,1.0,0.972594,5.92574,0.0164438,304445.0,307586.0,1.01676
6733,2085.2,0.015851,0.139793,307543.0,0.976672,1.01623,300368.0,314155.0,0.391595,119238.0,0.0235821,307543.0,314155.0,1.0,0.972951,5.92793,0.0162296,304494.0,307543.0,1.01674
6734,2085.22,0.0156339,0.139301,307499.0,0.97692,1.016,300402.0,314196.0,0.391873,119341.0,0.0234904,307499.0,314196.0,1.0,0.973328,5.93012,0.0160032,304541.0,307499.0,1.01671
6735,2085.23,0.015405,0.13878,307454.0,0.977164,1.01576,300433.0,314232.0,0.392157,119446.0,0.0233939,307454.0,314232.0,1.0,0.973725,5.93229,0.015765,304588.0,307454.0,1.01666
6736,2085.25,0.0151644,0.138229,307409.0,0.977405,1.01551,300463.0,314263.0,0.392447,119552.0,0.0232927,307409.0,314263.0,1.0,0.974142,5.93446,0.015515,304632.0,307409.0,1.0166
6737,2085.27,0.0149124,0.137651,307364.0,0.977642,1.01525,300492.0,314291.0,0.392742,119659.0,0.0231867,307364.0,314291.0,1.0,0.974578,5.93662,0.0152534,304676.0,307364.0,1.01653
6738,2085.28,0.014649,0.137044,307318.0,0.977875,1.01498,300518.0,314314.0,0.393043,119767.0,0.0230762,307318.0,314314.0,1.0,0.975033,5.93877,0.0149805,304718.0,307318.0,1.01645
6739,2085.3,0.0143746,0.13641,307271.0,0.978104,1.0147,300543.0,314332.0,0.39335,119877.0,0.0229612,307271.0,314332.0,1.0,0.975506,5.94091,0.0146964,304758.0,307271.0,1.01635
6740,2085.31,0.0140892,0.135749,307225.0,0.978328,1.0144,300567.0,314347.0,0.393661,119987.0,0.0228417,307225.0,314347.0,1.0,0.975998,5.94304,0.0144013,304798.0,307225.0,1.01624
6741,2085.33,0.0137932,0.135061,307178.0,0.978549,1.0141,300589.0,314357.0,0.393977,120098.0,0.0227178,307178.0,314357.0,1.0,0.976507,5.94516,0.0140955,304836.0,307178.0,1.01612
6742,2085.34,0.0134866,0.134347,307131.0,0.978764,1.01378,300609.0,314363.0,0.394298,120210.0,0.0225897,307131.0,314363.0,1.0,0.977035,5.94728,0.0137792,304872.0,307131.0,1.01599
6743,2085.36,0.0131698,0.133608,307084.0,0.978975,1.01345,300628.0,314365.0,0.394623,120323.0,0.0224574,307084.0,314365.0,1.0,0.977579,5.94937,0.0134526,304908.0,307084.0,1.01585
6744,2085.38,0.0128429,0.132843,307037.0,0.979181,1.01312,300645.0,314363.0,0.394952,120437.0,0.0223211,307037.0,314363.0,1.0,0.97814,5.95146,0.0131159,304942.0,307037.0,1.01569
6745,2085.39,0.0125062,0.132054,306990.0,0.979381,1.01277,300660.0,314356.0,0.395285,120552.0,0.0221808,306990.0,314356.0,1.0,0.978718,5.95354,0.0127695,304974.0,306990.0,1.01552
6746,2085.41,0.0121599,0.131241,306943.0,0.979577,1.01241,300674.0,314346.0,0.395621,120667.0,0.0220366,306943.0,314346.0,1.0,0.979311,5.9556,0.0124134,305006.0,306943.0,1.01535
6747,2085.42,0.0118043,0.130405,306897.0,0.979767,1.01205,300687.0,314331.0,0.395961,120782.0,0.0218887,306897.0,314331.0,1.0,0.97992,5.95765,0.0120481,305036.0,306897.0,1.01515
6748,2085.44,0.0114397,0.129546,306850.0,0.979951,1.01167,300698.0,314313.0,0.396304,120899.0,0.021737,306850.0,314313.0,1.0,0.980544,5.95969,0.0116737,305065.0,306850.0,1.01495
6749,2085.45,0.0110663,0.128665,306804.0,0.98013,1.01129,300708.0,314290.0,0.39665,121015.0,0.0215819,306804.0,314290.0,1.0,0.981182,5.96171,0.0112906,305093.0,306804.0,1.01474
6750,2085.47,0.0106843,0.127763,306759.0,0.980303,1.0109,300716.0,314264.0,0.396999,121132.0,0.0214233,306759.0,314264.0,1.0,0.981835,5.96372,0.010899,305120.0,306759.0,1.01451
6751,2085.48,0.0102941,0.126839,306713.0,0.98047,1.0105,300723.0,314234.0,0.39735,121249.0,0.0212614,306713.0,314234.0,1.0,0.982501,5.96572,0.0104992,305145.0,306713.0,1.01428
6752,2085.5,0.00989597,0.125896,306669.0,0.980631,1.01009,300729.0,314200.0,0.397703,121367.0,0.0210962,306669.0,314200.0,1.0,0.983181,5.9677,0.0100914,305170.0,306669.0,1.01403
6753,2085.52,0.00949015,0.124933,306625.0,0.980785,1.00968,300733.0,314162.0,0.398058,121485.0,0.020928,306625.0,314162.0,1.0,0.983873,5.96967,0.00967607,305193.0,306625.0,1.01378
6754,2085.53,0.00907696,0.123952,306582.0,0.980933,1.00925,300736.0,314120.0,0.398415,121602.0,0.0207568,306582.0,314120.0,1.0,0.984578,5.97162,0.00925339,305216.0,306582.0,1.01351
6755,2085.55,0.00865669,0.122953,306539.0,0.981075,1.00882,300738.0,314075.0,0.398773,121720.0,0.0205828,306539.0,314075.0,1.0,0.985294,5.97356,0.00882368,305237.0,306539.0,1.01323
6756,2085.56,0.00822966,0.121936,306497.0,0.981211,1.00839,300738.0,314026.0,0.399132,121838.0,0.0204061,306497.0,314026.0,1.0,0.986021,5.97548,0.00838726,305257.0,306497.0,1.01295
6757,2085.58,0.00779619,0.120903,306456.0,0.981339,1.00794,300738.0,313974.0,0.399492,121956.0,0.0202267,306456.0,313974.0,1.0,0.986759,5.97738,0.00794444,305277.0,306456.0,1.01265
6758,2085.59,0.00735659,0.119854,306416.0,0.981461,1.0075,300736.0,313918.0,0.399853,122073.0,0.0200449,306416.0,313918.0,1.0,0.987507,5.97927,0.00749555,305295.0,306416.0,1.01234
6759,2085.61,0.00691118,0.11879,306377.0,0.981576,1.00704,300733.0,313859.0,0.400214,122190.0,0.0198608,306377.0,313859.0,1.0,0.988265,5.98115,0.0070409,305313.0,306377.0,1.01203
6760,2085.62,0.0064603,0.117713,306339.0,0.981684,1.00658,300729.0,313796.0,0.400575,122307.0,0.0196745,306339.0,313796.0,1.0,0.989032,5.983,0.00658083,305329.0,306339.0,1.0117
6761,2085.64,0.00600427,0.116621,306303.0,0.981785,1.00612,300723.0,313731.0,0.400935,122424.0,0.0194861,306303.0,313731.0,1.0,0.989807,5.98484,0.00611566,305345.0,306303.0,1.01137
6762,2085.66,0.00554343,0.115517,306267.0,0.981879,1.00565,300717.0,313662.0,0.401296,122540.0,0.0192958,306267.0,313662.0,1.0,0.99059,5.98666,0.00564574,305360.0,306267.0,1.01103
6763,2085.67,0.00507812,0.114402,306233.0,0.981965,1.00517,300710.0,313590.0,0.401656,122655.0,0.0191037,306233.0,313590.0,1.0,0.991381,5.98847,0.00517139,305374.0,306233.0,1.01068
6764,2085.69,0.0046087,0.113275,306200.0,0.982045,1.00469,300702.0,313515.0,0.402014,122770.0,0.0189099,306200.0,313515.0,1.0,0.992178,5.99026,0.00469296,305388.0,306200.0,1.01032
6765,2085.7,0.0041355,0.112139,306168.0,0.982117,1.00421,300692.0,313437.0,0.402372,122885.0,0.0187147,306168.0,313437.0,1.0,0.992982,5.99203,0.0042108,305400.0,306168.0,1.00995
6766,2085.72,0.00365888,0.110993,306137.0,0.982181,1.00373,300682.0,313356.0,0.402728,122998.0,0.018518,306137.0,313356.0,1.0,0.993791,5.99378,0.00372526,305412.0,306137.0,1.00958
6767,2085.73,0.00317918,0.109839,306108.0,0.982238,1.00324,300671.0,313272.0,0.403082,123111.0,0.0183202,306108.0,313272.0,1.0,0.994606,5.99551,0.00323667,305424.0,306108.0,1.0092
6768,2085.75,0.00269678,0.108677,306081.0,0.982288,1.00275,300660.0,313186.0,0.403435,123223.0,0.0181212,306081.0,313186.0,1.0,0.995424,5.99723,0.00274541,305434.0,306081.0,1.00881
6769,2085.77,0.00221203,0.107509,306055.0,0.98233,1.00225,300647.0,313097.0,0.403785,123334.0,0.0179213,306055.0,313097.0,1.0,0.996247,5.99893,0.00225182,305444.0,306055.0,1.00841
6770,2085.78,0.00172528,0.106334,306031.0,0.982365,1.00176,300634.0,313005.0,0.404132,123444.0,0.0177206,306031.0,313005.0,1.0,0.997073,6.00061,0.00175625,305454.0,306031.0,1.00801
6771,2085.8,0.0012369,0.105155,306008.0,0.982392,1.00126,300620.0,312911.0,0.404477,123553.0,0.0175193,306008.0,312911.0,1.0,0.997902,6.00227,0.00125907,305463.0,306008.0,1.00761
6772,2085.81,0.000747265,0.103972,305987.0,0.982411,1.00076,300605.0,312815.0,0.404819,123661.0,0.0173174,305987.0,312815.0,1.0,0.998732,6.00391,0.000760644,305472.0,305987.0,1.00719
6773,2085.83,0.000256729,0.102786,305968.0,0.982423,1.00026,300590.0,312716.0,0.405158,123767.0,0.0171152,305968.0,312716.0,1.0,0.999564,6.00554,0.000261323,305480.0,305968.0,1.00677
6774,2085.84,-0.000234337,0.101597,305951.0,0.982427,0.999761,300574.0,312615.0,0.405493,123873.0,0.0169128,305951.0,312615.0,1.0,1.0004,6.00714,-0.000238529,305487.0,305951.0,1.00635
6775,2085.86,-0.000725566,0.100407,305935.0,0.982423,0.999261,300558.0,312512.0,0.405824,123977.0,0.0167103,305935.0,312512.0,1.0,1.00123,6.00873,-0.000738547,305494.0,305935.0,1.00592
6776,2085.88,-0.00121659,0.099217,305921.0,0.982412,0.998762,300541.0,312407.0,0.406151,124080.0,0.0165078,305921.0,312407.0,1.0,1.00206,6.0103,-0.00123837,305501.0,305921.0,1.00549
6777,2085.89,-0.00170704,0.0980271,305909.0,0.982393,0.998262,300523.0,312301.0,0.406474,124181.0,0.0163056,305909.0,312301.0,1.0,1.0029,6.01185,-0.00173763,305508.0,305909.0,1.00505
6778,2085.91,-0.00219655,0.0968384,305900.0,0.982366,0.997764,300505.0,312192.0,0.406793,124281.0,0.0161038,305900.0,312192.0,1.0,1.00373,6.01338,-0.00223598,305514.0,305900.0,1.00461
6779,2085.92,-0.00268474,0.095652,305892.0,0.982332,0.997267,300487.0,312082.0,0.407106,124379.0,0.0159025,305892.0,312082.0,1.0,1.00456,6.01489,-0.00273303,305520.0,305892.0,1.00416
6780,2085.94,-0.00317126,0.0944687,305886.0,0.98229,0.996772,300468.0,311970.0,0.407415,124476.0,0.0157019,305886.0,311970.0,1.0,1.00538,6.01639,-0.00322844,305526.0,305886.0,1.00371
6781,2085.95,-0.00365574,0.0932893,305882.0,0.98224,0.996278,300449.0,311857.0,0.407719,124571.0,0.0155021,305882.0,311857.0,1.0,1.0062,6.01786,-0.00372184,305532.0,305882.0,1.00326
6782,2085.97,-0.00413781,0.0921149,305880.0,0.982183,0.995787,300430.0,311742.0,0.408017,124664.0,0.0153032,305880.0,311742.0,1.0,1.00702,6.01932,-0.00421287,305537.0,305880.0,1.00281
6783,2085.98,-0.00461711,0.0909463,305880.0,0.982118,0.995299,300411.0,311626.0,0.40831,124756.0,0.0151055,305880.0,311626.0,1.0,1.00784,6.02076,-0.00470118,305542.0,305880.0,1.00235
6784,2086.0,-0.00509328,0.0897844,305883.0,0.982046,0.994814,300391.0,311509.0,0.408597,124846.0,0.0149089,305883.0,311509.0,1.0,1.00864,6.02218,-0.00518639,305548.0,305883.0,1.00189
6785,2086.02,-0.00556595,0.08863,305887.0,0.981967,0.994332,300371.0,311391.0,0.408877,124934.0,0.0147138,305887.0,311391.0,1.0,1.00945,6.02358,-0.00566817,305553.0,305887.0,1.00143
6786,2086.03,-0.00603478,0.0874841,305894.0,0.98188,0.993854,300351.0,311271.0,0.409152,125020.0,0.0145203,305894.0,311271.0,1.0,1.01024,6.02497,-0.00614615,305558.0,305894.0,1.00097
6787,2086.05,-0.0064994,0.0863476,305903.0,0.981785,0.99338,300331.0,311151.0,0.40942,125104.0,0.0143284,305903.0,311151.0,1.0,1.01103,6.02634,-0.00661998,305563.0,305903.0,1.0005
6788,2086.06,-0.00695947,0.0852212,305914.0,0.981684,0.992911,300311.0,311030.0,0.409681,125186.0,0.0141383,305914.0,311030.0,1.0,1.01182,6.02769,-0.00708932,305569.0,305914.0,1.00004
6789,2086.08,-0.00741464,0.0841059,305928.0,0.981575,0.992446,300291.0,310909.0,0.409935,125266.0,0.0139502,305928.0,310909.0,1.0,1.01259,6.02902,-0.00755381,305574.0,305928.0,0.999577
6790,2086.09,-0.00786456,0.0830025,305943.0,0.981459,0.991987,300271.0,310787.0,0.410182,125343.0,0.0137642,305944.0,310787.0,1.0,1.01336,6.03033,-0.00801312,305580.0,305944.0,0.999112
6791,2086.11,-0.00830889,0.0819119,305961.0,0.981336,0.991533,300251.0,310664.0,0.410422,125419.0,0.0135804,305961.0,310664.0,1.0,1.01411,6.03163,-0.00846691,305585.0,305961.0,0.998648
6792,2086.12,-0.0087473,0.0808349,305982.0,0.981207,0.991085,300231.0,310541.0,0.410655,125493.0,0.013399,305982.0,310541.0,1.0,1.01486,6.03291,-0.00891484,305591.0,305982.0,0.998185
6793,2086.14,-0.00917945,0.0797723,306004.0,0.98107,0.990643,300212.0,310418.0,0.41088,125564.0,0.0132201,306004.0,310418.0,1.0,1.01559,6.03417,-0.00935657,305597.0,306004.0,0.997723
6794,2086.16,-0.00960502,0.078725,306029.0,0.980927,0.990208,300192.0,310295.0,0.411097,125633.0,0.0130438,306029.0,310295.0,1.0,1.01632,6.03542,-0.00979178,305604.0,306029.0,0.997262
6795,2086.17,-0.0100237,0.0776938,306056.0,0.980776,0.98978,300173.0,310171.0,0.411306,125699.0,0.0128704,306056.0,310171.0,1.0,1.01703,6.03665,-0.0102201,305610.0,306056.0,0.996803
6796,2086.19,-0.0104351,0.0766795,306086.0,0.98062,0.989359,300154.0,310048.0,0.411507,125764.0,0.0126998,306086.0,310048.0,1.0,1.01774,6.03786,-0.0106413,305617.0,306086.0,0.996346
6797,2086.2,-0.010839,0.0756829,306118.0,0.980457,0.988945,300135.0,309925.0,0.4117,125826.0,0.0125322,306118.0,309925.0,1.0,1.01843,6.03906,-0.0110551,305625.0,306118.0,0.995891
6798,2086.22,-0.0112351,0.0747047,306152.0,0.980287,0.988539,300117.0,309802.0,0.411884,125885.0,0.0123678,306152.0,309802.0,1.0,1.0191,6.04024,-0.011461,305632.0,306152.0,0.995438
6799,2086.23,-0.011623,0.0737458,306189.0,0.980112,0.988141,300099.0,309680.0,0.41206,125942.0,0.0122067,306189.0,309680.0,1.0,1.01976,6.04141,-0.0118588,305640.0,306189.0,0.994989
6800,2086.25,-0.0120024,0.0728069,306228.0,0.97993,0.987752,300082.0,309558.0,0.412227,125997.0,0.012049,306228.0,309558.0,1.0,1.02041,6.04256,-0.0122482,305649.0,306228.0,0.994543
6801,2086.27,-0.0123732,0.0718887,306269.0,0.979743,0.987371,300065.0,309437.0,0.412385,126049.0,0.0118948,306269.0,309437.0,1.0,1.02105,6.0437,-0.012629,305658.0,306269.0,0.994101
6802,2086.28,-0.0127349,0.0709919,306312.0,0.979549,0.986999,300048.0,309316.0,0.412534,126098.0,0.0117443,306312.0,309316.0,1.0,1.02167,6.04482,-0.0130007,305668.0,306312.0,0.993663
6803,2086.3,-0.0130873,0.0701174,306358.0,0.97935,0.986637,300032.0,309196.0,0.412674,126145.0,0.0115974,306358.0,309196.0,1.0,1.02227,6.04593,-0.0133633,305678.0,306358.0,0.993229
6804,2086.31,-0.0134302,0.0692657,306407.0,0.979146,0.986284,300017.0,309077.0,0.412804,126190.0,0.0114545,306407.0,309077.0,1.0,1.02286,6.04703,-0.0137162,305688.0,306407.0,0.9928
6805,2086.33,-0.0137632,0.0684376,306457.0,0.978936,0.985941,300002.0,308959.0,0.412926,126231.0,0.0113155,306457.0,308959.0,1.0,1.02343,6.04811,-0.0140594,305700.0,306457.0,0.992376
6806,2086.34,-0.0140862,0.0676337,306510.0,0.978721,0.985608,299988.0,308842.0,0.413038,126270.0,0.0111806,306510.0,308842.0,1.0,1.02399,6.04918,-0.0143925,305711.0,306510.0,0.991957
6807,2086.36,-0.0143988,0.0668547,306565.0,0.978501,0.985285,299974.0,308727.0,0.41314,126307.0,0.0110499,306565.0,308727.0,1.0,1.02453,6.05024,-0.0147152,305724.0,306565.0,0.991544
6808,2086.38,-0.0147009,0.0661011,306622.0,0.978276,0.984973,299961.0,308612.0,0.413233,126341.0,0.0109235,306622.0,308612.0,1.0,1.02505,6.05128,-0.0150274,305737.0,306622.0,0.991136
6809,2086.39,-0.0149922,0.0653738,306682.0,0.978046,0.984671,299949.0,308500.0,0.413316,126372.0,0.0108015,306682.0,308500.0,1.0,1.02555,6.05231,-0.0153288,305751.0,306682.0,0.990735
6810,2086.41,-0.0152725,0.0646731,306744.0,0.977812,0.984381,299938.0,308388.0,0.413389,126400.0,0.0106839,306744.0,308388.0,1.0,1.02603,6.05333,-0.0156191,305765.0,306744.0,0.99034
6811,2086.42,-0.0155415,0.0639998,306808.0,0.977573,0.984102,299927.0,308278.0,0.413452,126426.0,0.0105709,306808.0,308278.0,1.0,1.0265,6.05435,-0.0158981,305781.0,306808.0,0.989952
6812,2086.44,-0.0157991,0.0633543,306874.0,0.977331,0.983834,299918.0,308170.0,0.413506,126449.0,0.0104625,306874.0,308170.0,1.0,1.02694,6.05535,-0.0161656,305797.0,306874.0,0.989571
6813,2086.45,-0.0160451,0.0627372,306943.0,0.977084,0.983579,299909.0,308063.0,0.413549,126469.0,0.0103589,306943.0,308063.0,1.0,1.02737,6.05633,-0.0164214,305814.0,306943.0,0.989198
6814,2086.47,-0.0162792,0.062149,307013.0,0.976833,0.983335,299901.0,307959.0,0.413583,126486.0,0.0102602,307013.0,307959.0,1.0,1.02778,6.05732,-0.0166653,305831.0,307013.0,0.988832
6815,2086.48,-0.0165014,0.0615903,307086.0,0.976579,0.983103,299894.0,307856.0,0.413606,126501.0,0.0101663,307086.0,307856.0,1.0,1.02816,6.05829,-0.0168971,305850.0,307086.0,0.988474
6816,2086.5,-0.0167113,0.0610615,307161.0,0.976321,0.982883,299887.0,307755.0,0.413619,126513.0,0.0100774,307161.0,307755.0,1.0,1.02853,6.05925,-0.0171166,305869.0,307161.0,0.988124
