,time (year),avca,cap,capis,capus,cbcefca,cdpis,cdpus,cipis,cipus,coca,cpis,cpus,crr,cucpis,cucpus,cucpus1980,ecr,ede,edefca,edelc,etfp,facnc,fracamgdppl,fracamgdppt,incpis,isgdp,lcpis,lcpus,lcpus1980,obsgipis,obsgipus,ogr,oly,oov,oro,owecc,owelc,pede,wsoefca
7272,2093.62,89152.5,884160.0,51424.3,16451.1,0.970471,48186.9,14763.0,53162.8,16606.3,1.14225,678465.0,205695.0,0.075795,77136.4,24676.7,979.141,0.0363178,0.958524,0.895781,0.989578,3.01678,0.681138,0.65,0.583638,60725.2,0.235282,14.0799,13.9331,13.9331,0.0,0.01,0.0120872,321045.0,325482.0,325482.0,1.14225,0.928876,0.979156,1.55868
7273,2093.64,89145.0,884237.0,51442.4,16452.7,0.969551,48183.0,14765.0,53141.5,16599.5,1.14226,678516.0,205721.0,0.075816,77163.6,24679.1,979.148,0.0363352,0.958308,0.894169,0.989417,3.01734,0.680931,0.65,0.583691,60701.6,0.235289,14.0821,13.933,13.933,0.0,0.01,0.0121143,321115.0,325554.0,325554.0,1.14226,0.928868,0.978834,1.55728
7274,2093.66,89137.6,884314.0,51460.1,16454.3,0.968626,48179.2,14767.0,53119.5,16592.8,1.14228,678567.0,205747.0,0.0758364,77190.1,24681.4,979.156,0.0363522,0.958105,0.892565,0.989257,3.01791,0.680715,0.65,0.583744,60677.3,0.235294,14.0842,13.9329,13.9329,0.0,0.01,0.012141,321184.0,325626.0,325626.0,1.14228,0.928861,0.978513,1.55587
7275,2093.67,89130.3,884392.0,51477.4,16455.7,0.967696,48175.4,14769.0,53097.0,16586.1,1.14229,678618.0,205774.0,0.0758562,77216.0,24683.6,979.164,0.036369,0.957916,0.890971,0.989097,3.01848,0.68049,0.65,0.583796,60652.3,0.235298,14.0864,13.9328,13.9328,0.0,0.01,0.0121674,321253.0,325698.0,325698.0,1.14229,0.928854,0.978194,1.55445
7276,2093.69,89123.2,884470.0,51494.2,16457.1,0.966763,48171.8,14771.0,53073.8,16579.4,1.14231,678670.0,205800.0,0.0758753,77241.3,24685.6,979.172,0.0363854,0.957741,0.889386,0.988939,3.01905,0.680257,0.65,0.583849,60626.6,0.235299,14.0885,13.9327,13.9327,0.0,0.01,0.0121935,321323.0,325770.0,325770.0,1.14231,0.928846,0.977877,1.55303
7277,2093.7,89116.2,884548.0,51510.7,16458.3,0.965825,48168.2,14773.0,53050.1,16572.8,1.14232,678722.0,205827.0,0.0758937,77266.0,24687.5,979.18,0.0364015,0.95758,0.887813,0.988781,3.01962,0.680015,0.65,0.583902,60600.3,0.235298,14.0907,13.9326,13.9326,0.0,0.01,0.0122192,321392.0,325842.0,325842.0,1.14232,0.928839,0.977563,1.5516
7278,2093.72,89109.3,884627.0,51526.7,16459.5,0.964884,48164.7,14775.0,53025.8,16566.1,1.14234,678774.0,205853.0,0.0759115,77290.1,24689.3,979.187,0.0364173,0.957432,0.886252,0.988625,3.02019,0.679765,0.65,0.583954,60573.4,0.235295,14.0928,13.9325,13.9325,0.0,0.01,0.0122446,321462.0,325913.0,325913.0,1.14234,0.928831,0.97725,1.55018
7279,2093.73,89102.6,884705.0,51542.3,16460.6,0.96394,48161.2,14777.0,53001.1,16559.5,1.14235,678826.0,205879.0,0.0759286,77313.5,24691.0,979.195,0.0364328,0.957299,0.884704,0.98847,3.02075,0.679507,0.65,0.584006,60545.9,0.23529,14.0949,13.9324,13.9324,0.0,0.01,0.0122696,321531.0,325984.0,325984.0,1.14235,0.928824,0.976941,1.54875
7280,2093.75,89096.1,884785.0,51557.5,16461.7,0.962992,48157.9,14779.1,52975.7,16552.9,1.14237,678879.0,205905.0,0.0759451,77336.3,24692.5,979.203,0.036448,0.95718,0.883169,0.988317,3.02132,0.679241,0.65,0.584058,60517.7,0.235283,14.0969,13.9322,13.9322,0.0,0.01,0.0122943,321601.0,326056.0,326056.0,1.14237,0.928817,0.976634,1.54732
7281,2093.77,89089.7,884864.0,51572.3,16462.6,0.962042,48154.6,14781.1,52950.0,16546.4,1.14238,678932.0,205932.0,0.0759609,77358.5,24693.9,979.211,0.0364629,0.957075,0.881649,0.988165,3.02189,0.678968,0.65,0.58411,60489.1,0.235273,14.099,13.9321,13.9321,0.0,0.01,0.0123186,321671.0,326127.0,326127.0,1.14238,0.928809,0.97633,1.54589
7282,2093.78,89083.6,884944.0,51586.7,16463.5,0.961089,48151.5,14783.1,52923.7,16539.9,1.1424,678986.0,205958.0,0.0759761,77380.0,24695.2,979.219,0.0364775,0.956984,0.880145,0.988015,3.02246,0.678686,0.65,0.584161,60459.8,0.235262,14.101,13.932,13.932,0.0,0.01,0.0123426,321740.0,326198.0,326198.0,1.1424,0.928802,0.976029,1.54446
7283,2093.8,89077.7,885024.0,51600.6,16464.3,0.960133,48148.4,14785.1,52897.0,16533.5,1.14241,679039.0,205984.0,0.0759906,77400.9,24696.4,979.226,0.0364918,0.956907,0.878657,0.987866,3.02303,0.678398,0.65,0.584212,60430.1,0.235248,14.103,13.9319,13.9319,0.0,0.01,0.0123662,321810.0,326268.0,326268.0,1.14241,0.928794,0.975731,1.54302
7284,2093.81,89072.0,885104.0,51614.1,16465.0,0.959176,48145.4,14787.1,52869.8,16527.1,1.14243,679093.0,206011.0,0.0760044,77421.1,24697.5,979.234,0.0365057,0.956845,0.877187,0.987719,3.0236,0.678102,0.65,0.584262,60399.8,0.235232,14.105,13.9318,13.9318,0.0,0.01,0.0123895,321880.0,326339.0,326339.0,1.14243,0.928787,0.975437,1.54158
7285,2093.83,89066.5,885184.0,51627.2,16465.7,0.958216,48142.6,14789.1,52842.2,16520.8,1.14244,679147.0,206037.0,0.0760176,77440.7,24698.5,979.242,0.0365194,0.956797,0.875734,0.987573,3.02417,0.677799,0.65,0.584311,60369.1,0.235214,14.107,13.9317,13.9317,0.0,0.01,0.0124124,321949.0,326410.0,326410.0,1.14244,0.92878,0.975147,1.54014
7286,2093.84,89061.2,885265.0,51639.8,16466.2,0.957256,48139.8,14791.1,52814.3,16514.6,1.14246,679202.0,206063.0,0.0760302,77459.7,24699.3,979.25,0.0365328,0.956763,0.8743,0.98743,3.02474,0.677488,0.65,0.58436,60337.9,0.235194,14.1089,13.9316,13.9316,0.0,0.01,0.0124349,322019.0,326480.0,326480.0,1.14246,0.928772,0.97486,1.5387
7287,2093.86,89056.2,885346.0,51652.1,16466.7,0.956294,48137.2,14793.1,52785.9,16508.4,1.14247,679256.0,206089.0,0.076042,77478.1,24700.1,979.258,0.0365458,0.956744,0.872887,0.987289,3.02532,0.677171,0.65,0.584408,60306.3,0.235171,14.1108,13.9315,13.9315,0.0,0.01,0.012457,322089.0,326550.0,326550.0,1.14247,0.928765,0.974577,1.53726
7288,2093.88,89051.5,885427.0,51663.9,16467.2,0.95533,48134.7,14795.1,52757.2,16502.3,1.14248,679311.0,206115.0,0.0760533,77495.8,24700.8,979.265,0.0365585,0.956739,0.871493,0.987149,3.02589,0.676848,0.65,0.584455,60274.3,0.235146,14.1127,13.9314,13.9314,0.0,0.01,0.0124788,322158.0,326620.0,326620.0,1.14248,0.928758,0.974299,1.53583
7289,2093.89,89047.0,885508.0,51675.3,16467.5,0.954366,48132.3,14797.0,52728.1,16496.3,1.1425,679367.0,206141.0,0.0760639,77512.9,24701.3,979.273,0.036571,0.956748,0.870121,0.987012,3.02646,0.676518,0.65,0.584501,60241.8,0.235119,14.1146,13.9313,13.9313,0.0,0.01,0.0125002,322228.0,326689.0,326689.0,1.1425,0.92875,0.974024,1.53439
7290,2093.91,89042.7,885589.0,51686.2,16467.8,0.953401,48130.0,14799.0,52698.7,16490.4,1.14251,679422.0,206168.0,0.0760738,77529.3,24701.8,979.281,0.0365831,0.956771,0.868772,0.986877,3.02703,0.676181,0.65,0.584546,60209.0,0.235089,14.1164,13.9311,13.9311,0.0,0.01,0.0125212,322298.0,326759.0,326759.0,1.14251,0.928743,0.973754,1.53296
7291,2093.92,89038.8,885671.0,51696.8,16468.1,0.952436,48127.9,14801.0,52669.0,16484.5,1.14253,679478.0,206194.0,0.0760831,77545.1,24702.1,979.289,0.0365949,0.956809,0.867445,0.986745,3.0276,0.675838,0.65,0.584591,60175.8,0.235057,14.1182,13.931,13.931,0.0,0.01,0.0125418,322367.0,326828.0,326828.0,1.14253,0.928735,0.973489,1.53153
7292,2093.94,89035.1,885753.0,51706.9,16468.2,0.951471,48125.8,14803.0,52639.0,16478.8,1.14254,679533.0,206220.0,0.0760918,77560.3,24702.4,979.296,0.0366065,0.956861,0.866142,0.986614,3.02817,0.67549,0.65,0.584634,60142.3,0.235023,14.1199,13.9309,13.9309,0.0,0.01,0.0125621,322437.0,326897.0,326897.0,1.14254,0.928728,0.973228,1.53011
7293,2093.95,89031.8,885835.0,51716.6,16468.4,0.950506,48123.9,14805.0,52608.7,16473.1,1.14256,679589.0,206246.0,0.0760998,77574.9,24702.5,979.304,0.0366177,0.956926,0.864863,0.986486,3.02874,0.675135,0.65,0.584676,60108.5,0.234986,14.1216,13.9308,13.9308,0.0,0.01,0.0125819,322507.0,326965.0,326965.0,1.14256,0.928721,0.972973,1.5287
7294,2093.97,89028.7,885917.0,51725.9,16468.4,0.94954,48122.2,14807.0,52578.1,16467.6,1.14257,679645.0,206272.0,0.0761072,77588.8,24702.6,979.312,0.0366286,0.957006,0.863609,0.986361,3.02932,0.674775,0.65,0.584717,60074.4,0.234947,14.1233,13.9307,13.9307,0.0,0.01,0.0126013,322576.0,327034.0,327034.0,1.14257,0.928713,0.972722,1.52729
7295,2093.98,89026.0,885999.0,51734.8,16468.4,0.948576,48120.6,14809.0,52547.4,16462.1,1.14259,679702.0,206298.0,0.0761139,77602.2,24702.6,979.32,0.0366393,0.9571,0.862382,0.986238,3.02989,0.67441,0.65,0.584756,60040.0,0.234906,14.125,13.9306,13.9306,0.0,0.01,0.0126203,322646.0,327102.0,327102.0,1.14259,0.928706,0.972476,1.52589
7296,2094.0,89023.5,886082.0,51743.2,16468.3,0.947612,48119.1,14810.9,52516.4,16456.8,1.1426,679758.0,206324.0,0.0761201,77614.9,24702.5,979.327,0.0366496,0.957207,0.86118,0.986118,3.03046,0.674039,0.65,0.584794,60005.3,0.234862,14.1266,13.9305,13.9305,0.0,0.01,0.0126389,322716.0,327170.0,327170.0,1.1426,0.928699,0.972236,1.52449
7297,2094.02,89021.4,886164.0,51751.3,16468.2,0.946649,48117.7,14812.9,52485.2,16451.6,1.14262,679815.0,206349.0,0.0761256,77626.9,24702.3,979.335,0.0366597,0.957329,0.860006,0.986001,3.03103,0.673663,0.65,0.584831,59970.5,0.234816,14.1282,13.9304,13.9304,0.0,0.01,0.0126571,322785.0,327238.0,327238.0,1.14262,0.928691,0.972001,1.52311
7298,2094.03,89019.6,886247.0,51758.9,16468.0,0.945687,48116.5,14814.9,52453.8,16446.5,1.14263,679872.0,206375.0,0.0761305,77638.4,24702.1,979.343,0.0366695,0.957464,0.85886,0.985886,3.03161,0.673283,0.65,0.584867,59935.4,0.234767,14.1297,13.9303,13.9303,0.0,0.01,0.0126748,322855.0,327305.0,327305.0,1.14263,0.928684,0.971772,1.52174
7299,2094.05,89018.2,886330.0,51766.2,16467.8,0.944726,48115.5,14816.9,52422.3,16441.5,1.14265,679928.0,206401.0,0.0761347,77649.3,24701.7,979.351,0.0366789,0.957612,0.857742,0.985774,3.03218,0.672898,0.65,0.5849,59900.1,0.234716,14.1312,13.9302,13.9302,0.0,0.01,0.0126922,322924.0,327372.0,327372.0,1.14265,0.928677,0.971548,1.52038
7300,2094.06,89017.1,886412.0,51773.0,16467.5,0.943767,48114.6,14818.8,52390.6,16436.6,1.14266,679986.0,206427.0,0.0761384,77659.5,24701.3,979.358,0.0366881,0.957774,0.856653,0.985665,3.03275,0.672508,0.65,0.584933,59864.7,0.234662,14.1326,13.93,13.93,0.0,0.01,0.012709,322994.0,327439.0,327439.0,1.14266,0.928669,0.971331,1.51903
7301,2094.08,89016.3,886495.0,51779.4,16467.2,0.942809,48113.8,14820.8,52358.8,16431.9,1.14268,680043.0,206453.0,0.0761415,77669.2,24700.8,979.366,0.036697,0.957949,0.855594,0.985559,3.03333,0.672114,0.65,0.584963,59829.1,0.234606,14.134,13.9299,13.9299,0.0,0.01,0.0127255,323063.0,327505.0,327505.0,1.14268,0.928662,0.971119,1.51769
7302,2094.09,89015.9,886578.0,51785.5,16466.8,0.941853,48113.2,14822.8,52326.8,16427.3,1.14269,680100.0,206478.0,0.0761439,77678.2,24700.3,979.374,0.0367057,0.958137,0.854565,0.985457,3.0339,0.671716,0.65,0.584992,59793.4,0.234548,14.1354,13.9298,13.9298,0.0,0.01,0.0127415,323133.0,327571.0,327571.0,1.14269,0.928655,0.970913,1.51637
7303,2094.11,89015.8,886661.0,51791.1,16466.4,0.940899,48112.8,14824.7,52294.8,16422.8,1.14271,680157.0,206504.0,0.0761458,77686.7,24699.7,979.381,0.036714,0.958339,0.853567,0.985357,3.03447,0.671314,0.65,0.58502,59757.6,0.234487,14.1367,13.9297,13.9297,0.0,0.01,0.012757,323202.0,327637.0,327637.0,1.14271,0.928647,0.970713,1.51506
7304,2094.12,89016.1,886745.0,51796.4,16466.0,0.939947,48112.5,14826.7,52262.7,16418.5,1.14272,680215.0,206530.0,0.0761471,77694.5,24699.0,979.389,0.0367221,0.958553,0.8526,0.98526,3.03505,0.670908,0.65,0.585045,59721.7,0.234424,14.138,13.9296,13.9296,0.0,0.01,0.0127721,323271.0,327703.0,327702.0,1.14272,0.92864,0.97052,1.51376
7305,2094.14,89016.8,886828.0,51801.2,16465.5,0.938997,48112.4,14828.6,52230.6,16414.3,1.14273,680272.0,206555.0,0.0761478,77701.8,24698.2,979.397,0.0367299,0.95878,0.851665,0.985167,3.03562,0.670499,0.65,0.585069,59685.7,0.234358,14.1392,13.9295,13.9295,0.0,0.01,0.0127867,323341.0,327768.0,327768.0,1.14273,0.928633,0.970333,1.51248
7306,2094.16,89017.9,886911.0,51805.7,16465.0,0.93805,48112.5,14830.6,52198.4,16410.3,1.14275,680330.0,206581.0,0.0761479,77708.5,24697.4,979.405,0.0367375,0.959019,0.850763,0.985076,3.03619,0.670087,0.65,0.585091,59649.7,0.23429,14.1404,13.9294,13.9294,0.0,0.01,0.0128008,323410.0,327832.0,327832.0,1.14275,0.928625,0.970153,1.51122
7307,2094.17,89019.3,886994.0,51809.8,16464.4,0.937106,48112.7,14832.5,52166.2,16406.4,1.14276,680388.0,206606.0,0.0761474,77714.7,24696.6,979.412,0.0367448,0.959271,0.849893,0.984989,3.03677,0.669672,0.65,0.58511,59613.7,0.234219,14.1415,13.9293,13.9293,0.0,0.01,0.0128145,323479.0,327897.0,327897.0,1.14276,0.928618,0.969979,1.50997
7308,2094.19,89021.1,887077.0,51813.5,16463.8,0.936164,48113.1,14834.5,52134.0,16402.6,1.14278,680446.0,206632.0,0.0761464,77720.2,24695.7,979.42,0.0367518,0.959535,0.849057,0.984906,3.03734,0.669253,0.65,0.585128,59577.7,0.234146,14.1426,13.9292,13.9292,0.0,0.01,0.0128276,323548.0,327961.0,327961.0,1.14278,0.928611,0.969811,1.50875
7309,2094.2,89023.2,887161.0,51816.8,16463.1,0.935225,48113.6,14836.4,52101.9,16399.0,1.14279,680503.0,206657.0,0.0761449,77725.2,24694.7,979.428,0.0367585,0.959811,0.848254,0.984825,3.03792,0.668833,0.65,0.585144,59541.7,0.234071,14.1437,13.9291,13.9291,0.0,0.01,0.0128403,323617.0,328024.0,328024.0,1.14279,0.928604,0.969651,1.50754
7310,2094.22,89025.8,887244.0,51819.8,16462.5,0.934289,48114.3,14838.4,52069.7,16395.6,1.14281,680561.0,206683.0,0.0761428,77729.7,24693.7,979.435,0.036765,0.960098,0.847485,0.984748,3.03849,0.668409,0.65,0.585158,59505.7,0.233993,14.1447,13.9289,13.9289,0.0,0.01,0.0128525,323686.0,328087.0,328087.0,1.14281,0.928596,0.969497,1.50635
7311,2094.23,89028.7,887327.0,51822.4,16461.8,0.933356,48115.2,14840.3,52037.6,16392.3,1.14282,680619.0,206708.0,0.0761401,77733.6,24692.7,979.443,0.0367713,0.960398,0.846751,0.984675,3.03907,0.667984,0.65,0.58517,59469.8,0.233913,14.1456,13.9288,13.9288,0.0,0.01,0.0128641,323755.0,328150.0,328150.0,1.14282,0.928589,0.96935,1.50518
7312,2094.25,89032.1,887411.0,51824.7,16461.1,0.932427,48116.3,14842.2,52005.6,16389.1,1.14284,680677.0,206734.0,0.0761369,77737.0,24691.6,979.451,0.0367773,0.960708,0.846051,0.984605,3.03964,0.667557,0.65,0.585179,59433.9,0.23383,14.1465,13.9287,13.9287,0.0,0.01,0.0128752,323823.0,328212.0,328212.0,1.14284,0.928582,0.96921,1.50403
7313,2094.27,89035.8,887494.0,51826.5,16460.3,0.931501,48117.5,14844.2,51973.7,16386.2,1.14285,680735.0,206759.0,0.0761332,77739.8,24690.5,979.458,0.036783,0.96103,0.845387,0.984539,3.04021,0.667127,0.65,0.585187,59398.2,0.233745,14.1474,13.9286,13.9286,0.0,0.01,0.0128858,323892.0,328274.0,328274.0,1.14285,0.928574,0.969077,1.5029
7314,2094.28,89039.9,887577.0,51828.1,16459.5,0.930578,48118.9,14846.1,51941.9,16383.3,1.14287,680793.0,206784.0,0.076129,77742.1,24689.3,979.466,0.0367886,0.961363,0.844758,0.984476,3.04079,0.666697,0.65,0.585192,59362.6,0.233658,14.1481,13.9285,13.9285,0.0,0.01,0.0128959,323960.0,328335.0,328335.0,1.14287,0.928567,0.968952,1.5018
7315,2094.3,89044.4,887660.0,51829.3,16458.7,0.929659,48120.5,14848.0,51910.2,16380.7,1.14288,680851.0,206809.0,0.0761242,77743.9,24688.1,979.474,0.0367938,0.961706,0.844166,0.984417,3.04136,0.666265,0.65,0.585195,59327.1,0.233568,14.1489,13.9284,13.9284,0.0,0.01,0.0129054,324029.0,328396.0,328396.0,1.14288,0.92856,0.968833,1.50072
7316,2094.31,89049.3,887743.0,51830.1,16457.9,0.928744,48122.2,14850.0,51878.6,16378.2,1.1429,680909.0,206834.0,0.076119,77745.1,24686.9,979.482,0.0367989,0.96206,0.843609,0.984361,3.04194,0.665831,0.65,0.585196,59291.8,0.233476,14.1496,13.9283,13.9283,0.0,0.01,0.0129144,324097.0,328457.0,328457.0,1.1429,0.928552,0.968722,1.49966
7317,2094.33,89054.6,887826.0,51830.6,16457.1,0.927832,48124.1,14851.9,51847.2,16375.9,1.14291,680967.0,206860.0,0.0761133,77745.9,24685.6,979.489,0.0368037,0.962424,0.843088,0.984309,3.04251,0.665397,0.65,0.585194,59256.6,0.233382,14.1502,13.9282,13.9282,0.0,0.01,0.0129228,324165.0,328517.0,328517.0,1.14291,0.928545,0.968618,1.49862
7318,2094.34,89060.2,887909.0,51830.8,16456.2,0.926924,48126.2,14853.8,51815.9,16373.7,1.14292,681025.0,206885.0,0.076107,77746.2,24684.4,979.497,0.0368083,0.962798,0.842604,0.98426,3.04309,0.664962,0.65,0.58519,59221.7,0.233285,14.1508,13.9281,13.9281,0.0,0.01,0.0129306,324233.0,328576.0,328576.0,1.14292,0.928538,0.968521,1.49761
7319,2094.36,89066.3,887992.0,51830.6,16455.4,0.926021,48128.5,14855.7,51784.9,16371.7,1.14294,681082.0,206910.0,0.0761004,77745.9,24683.1,979.505,0.0368126,0.963182,0.842157,0.984216,3.04366,0.664527,0.65,0.585184,59186.9,0.233186,14.1513,13.928,13.928,0.0,0.01,0.0129379,324301.0,328635.0,328635.0,1.14294,0.928531,0.968431,1.49662
7320,2094.38,89072.8,888075.0,51830.1,16454.5,0.925121,48131.0,14857.6,51754.0,16369.9,1.14295,681140.0,206935.0,0.0760932,77745.2,24681.8,979.512,0.0368168,0.963575,0.841747,0.984175,3.04424,0.664091,0.65,0.585175,59152.4,0.233085,14.1518,13.9279,13.9279,0.0,0.01,0.0129446,324369.0,328694.0,328694.0,1.14295,0.928523,0.968349,1.49566
7321,2094.39,89079.6,888158.0,51829.4,16453.6,0.924225,48133.6,14859.5,51723.3,16368.3,1.14297,681198.0,206960.0,0.0760856,77744.0,24680.5,979.52,0.0368207,0.963977,0.841374,0.984137,3.04481,0.663655,0.65,0.585164,59118.1,0.232982,14.1522,13.9277,13.9277,0.0,0.01,0.0129507,324436.0,328752.0,328752.0,1.14297,0.928516,0.968275,1.49472
7322,2094.41,89086.8,888240.0,51828.2,16452.7,0.923334,48136.4,14861.4,51692.9,16366.8,1.14298,681256.0,206985.0,0.0760775,77742.4,24679.1,979.528,0.0368245,0.964389,0.841039,0.984104,3.04539,0.663219,0.65,0.58515,59084.1,0.232877,14.1526,13.9276,13.9276,0.0,0.01,0.0129562,324504.0,328809.0,328809.0,1.14298,0.928509,0.968208,1.49381
7323,2094.42,89094.5,888323.0,51826.8,16451.9,0.922447,48139.4,14863.3,51662.7,16365.5,1.143,681314.0,207009.0,0.076069,77740.3,24677.8,979.535,0.036828,0.964808,0.84074,0.984074,3.04597,0.662784,0.65,0.585134,59050.3,0.232769,14.1529,13.9275,13.9275,0.0,0.01,0.012961,324571.0,328866.0,328866.0,1.143,0.928502,0.968148,1.49293
7324,2094.44,89102.5,888405.0,51825.1,16451.0,0.921564,48142.6,14865.2,51632.8,16364.4,1.14301,681371.0,207034.0,0.07606,77737.7,24676.4,979.543,0.0368313,0.965236,0.840479,0.984048,3.04654,0.662349,0.65,0.585116,59016.9,0.232659,14.1532,13.9274,13.9274,0.0,0.01,0.0129653,324638.0,328922.0,328922.0,1.14301,0.928494,0.968096,1.49207
7325,2094.45,89110.8,888488.0,51823.1,16450.1,0.920685,48145.9,14867.1,51603.2,16363.4,1.14303,681429.0,207059.0,0.0760507,77734.7,24675.1,979.551,0.0368344,0.965672,0.840256,0.984026,3.04712,0.661914,0.65,0.585095,58983.7,0.232548,14.1534,13.9273,13.9273,0.0,0.01,0.0129689,324705.0,328978.0,328978.0,1.14303,0.928487,0.968051,1.49125
7326,2094.47,89119.6,888570.0,51820.8,16449.1,0.919811,48149.5,14869.0,51573.8,16362.7,1.14304,681486.0,207084.0,0.0760409,77731.2,24673.7,979.558,0.0368374,0.966116,0.84007,0.984007,3.04769,0.661481,0.65,0.585071,58950.9,0.232434,14.1536,13.9272,13.9272,0.0,0.01,0.0129719,324772.0,329033.0,329033.0,1.14304,0.92848,0.968014,1.49044
7327,2094.48,89128.8,888652.0,51818.3,16448.2,0.918941,48153.2,14870.9,51544.7,16362.0,1.14305,681544.0,207108.0,0.0760307,77727.4,24672.4,979.566,0.0368401,0.966567,0.839922,0.983992,3.04827,0.661049,0.65,0.585045,58918.4,0.232318,14.1537,13.9271,13.9271,0.0,0.01,0.0129742,324838.0,329088.0,329088.0,1.14305,0.928473,0.967984,1.48967
7328,2094.5,89138.3,888734.0,51815.4,16447.3,0.918076,48157.1,14872.8,51515.9,16361.6,1.14307,681601.0,207133.0,0.0760202,77723.1,24671.0,979.574,0.0368427,0.967025,0.839811,0.983981,3.04884,0.660618,0.65,0.585016,58886.3,0.2322,14.1537,13.927,13.927,0.0,0.01,0.0129759,324905.0,329142.0,329142.0,1.14307,0.928465,0.967962,1.48893
7329,2094.52,89148.1,888816.0,51812.3,16446.5,0.917215,48161.1,14874.7,51487.5,16361.4,1.14308,681658.0,207158.0,0.0760092,77718.4,24669.7,979.581,0.0368451,0.96749,0.839738,0.983974,3.04942,0.660188,0.65,0.584985,58854.5,0.23208,14.1537,13.9269,13.9269,0.0,0.01,0.012977,324971.0,329195.0,329195.0,1.14308,0.928458,0.967948,1.48821
7330,2094.53,89158.4,888897.0,51808.9,16445.6,0.916359,48165.3,14876.6,51459.4,16361.3,1.1431,681715.0,207182.0,0.0759979,77713.4,24668.4,979.589,0.0368473,0.967961,0.839702,0.98397,3.04999,0.65976,0.65,0.584952,58823.2,0.231958,14.1536,13.9268,13.9268,0.0,0.01,0.0129773,325037.0,329248.0,329248.0,1.1431,0.928451,0.96794,1.48752
7331,2094.55,89169.0,888979.0,51805.3,16444.7,0.915507,48169.8,14878.4,51431.6,16361.4,1.14311,681772.0,207207.0,0.0759862,77707.9,24667.0,979.596,0.0368493,0.968438,0.839704,0.98397,3.05057,0.659334,0.65,0.584915,58792.2,0.231835,14.1535,13.9267,13.9267,0.0,0.01,0.012977,325103.0,329300.0,329300.0,1.14311,0.928444,0.967941,1.48687
7332,2094.56,89180.0,889060.0,51801.4,16443.8,0.914659,48174.3,14880.3,51404.2,16361.6,1.14313,681829.0,207231.0,0.0759742,77702.1,24665.7,979.604,0.0368512,0.968921,0.839742,0.983974,3.05115,0.65891,0.65,0.584876,58761.6,0.231709,14.1534,13.9265,13.9265,0.0,0.01,0.0129759,325168.0,329352.0,329352.0,1.14313,0.928436,0.967948,1.48624
7333,2094.58,89191.3,889141.0,51797.2,16443.0,0.913817,48179.1,14882.2,51377.2,16362.0,1.14314,681885.0,207256.0,0.0759618,77695.9,24664.5,979.612,0.0368529,0.96941,0.839818,0.983982,3.05172,0.658489,0.65,0.584835,58731.4,0.231582,14.1531,13.9264,13.9264,0.0,0.01,0.0129742,325234.0,329403.0,329403.0,1.14314,0.928429,0.967964,1.48564
7334,2094.59,89202.9,889222.0,51792.9,16442.1,0.912978,48184.0,14884.0,51350.6,16362.6,1.14316,681942.0,207280.0,0.0759491,77689.3,24663.2,979.619,0.0368545,0.969904,0.839931,0.983993,3.0523,0.65807,0.65,0.584791,58701.7,0.231453,14.1529,13.9263,13.9263,0.0,0.01,0.0129718,325299.0,329453.0,329453.0,1.14316,0.928422,0.967986,1.48507
7335,2094.61,89214.9,889303.0,51788.3,16441.3,0.912145,48189.1,14885.9,51324.3,16363.4,1.14317,681998.0,207304.0,0.075936,77682.4,24661.9,979.627,0.0368559,0.970402,0.840081,0.984008,3.05287,0.657653,0.65,0.584744,58672.4,0.231322,14.1525,13.9262,13.9262,0.0,0.01,0.0129686,325364.0,329503.0,329503.0,1.14317,0.928415,0.968016,1.48453
7336,2094.62,89227.2,889383.0,51783.4,16440.5,0.911315,48194.4,14887.8,51298.4,16364.4,1.14319,682055.0,207329.0,0.0759227,77675.1,24660.7,979.635,0.0368572,0.970905,0.840268,0.984027,3.05345,0.657239,0.65,0.584695,58643.6,0.23119,14.1522,13.9261,13.9261,0.0,0.01,0.0129648,325428.0,329551.0,329551.0,1.14319,0.928407,0.968054,1.48403
7337,2094.64,89239.9,889464.0,51778.4,16439.7,0.91049,48199.8,14889.6,51273.0,16365.5,1.1432,682111.0,207353.0,0.075909,77667.6,24659.5,979.642,0.0368583,0.971412,0.84049,0.984049,3.05403,0.656828,0.65,0.584643,58615.3,0.231056,14.1517,13.926,13.926,0.0,0.01,0.0129602,325493.0,329600.0,329600.0,1.1432,0.9284,0.968098,1.48355
7338,2094.66,89252.8,889544.0,51773.1,16438.9,0.90967,48205.4,14891.5,51248.0,16366.7,1.14321,682167.0,207377.0,0.0758951,77659.7,24658.4,979.65,0.0368593,0.971922,0.840749,0.984075,3.0546,0.65642,0.65,0.584589,58587.4,0.23092,14.1513,13.9259,13.9259,0.0,0.01,0.0129548,325557.0,329647.0,329647.0,1.14321,0.928393,0.96815,1.4831
7339,2094.67,89266.1,889624.0,51767.6,16438.2,0.908854,48211.1,14893.3,51223.4,16368.2,1.14323,682222.0,207401.0,0.0758809,77651.5,24657.2,979.657,0.0368602,0.972436,0.841044,0.984104,3.05518,0.656016,0.65,0.584532,58560.0,0.230783,14.1507,13.9258,13.9258,0.0,0.01,0.0129487,325621.0,329694.0,329694.0,1.14323,0.928386,0.968209,1.48268
