,time (year),a0020,a2040,a20pa,a4060,a60pl,birthr,births,cefr,deathr,deaths,dnc,dr,efr,egdpp,epa,fm,gdpp,le,le60,lem,of,op,pa,pass20,pass40,pass60,pgr,pop,pw,wele
3591,2036.11,2222.23,2131.05,5500.78,2194.97,1934.31,0.0110906,94.0765,0.0,0.00689848,58.5167,2.20728,0.960824,0.0,16.1546,0.0,1.10853,19.2858,82.7798,22.7798,1.01809,1.76583,759.547,73.8348,109.437,116.943,101.933,0.00419211,8482.56,0.13808,0.996171
3592,2036.12,2221.99,2130.93,5501.37,2195.2,1934.99,0.0110874,94.0559,0.0,0.0068996,58.5301,2.20692,0.9609,0.0,16.1595,0.0,1.10865,19.2979,82.7846,22.7846,1.01811,1.76554,759.755,73.8384,109.425,116.948,101.946,0.00418783,8483.11,0.138103,0.996166
3593,2036.14,2221.75,2130.81,5501.95,2195.44,1935.67,0.0110843,94.0353,0.0,0.00690072,58.5434,2.20656,0.960975,0.0,16.1644,0.0,1.10877,19.3097,82.7894,22.7894,1.01813,1.76525,759.963,73.842,109.412,116.952,101.96,0.00418355,8483.67,0.138126,0.996162
3594,2036.16,2221.51,2130.7,5502.54,2195.67,1936.35,0.0110811,94.0146,0.0,0.00690184,58.5567,2.20619,0.96105,0.0,16.1693,0.0,1.10889,19.3214,82.7942,22.7942,1.01815,1.76496,760.171,73.8457,109.4,116.956,101.973,0.00417927,8484.22,0.138149,0.996158
3595,2036.17,2221.27,2130.58,5503.13,2195.9,1937.03,0.0110779,93.9939,0.0,0.00690296,58.57,2.20583,0.961126,0.0,16.1742,0.0,1.10901,19.3328,82.799,22.799,1.01817,1.76466,760.379,73.8493,109.387,116.96,101.986,0.00417499,8484.77,0.138172,0.996154
3596,2036.19,2221.03,2130.46,5503.71,2196.14,1937.7,0.0110748,93.9731,0.0,0.00690407,58.5833,2.20547,0.961201,0.0,16.1792,0.0,1.10913,19.344,82.8039,22.8039,1.01819,1.76437,760.587,73.8529,109.375,116.964,101.999,0.0041707,8485.33,0.138195,0.996149
3597,2036.2,2220.79,2130.34,5504.3,2196.37,1938.38,0.0110716,93.9523,0.0,0.00690519,58.5966,2.2051,0.961277,0.0,16.1841,0.0,1.10925,19.355,82.8087,22.8087,1.01821,1.76408,760.794,73.8565,109.362,116.968,102.013,0.00416641,8485.88,0.138218,0.996145
3598,2036.22,2220.55,2130.22,5504.89,2196.6,1939.06,0.0110684,93.9314,0.0,0.0069063,58.6099,2.20473,0.961352,0.0,16.1891,0.0,1.10938,19.3658,82.8136,22.8136,1.01823,1.76379,761.002,73.8602,109.35,116.972,102.026,0.00416211,8486.43,0.138241,0.996141
3599,2036.23,2220.3,2130.1,5505.47,2196.84,1939.74,0.0110652,93.9104,0.0,0.00690741,58.6231,2.20436,0.961428,0.0,16.194,0.0,1.1095,19.3764,82.8184,22.8184,1.01825,1.76349,761.21,73.8638,109.337,116.976,102.039,0.00415782,8486.99,0.138264,0.996137
3600,2036.25,2220.06,2129.98,5506.06,2197.07,1940.42,0.011062,93.8895,0.0,0.00690852,58.6363,2.20399,0.961504,0.0,16.199,0.0,1.10962,19.3868,82.8232,22.8232,1.01827,1.7632,761.417,73.8674,109.325,116.98,102.053,0.00415352,8487.54,0.138287,0.996133
3601,2036.27,2219.82,2129.86,5506.64,2197.31,1941.1,0.0110588,93.8685,0.0,0.00690963,58.6496,2.20363,0.96158,0.0,16.204,0.0,1.10974,19.3969,82.8281,22.8281,1.01829,1.7629,761.625,73.8711,109.312,116.984,102.066,0.00414921,8488.09,0.13831,0.996128
3602,2036.28,2219.58,2129.74,5507.23,2197.54,1941.77,0.0110557,93.8474,0.0,0.00691074,58.6628,2.20325,0.961655,0.0,16.209,0.0,1.10986,19.4068,82.833,22.833,1.01831,1.7626,761.832,73.8747,109.3,116.988,102.079,0.00414491,8488.64,0.138333,0.996124
3603,2036.3,2219.34,2129.62,5507.81,2197.77,1942.45,0.0110525,93.8263,0.0,0.00691185,58.676,2.20288,0.961731,0.0,16.214,0.0,1.10998,19.4164,82.8378,22.8378,1.01833,1.76231,762.039,73.8784,109.288,116.992,102.092,0.0041406,8489.19,0.138356,0.99612
3604,2036.31,2219.1,2129.5,5508.39,2198.0,1943.13,0.0110492,93.8052,0.0,0.00691295,58.6892,2.20251,0.961807,0.0,16.219,0.0,1.1101,19.4259,82.8427,22.8427,1.01835,1.76201,762.247,73.882,109.275,116.996,102.106,0.00413629,8489.74,0.138379,0.996116
3605,2036.33,2218.86,2129.38,5508.98,2198.24,1943.81,0.011046,93.784,0.0,0.00691406,58.7023,2.20214,0.961883,0.0,16.224,0.0,1.11022,19.4351,82.8476,22.8476,1.01837,1.76171,762.454,73.8857,109.263,117.0,102.119,0.00413198,8490.29,0.138402,0.996112
3606,2036.34,2218.61,2129.26,5509.56,2198.47,1944.49,0.0110428,93.7629,0.0,0.00691516,58.7155,2.20177,0.961959,0.0,16.229,0.0,1.11034,19.444,82.8524,22.8524,1.01839,1.76141,762.661,73.8893,109.25,117.004,102.132,0.00412767,8490.83,0.138425,0.996107
3607,2036.36,2218.37,2129.14,5510.14,2198.7,1945.17,0.0110396,93.7416,0.0,0.00691627,58.7287,2.2014,0.962036,0.0,16.234,0.0,1.11046,19.4527,82.8573,22.8573,1.01841,1.76112,762.868,73.893,109.238,117.008,102.145,0.00412335,8491.38,0.138448,0.996103
3608,2036.38,2218.13,2129.02,5510.72,2198.93,1945.84,0.0110364,93.7204,0.0,0.00691737,58.7418,2.20102,0.962112,0.0,16.239,0.0,1.11058,19.4612,82.8622,22.8622,1.01843,1.76082,763.075,73.8966,109.225,117.012,102.159,0.00411904,8491.93,0.138471,0.996099
3609,2036.39,2217.89,2128.9,5511.3,2199.17,1946.52,0.0110332,93.6991,0.0,0.00691848,58.755,2.20065,0.962188,0.0,16.2441,0.0,1.1107,19.4694,82.867,22.867,1.01845,1.76052,763.282,73.9003,109.213,117.015,102.172,0.00411472,8492.48,0.138494,0.996095
3610,2036.41,2217.65,2128.78,5511.89,2199.4,1947.2,0.01103,93.6778,0.0,0.00691958,58.7681,2.20027,0.962264,0.0,16.2491,0.0,1.11082,19.4774,82.8719,22.8719,1.01847,1.76022,763.489,73.9039,109.2,117.019,102.185,0.0041104,8493.02,0.138517,0.99609
3611,2036.42,2217.4,2128.65,5512.47,2199.63,1947.88,0.0110268,93.6565,0.0,0.00692068,58.7813,2.1999,0.962341,0.0,16.2542,0.0,1.11094,19.4852,82.8768,22.8768,1.01849,1.75992,763.696,73.9076,109.188,117.023,102.199,0.00410608,8493.57,0.13854,0.996086
3612,2036.44,2217.16,2128.53,5513.05,2199.86,1948.56,0.0110235,93.6352,0.0,0.00692178,58.7944,2.19953,0.962417,0.0,16.2592,0.0,1.11106,19.4927,82.8817,22.8817,1.01851,1.75962,763.903,73.9113,109.175,117.027,102.212,0.00410176,8494.11,0.138563,0.996082
3613,2036.45,2216.92,2128.41,5513.63,2200.09,1949.24,0.0110203,93.6139,0.0,0.00692289,58.8075,2.19915,0.962493,0.0,16.2643,0.0,1.11118,19.4999,82.8866,22.8866,1.01853,1.75932,764.11,73.9149,109.163,117.031,102.225,0.00409744,8494.66,0.138586,0.996078
3614,2036.47,2216.67,2128.29,5514.21,2200.32,1949.91,0.0110171,93.5925,0.0,0.00692399,58.8207,2.19878,0.96257,0.0,16.2693,0.0,1.1113,19.5069,82.8914,22.8914,1.01855,1.75902,764.317,73.9186,109.15,117.034,102.238,0.00409312,8495.2,0.138609,0.996074
3615,2036.48,2216.43,2128.16,5514.79,2200.56,1950.59,0.0110139,93.5711,0.0,0.00692509,58.8338,2.1984,0.962646,0.0,16.2744,0.0,1.11142,19.5137,82.8963,22.8963,1.01857,1.75872,764.524,73.9222,109.138,117.038,102.252,0.00408879,8495.74,0.138632,0.996069
3616,2036.5,2216.19,2128.04,5515.37,2200.79,1951.27,0.0110107,93.5498,0.0,0.00692619,58.8469,2.19803,0.962723,0.0,16.2794,0.0,1.11154,19.5202,82.9012,22.9012,1.01859,1.75842,764.731,73.9259,109.125,117.042,102.265,0.00408447,8496.29,0.138655,0.996065
3617,2036.52,2215.95,2127.92,5515.95,2201.02,1951.95,0.0110074,93.5284,0.0,0.0069273,58.8601,2.19765,0.9628,0.0,16.2845,0.0,1.11166,19.5264,82.9061,22.9061,1.01861,1.75812,764.938,73.9296,109.113,117.045,102.278,0.00408015,8496.83,0.138678,0.996061
3618,2036.53,2215.7,2127.79,5516.52,2201.25,1952.63,0.0110042,93.507,0.0,0.0069284,58.8732,2.19728,0.962876,0.0,16.2896,0.0,1.11178,19.5324,82.9109,22.9109,1.01863,1.75782,765.144,73.9332,109.101,117.049,102.291,0.00407582,8497.37,0.1387,0.996057
3619,2036.55,2215.46,2127.67,5517.1,2201.48,1953.31,0.011001,93.4856,0.0,0.0069295,58.8863,2.1969,0.962953,0.0,16.2946,0.0,1.1119,19.5382,82.9158,22.9158,1.01865,1.75752,765.351,73.9369,109.088,117.053,102.305,0.0040715,8497.91,0.138723,0.996053
3620,2036.56,2215.21,2127.54,5517.68,2201.71,1953.99,0.0109978,93.4642,0.0,0.00693061,58.8994,2.19653,0.96303,0.0,16.2997,0.0,1.11202,19.5437,82.9207,22.9207,1.01867,1.75722,765.558,73.9405,109.076,117.056,102.318,0.00406718,8498.45,0.138746,0.996048
3621,2036.58,2214.97,2127.42,5518.26,2201.94,1954.66,0.0109946,93.4428,0.0,0.00693171,58.9126,2.19615,0.963107,0.0,16.3048,0.0,1.11214,19.549,82.9256,22.9256,1.01869,1.75692,765.765,73.9442,109.063,117.06,102.331,0.00406286,8498.99,0.138769,0.996044
3622,2036.59,2214.73,2127.29,5518.83,2202.17,1955.34,0.0109914,93.4214,0.0,0.00693282,58.9257,2.19578,0.963184,0.0,16.3098,0.0,1.11226,19.554,82.9304,22.9304,1.01871,1.75662,765.972,73.9478,109.051,117.063,102.344,0.00405854,8499.53,0.138792,0.99604
3623,2036.61,2214.48,2127.17,5519.41,2202.4,1956.02,0.0109881,93.4,0.0,0.00693392,58.9388,2.19541,0.963261,0.0,16.3149,0.0,1.11238,19.5588,82.9353,22.9353,1.01873,1.75633,766.179,73.9515,109.038,117.067,102.358,0.00405422,8500.07,0.138815,0.996036
3624,2036.62,2214.24,2127.04,5519.98,2202.63,1956.7,0.0109849,93.3786,0.0,0.00693503,58.952,2.19503,0.963338,0.0,16.32,0.0,1.1125,19.5633,82.9402,22.9402,1.01875,1.75603,766.386,73.9551,109.026,117.07,102.371,0.0040499,8500.61,0.138838,0.996032
3625,2036.64,2213.99,2126.92,5520.56,2202.86,1957.38,0.0109817,93.3572,0.0,0.00693614,58.9651,2.19466,0.963415,0.0,16.325,0.0,1.11262,19.5676,82.945,22.945,1.01877,1.75573,766.593,73.9588,109.013,117.074,102.384,0.00404558,8501.15,0.138861,0.996027
3626,2036.66,2213.75,2126.79,5521.14,2203.09,1958.06,0.0109785,93.3358,0.0,0.00693725,58.9783,2.19429,0.963492,0.0,16.3301,0.0,1.11274,19.5716,82.9499,22.9499,1.01879,1.75543,766.8,73.9624,109.001,117.077,102.397,0.00404126,8501.68,0.138884,0.996023
3627,2036.67,2213.5,2126.67,5521.71,2203.32,1958.73,0.0109753,93.3145,0.0,0.00693836,58.9915,2.19392,0.963569,0.0,16.3352,0.0,1.11286,19.5754,82.9548,22.9548,1.01881,1.75513,767.007,73.9661,108.988,117.081,102.411,0.00403695,8502.22,0.138907,0.996019
3628,2036.69,2213.26,2126.54,5522.28,2203.55,1959.41,0.0109721,93.2931,0.0,0.00693947,59.0046,2.19354,0.963646,0.0,16.3402,0.0,1.11298,19.579,82.9596,22.9596,1.01883,1.75484,767.214,73.9697,108.976,117.084,102.424,0.00403264,8502.76,0.138931,0.996015
3629,2036.7,2213.01,2126.41,5522.86,2203.78,1960.09,0.0109689,93.2718,0.0,0.00694058,59.0178,2.19317,0.963724,0.0,16.3453,0.0,1.1131,19.5823,82.9645,22.9645,1.01885,1.75454,767.421,73.9733,108.964,117.087,102.437,0.00402832,8503.29,0.138954,0.996011
3630,2036.72,2212.77,2126.29,5523.43,2204.0,1960.77,0.0109657,93.2505,0.0,0.0069417,59.031,2.1928,0.963801,0.0,16.3504,0.0,1.11322,19.5854,82.9693,22.9693,1.01887,1.75424,767.628,73.977,108.951,117.091,102.45,0.00402401,8503.83,0.138977,0.996006
3631,2036.73,2212.52,2126.16,5524.0,2204.23,1961.45,0.0109625,93.2292,0.0,0.00694281,59.0442,2.19243,0.963878,0.0,16.3554,0.0,1.11334,19.5882,82.9741,22.9741,1.01889,1.75395,767.835,73.9806,108.939,117.094,102.464,0.00401971,8504.36,0.139,0.996002
3632,2036.75,2212.28,2126.03,5524.58,2204.46,1962.13,0.0109593,93.2079,0.0,0.00694393,59.0574,2.19207,0.963956,0.0,16.3605,0.0,1.11346,19.5908,82.979,22.979,1.01891,1.75365,768.042,73.9842,108.926,117.098,102.477,0.0040154,8504.9,0.139023,0.995998
3633,2036.77,2212.03,2125.9,5525.15,2204.69,1962.8,0.0109561,93.1867,0.0,0.00694505,59.0706,2.1917,0.964033,0.0,16.3655,0.0,1.11358,19.5932,82.9838,22.9838,1.01893,1.75336,768.249,73.9879,108.914,117.101,102.49,0.0040111,8505.43,0.139046,0.995994
3634,2036.78,2211.79,2125.77,5525.72,2204.92,1963.48,0.010953,93.1655,0.0,0.00694617,59.0838,2.19133,0.964111,0.0,16.3706,0.0,1.1137,19.5954,82.9886,22.9886,1.01895,1.75306,768.457,73.9915,108.901,117.104,102.503,0.00400679,8505.96,0.139069,0.99599
3635,2036.8,2211.54,2125.65,5526.29,2205.15,1964.16,0.0109498,93.1443,0.0,0.00694729,59.0971,2.19096,0.964189,0.0,16.3756,0.0,1.11382,19.5973,82.9934,22.9935,1.01897,1.75277,768.664,73.9951,108.889,117.107,102.516,0.0040025,8506.5,0.139092,0.995986
3636,2036.81,2211.29,2125.52,5526.86,2205.38,1964.84,0.0109466,93.1231,0.0,0.00694841,59.1103,2.1906,0.964266,0.0,16.3806,0.0,1.11394,19.599,82.9983,22.9983,1.01899,1.75248,768.871,73.9987,108.877,117.111,102.53,0.0039982,8507.03,0.139115,0.995981
3637,2036.83,2211.05,2125.39,5527.43,2205.6,1965.52,0.0109434,93.102,0.0,0.00694954,59.1236,2.19023,0.964344,0.0,16.3857,0.0,1.11406,19.6005,83.0031,23.0031,1.01901,1.75219,769.079,74.0023,108.864,117.114,102.543,0.00399391,8507.56,0.139139,0.995977
3638,2036.84,2210.8,2125.26,5528.0,2205.83,1966.2,0.0109403,93.0809,0.0,0.00695066,59.1369,2.18987,0.964422,0.0,16.3907,0.0,1.11418,19.6018,83.0079,23.0079,1.01903,1.7519,769.286,74.0059,108.852,117.117,102.556,0.00398962,8508.09,0.139162,0.995973
3639,2036.86,2210.56,2125.13,5528.57,2206.06,1966.88,0.0109371,93.0598,0.0,0.00695179,59.1502,2.18951,0.9645,0.0,16.3957,0.0,1.1143,19.6029,83.0127,23.0127,1.01905,1.75161,769.494,74.0095,108.839,117.12,102.569,0.00398533,8508.62,0.139185,0.995969
3640,2036.88,2210.31,2125.0,5529.14,2206.29,1967.55,0.010934,93.0388,0.0,0.00695292,59.1635,2.18915,0.964578,0.0,16.4007,0.0,1.11442,19.6037,83.0175,23.0175,1.01907,1.75132,769.701,74.0131,108.827,117.123,102.583,0.00398104,8509.15,0.139208,0.995965
3641,2036.89,2210.06,2124.87,5529.71,2206.51,1968.23,0.0109308,93.0178,0.0,0.00695406,59.1768,2.18878,0.964656,0.0,16.4057,0.0,1.11454,19.6044,83.0222,23.0222,1.01909,1.75103,769.909,74.0167,108.814,117.127,102.596,0.00397676,8509.68,0.139231,0.99596
3642,2036.91,2209.82,2124.74,5530.28,2206.74,1968.91,0.0109277,92.9968,0.0,0.00695519,59.1901,2.18843,0.964734,0.0,16.4107,0.0,1.11466,19.6048,83.027,23.027,1.01911,1.75074,770.117,74.0203,108.802,117.13,102.609,0.00397249,8510.21,0.139255,0.995956
3643,2036.92,2209.57,2124.61,5530.84,2206.97,1969.59,0.0109245,92.9759,0.0,0.00695633,59.2035,2.18807,0.964812,0.0,16.4157,0.0,1.11478,19.6051,83.0318,23.0318,1.01913,1.75045,770.325,74.0238,108.79,117.133,102.622,0.00396821,8510.74,0.139278,0.995952
3644,2036.94,2209.32,2124.48,5531.41,2207.19,1970.27,0.0109214,92.955,0.0,0.00695747,59.2169,2.18771,0.96489,0.0,16.4207,0.0,1.1149,19.6051,83.0366,23.0366,1.01915,1.75017,770.532,74.0274,108.777,117.136,102.636,0.00396394,8511.26,0.139301,0.995948
3645,2036.95,2209.07,2124.35,5531.98,2207.42,1970.95,0.0109183,92.9342,0.0,0.00695861,59.2302,2.18735,0.964968,0.0,16.4257,0.0,1.11502,19.605,83.0413,23.0413,1.01917,1.74988,770.74,74.031,108.765,117.139,102.649,0.00395967,8511.79,0.139325,0.995944
3646,2036.97,2208.83,2124.22,5532.54,2207.65,1971.62,0.0109152,92.9134,0.0,0.00695975,59.2436,2.187,0.965046,0.0,16.4306,0.0,1.11514,19.6047,83.0461,23.0461,1.01919,1.7496,770.948,74.0345,108.752,117.142,102.662,0.00395541,8512.32,0.139348,0.995939
3647,2036.98,2208.58,2124.09,5533.11,2207.87,1972.3,0.0109121,92.8926,0.0,0.0069609,59.2571,2.18665,0.965124,0.0,16.4356,0.0,1.11526,19.6042,83.0508,23.0508,1.01921,1.74932,771.156,74.0381,108.74,117.145,102.675,0.00395115,8512.84,0.139371,0.995935
3648,2037.0,2208.33,2123.96,5533.67,2208.1,1972.98,0.0109089,92.8719,0.0,0.00696205,59.2705,2.18629,0.965203,0.0,16.4405,0.0,1.11538,19.6035,83.0555,23.0555,1.01923,1.74903,771.365,74.0416,108.727,117.148,102.688,0.0039469,8513.37,0.139395,0.995931
3649,2037.02,2208.08,2123.83,5534.24,2208.32,1973.66,0.0109058,92.8512,0.0,0.0069632,59.284,2.18594,0.965281,0.0,16.4455,0.0,1.1155,19.6026,83.0602,23.0603,1.01925,1.74875,771.573,74.0452,108.715,117.151,102.702,0.00394265,8513.9,0.139418,0.995927
3650,2037.03,2207.84,2123.69,5534.8,2208.55,1974.34,0.0109028,92.8306,0.0,0.00696436,59.2975,2.18559,0.96536,0.0,16.4504,0.0,1.11563,19.6016,83.065,23.065,1.01927,1.74847,771.781,74.0487,108.703,117.154,102.715,0.0039384,8514.42,0.139442,0.995923
3651,2037.05,2207.59,2123.56,5535.37,2208.78,1975.02,0.0108997,92.8101,0.0,0.00696552,59.311,2.18524,0.965438,0.0,16.4553,0.0,1.11575,19.6004,83.0697,23.0697,1.01929,1.7482,771.99,74.0523,108.69,117.157,102.728,0.00393416,8514.94,0.139465,0.995919
3652,2037.06,2207.34,2123.43,5535.93,2209.0,1975.69,0.0108966,92.7896,0.0,0.00696668,59.3245,2.1849,0.965517,0.0,16.4602,0.0,1.11587,19.5991,83.0744,23.0744,1.01931,1.74792,772.198,74.0558,108.678,117.16,102.741,0.00392992,8515.47,0.139488,0.995914
3653,2037.08,2207.09,2123.3,5536.49,2209.23,1976.37,0.0108935,92.7691,0.0,0.00696784,59.338,2.18455,0.965595,0.0,16.4652,0.0,1.11599,19.5976,83.0791,23.0791,1.01933,1.74764,772.407,74.0593,108.665,117.163,102.755,0.00392568,8515.99,0.139512,0.99591
3654,2037.09,2206.84,2123.17,5537.05,2209.45,1977.05,0.0108905,92.7487,0.0,0.006969,59.3516,2.18421,0.965674,0.0,16.47,0.0,1.11611,19.5959,83.0837,23.0837,1.01935,1.74737,772.615,74.0628,108.653,117.166,102.768,0.00392145,8516.51,0.139535,0.995906
3655,2037.11,2206.6,2123.03,5537.61,2209.68,1977.73,0.0108874,92.7284,0.0,0.00697017,59.3652,2.18387,0.965753,0.0,16.4749,0.0,1.11623,19.5941,83.0884,23.0884,1.01937,1.74709,772.824,74.0663,108.641,117.168,102.781,0.00391723,8517.03,0.139559,0.995902
3656,2037.12,2206.35,2122.9,5538.18,2209.9,1978.41,0.0108844,92.7081,0.0,0.00697134,59.3788,2.18353,0.965831,0.0,16.4798,0.0,1.11635,19.5922,83.0931,23.0931,1.01939,1.74682,773.033,74.0698,108.628,117.171,102.794,0.00391301,8517.56,0.139583,0.995898
3657,2037.14,2206.1,2122.77,5538.74,2210.13,1979.09,0.0108813,92.6878,0.0,0.00697252,59.3924,2.18319,0.96591,0.0,16.4847,0.0,1.11647,19.5901,83.0977,23.0977,1.01941,1.74655,773.242,74.0733,108.616,117.174,102.807,0.00390879,8518.08,0.139606,0.995893
3658,2037.16,2205.85,2122.63,5539.3,2210.35,1979.76,0.0108783,92.6677,0.0,0.0069737,59.4061,2.18285,0.965989,0.0,16.4895,0.0,1.11659,19.5879,83.1024,23.1024,1.01943,1.74628,773.451,74.0768,108.603,117.177,102.821,0.00390458,8518.6,0.13963,0.995889
3659,2037.17,2205.6,2122.5,5539.86,2210.57,1980.44,0.0108753,92.6475,0.0,0.00697488,59.4198,2.18251,0.966068,0.0,16.4944,0.0,1.11671,19.5856,83.107,23.107,1.01945,1.74601,773.66,74.0802,108.591,117.18,102.834,0.00390038,8519.12,0.139653,0.995885
3660,2037.19,2205.35,2122.36,5540.42,2210.8,1981.12,0.0108722,92.6275,0.0,0.00697606,59.4335,2.18218,0.966147,0.0,16.4992,0.0,1.11683,19.5831,83.1116,23.1116,1.01947,1.74574,773.87,74.0837,108.579,117.182,102.847,0.00389618,8519.63,0.139677,0.995881
3661,2037.2,2205.1,2122.23,5540.97,2211.02,1981.8,0.0108692,92.6075,0.0,0.00697725,59.4472,2.18184,0.966226,0.0,16.504,0.0,1.11695,19.5806,83.1162,23.1162,1.01949,1.74548,774.079,74.0872,108.566,117.185,102.86,0.00389198,8520.15,0.139701,0.995877
3662,2037.22,2204.85,2122.09,5541.53,2211.25,1982.48,0.0108662,92.5875,0.0,0.00697844,59.461,2.18151,0.966305,0.0,16.5088,0.0,1.11707,19.5779,83.1208,23.1208,1.01951,1.74521,774.288,74.0906,108.554,117.188,102.873,0.00388779,8520.67,0.139725,0.995873
3663,2037.23,2204.6,2121.96,5542.09,2211.47,1983.16,0.0108632,92.5677,0.0,0.00697963,59.4747,2.18118,0.966384,0.0,16.5136,0.0,1.11719,19.5751,83.1254,23.1254,1.01953,1.74495,774.498,74.0941,108.541,117.19,102.887,0.0038836,8521.19,0.139748,0.995868
3664,2037.25,2204.35,2121.82,5542.65,2211.69,1983.83,0.0108602,92.5478,0.0,0.00698082,59.4885,2.18086,0.966464,0.0,16.5184,0.0,1.11731,19.5722,83.13,23.13,1.01955,1.74468,774.708,74.0975,108.529,117.193,102.9,0.00387942,8521.71,0.139772,0.995864
3665,2037.27,2204.1,2121.69,5543.2,2211.92,1984.51,0.0108573,92.5281,0.0,0.00698202,59.5024,2.18053,0.966543,0.0,16.5232,0.0,1.11743,19.5693,83.1346,23.1346,1.01957,1.74442,774.917,74.1009,108.517,117.196,102.913,0.00387525,8522.22,0.139796,0.99586
3666,2037.28,2203.85,2121.55,5543.76,2212.14,1985.19,0.0108543,92.5084,0.0,0.00698323,59.5162,2.1802,0.966622,0.0,16.5279,0.0,1.11755,19.5662,83.1392,23.1391,1.01959,1.74416,775.127,74.1044,108.504,117.198,102.926,0.00387108,8522.74,0.13982,0.995856
3667,2037.3,2203.6,2121.42,5544.31,2212.36,1985.87,0.0108513,92.4887,0.0,0.00698443,59.5301,2.17988,0.966702,0.0,16.5327,0.0,1.11767,19.5631,83.1437,23.1437,1.01961,1.7439,775.337,74.1078,108.492,117.201,102.939,0.00386691,8523.25,0.139844,0.995852
3668,2037.31,2203.35,2121.28,5544.87,2212.59,1986.55,0.0108484,92.4692,0.0,0.00698564,59.544,2.17956,0.966781,0.0,16.5374,0.0,1.11779,19.5599,83.1482,23.1482,1.01963,1.74365,775.547,74.1112,108.479,117.203,102.953,0.00386275,8523.77,0.139868,0.995848
3669,2037.33,2203.1,2121.15,5545.42,2212.81,1987.23,0.0108454,92.4497,0.0,0.00698685,59.5579,2.17924,0.966861,0.0,16.5421,0.0,1.11791,19.5567,83.1528,23.1528,1.01965,1.74339,775.757,74.1146,108.467,117.206,102.966,0.00385859,8524.28,0.139891,0.995843
3670,2037.34,2202.85,2121.01,5545.98,2213.03,1987.9,0.0108425,92.4302,0.0,0.00698807,59.5719,2.17892,0.96694,0.0,16.5468,0.0,1.11803,19.5533,83.1573,23.1573,1.01967,1.74314,775.968,74.118,108.455,117.209,102.979,0.00385445,8524.8,0.139915,0.995839
3671,2037.36,2202.6,2120.87,5546.53,2213.25,1988.58,0.0108396,92.4109,0.0,0.00698929,59.5858,2.17861,0.96702,0.0,16.5515,0.0,1.11815,19.5499,83.1618,23.1618,1.01969,1.74288,776.178,74.1214,108.442,117.211,102.992,0.0038503,8525.31,0.139939,0.995835
3672,2037.38,2202.35,2120.73,5547.08,2213.48,1989.26,0.0108367,92.3915,0.0,0.00699051,59.5998,2.17829,0.967099,0.0,16.5562,0.0,1.11827,19.5465,83.1663,23.1663,1.01971,1.74263,776.389,74.1247,108.43,117.214,103.006,0.00384616,8525.82,0.139963,0.995831
3673,2037.39,2202.1,2120.6,5547.64,2213.7,1989.94,0.0108338,92.3723,0.0,0.00699173,59.6139,2.17798,0.967179,0.0,16.5609,0.0,1.11839,19.543,83.1708,23.1708,1.01973,1.74238,776.599,74.1281,108.418,117.216,103.019,0.00384203,8526.34,0.139987,0.995827
3674,2037.41,2201.85,2120.46,5548.19,2213.92,1990.62,0.0108309,92.3531,0.0,0.00699296,59.6279,2.17767,0.967259,0.0,16.5656,0.0,1.11851,19.5395,83.1753,23.1753,1.01975,1.74213,776.81,74.1315,108.405,117.218,103.032,0.0038379,8526.85,0.140011,0.995823
3675,2037.42,2201.6,2120.32,5548.74,2214.14,1991.3,0.010828,92.334,0.0,0.00699419,59.642,2.17736,0.967339,0.0,16.5702,0.0,1.11863,19.5359,83.1797,23.1797,1.01977,1.74189,777.021,74.1348,108.393,117.221,103.045,0.00383378,8527.36,0.140036,0.995818
3676,2037.44,2201.35,2120.18,5549.29,2214.36,1991.97,0.0108251,92.3149,0.0,0.00699543,59.6561,2.17705,0.967419,0.0,16.5748,0.0,1.11875,19.5324,83.1842,23.1842,1.01979,1.74164,777.232,74.1382,108.38,117.223,103.058,0.00382966,8527.87,0.14006,0.995814
3677,2037.45,2201.1,2120.05,5549.84,2214.58,1992.65,0.0108222,92.296,0.0,0.00699667,59.6703,2.17674,0.967499,0.0,16.5795,0.0,1.11887,19.5288,83.1887,23.1887,1.01981,1.74139,777.443,74.1415,108.368,117.226,103.072,0.00382554,8528.38,0.140084,0.99581
3678,2037.47,2200.85,2119.91,5550.39,2214.81,1993.33,0.0108193,92.277,0.0,0.00699791,59.6844,2.17644,0.967579,0.0,16.5841,0.0,1.11899,19.5252,83.1931,23.1931,1.01983,1.74115,777.654,74.1448,108.356,117.228,103.085,0.00382144,8528.89,0.140108,0.995806
3679,2037.48,2200.6,2119.77,5550.94,2215.03,1994.01,0.0108165,92.2582,0.0,0.00699916,59.6986,2.17614,0.967659,0.0,16.5887,0.0,1.11911,19.5215,83.1975,23.1975,1.01985,1.74091,777.865,74.1481,108.343,117.23,103.098,0.00381734,8529.4,0.140132,0.995802
3680,2037.5,2200.34,2119.63,5551.49,2215.25,1994.69,0.0108136,92.2394,0.0,0.0070004,59.7128,2.17584,0.967739,0.0,16.5932,0.0,1.11923,19.5179,83.2019,23.2019,1.01987,1.74067,778.076,74.1515,108.331,117.233,103.111,0.00381324,8529.91,0.140156,0.995798
